eptatretus_burgeri ENSEBUG00000015886
oryzias_latipes ENSORLG00000028104
cyprinodon_variegatus ENSCVAG00000022585
gouania_willdenowi ENSGWIG00000008445
lates_calcarifer ENSLCAG00010012896
astatotilapia_calliptera ENSACLG00000007644
poecilia_mexicana ENSPMEG00000003046
poecilia_formosa ENSPFOG00000001829
gambusia_affinis ENSGAFG00000001289
kryptolebias_marmoratus ENSKMAG00000017357
parambassis_ranga ENSPRNG00000012274
poecilia_reticulata ENSPREG00000020321
poecilia_latipinna ENSPLAG00000006520
xiphophorus_maculatus ENSXMAG00000005757
xiphophorus_couchianus ENSXCOG00000013842
amphiprion_percula ENSAPEG00000001358
amphiprion_ocellaris ENSAOCG00000006385
acanthochromis_polyacanthus ENSAPOG00000007746
stegastes_partitus ENSSPAG00000015564
periophthalmus_magnuspinnatus ENSPMGG00000015372
seriola_dumerili ENSSDUG00000016888
seriola_lalandi ENSSLDG00000018942
tetraodon_nigroviridis ENSTNIG00000004511
xiphophorus_couchianus ENSXCOG00000010770
urocitellus_parryii ENSUPAG00010021372
spermophilus_dauricus ENSSDAG00000012910
cricetulus_griseus ENSCGRG00000004911
chlorocebus_sabaeus ENSCSAG00000014775
marmota_marmota ENSMMMG00000019350
equus_caballus ENSECAG00000009926
neovison_vison ENSNVIG00000003092
notamacropus_eugenii ENSMEUG00000000603
pogona_vitticeps ENSPVIG00000015737
neolamprologus_brichardi ENSNBRG00000010067
sarcophilus_harrisii ENSSHAG00000003677
monodelphis_domestica ENSMODG00000022797
salvator_merianae ENSSMRG00000015382
tupaia_belangeri ENSTBEG00000004630
marmota_marmota ENSMMMG00000001359
theropithecus_gelada ENSTGEG00000007015
panthera_pardus ENSPPRG00000010409
notechis_scutatus ENSNSUG00000000806
pelodiscus_sinensis ENSPSIG00000003189
electrophorus_electricus ENSEEEG00000004849
seriola_lalandi ENSSLDG00000005488
rhinopithecus_bieti ENSRBIG00000037235
ciona_savignyi ENSCSAVG00000009147
ciona_intestinalis ENSCING00000023081
