labrus_bergylta ENSLBEG00000012763
tupaia_belangeri ENSTBEG00000001582
loxodonta_africana ENSLAFG00000010894
procavia_capensis ENSPCAG00000008588
echinops_telfairi ENSETEG00000000821
dasypus_novemcinctus ENSDNOG00000009724
choloepus_hoffmanni ENSCHOG00000000795
pan_paniscus ENSPPAG00000040319
pan_troglodytes ENSPTRG00000004445
homo_sapiens ENSG00000134910
gorilla_gorilla ENSGGOG00000009848
pongo_abelii ENSPPYG00000004034
nomascus_leucogenys ENSNLEG00000007452
cercocebus_atys ENSCATG00000018377
chlorocebus_sabaeus ENSCSAG00000002298
mandrillus_leucophaeus ENSMLEG00000027470
macaca_fascicularis ENSMFAG00000034547
theropithecus_gelada ENSTGEG00000027911
papio_anubis ENSPANG00000004684
colobus_angolensis_palliatus ENSCANG00000034525
piliocolobus_tephrosceles ENSPTEG00000004952
rhinopithecus_roxellana ENSRROG00000037679
rhinopithecus_bieti ENSRBIG00000031450
rhinopithecus_bieti ENSRBIG00000043554
rhinopithecus_roxellana ENSRROG00000042178
macaca_mulatta ENSMMUG00000010010
macaca_nemestrina ENSMNEG00000043543
cebus_capucinus ENSCCAG00000020758
saimiri_boliviensis_boliviensis ENSSBOG00000027272
callithrix_jacchus ENSCJAG00000008400
aotus_nancymaae ENSANAG00000033349
carlito_syrichta ENSTSYG00000006121
prolemur_simus ENSPSMG00000002250
microcebus_murinus ENSMICG00000003036
propithecus_coquereli ENSPCOG00000018617
otolemur_garnettii ENSOGAG00000001841
oryctolagus_cuniculus ENSOCUG00000014677
ochotona_princeps ENSOPRG00000013508
cavia_porcellus ENSCPOG00000007283
cavia_aperea ENSCAPG00000009556
octodon_degus ENSODEG00000003877
chinchilla_lanigera ENSCLAG00000015037
heterocephalus_glaber_female ENSHGLG00000002844
heterocephalus_glaber_male ENSHGLG00100007225
fukomys_damarensis ENSFDAG00000010460
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033099
mus_spicilegus ENSMSIG00000001179
mus_musculus ENSMUSG00000032116
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031973
mus_pahari MGP_PahariEiJ_G0014837
rattus_norvegicus ENSRNOG00000031896
meriones_unguiculatus ENSMUGG00000006118
cricetulus_griseus_crigri ENSCGRG00000001385
cricetulus_griseus_chok1gshd ENSCGRG00001022597
cricetulus_griseus_crigri-picr ENSCGRG00015008777
mesocricetus_auratus ENSMAUG00000015794
peromyscus_maniculatus_bairdii ENSPEMG00000007022
microtus_ochrogaster ENSMOCG00000017001
nannospalax_galili ENSNGAG00000001094
jaculus_jaculus ENSJJAG00000017318
dipodomys_ordii ENSDORG00000013036
castor_canadensis ENSCCNG00000018829
urocitellus_parryii ENSUPAG00010023827
spermophilus_dauricus ENSSDAG00000004076
ictidomys_tridecemlineatus ENSSTOG00000020526
ictidomys_tridecemlineatus ENSSTOG00000025444
marmota_marmota_marmota ENSMMMG00000001086
pteropus_vampyrus ENSPVAG00000004533
myotis_lucifugus ENSMLUG00000006126
tursiops_truncatus ENSTTRG00000000194
sus_scrofa ENSSSCG00000015214
capra_hircus ENSCHIG00000024693
ovis_aries ENSOARG00000011533
bos_taurus ENSBTAG00000007203
bos_mutus ENSBMUG00000023421
bison_bison_bison ENSBBBG00000008543
vicugna_pacos ENSVPAG00000011636
equus_asinus_asinus ENSEASG00005002116
equus_caballus ENSECAG00000022687
ursus_maritimus ENSUMAG00000001686
ursus_americanus ENSUAMG00000006259
ailuropoda_melanoleuca ENSAMEG00000001018
mustela_putorius_furo ENSMPUG00000006479
neovison_vison ENSNVIG00000020278
canis_lupus_familiaris ENSCAFG00000010780
canis_lupus_dingo ENSCAFG00020010731
vulpes_vulpes ENSVVUG00000020473
panthera_pardus ENSPPRG00000009710
panthera_tigris_altaica ENSPTIG00000012640
felis_catus ENSFCAG00000015102
erinaceus_europaeus ENSEEUG00000003365
notamacropus_eugenii ENSMEUG00000010425
phascolarctos_cinereus ENSPCIG00000023556
sarcophilus_harrisii ENSSHAG00000017365
monodelphis_domestica ENSMODG00000004100
gopherus_agassizii ENSGAGG00000024315
chelonoidis_abingdonii ENSCABG00000013579
chrysemys_picta_bellii ENSCPBG00000011151
pelodiscus_sinensis ENSPSIG00000016172
crocodylus_porosus ENSCPRG00005001061
pogona_vitticeps ENSPVIG00000004246
anolis_carolinensis ENSACAG00000000136
notechis_scutatus ENSNSUG00000001313
salvator_merianae ENSSMRG00000009036
sphenodon_punctatus ENSSPUG00000018184
xenopus_tropicalis ENSXETG00000017775
latimeria_chalumnae ENSLACG00000016620
gadus_morhua ENSGMOG00000012143
petromyzon_marinus ENSPMAG00000004387
eptatretus_burgeri ENSEBUG00000011117
ciona_intestinalis ENSCING00000005295
ciona_savignyi ENSCSAVG00000004164
drosophila_melanogaster FBgn0031149
