mastacembelus_armatus ENSMAMG00000010052
sorex_araneus ENSSARG00000003207
choloepus_hoffmanni ENSCHOG00000004196
ornithorhynchus_anatinus ENSOANG00000007896
lepidothrix_coronata ENSLCOG00000012903
manacus_vitellinus ENSMVIG00005008576
junco_hyemalis ENSJHYG00000010616
zonotrichia_albicollis ENSZALG00000013560
serinus_canaria ENSSCAG00000003397
taeniopygia_guttata ENSTGUG00000010377
lonchura_striata_domestica ENSLSDG00000014698
ficedula_albicollis ENSFALG00000006402
cyanistes_caeruleus ENSCCEG00000002403
parus_major ENSPMJG00000000899
melopsittacus_undulatus ENSMUNG00000015012
calidris_pygmaea ENSCPGG00000015642
calidris_pugnax ENSCPUG00000012619
anser_brachyrhynchus ENSABRG00000017589
anas_platyrhynchos_platyrhynchos ENSAPLG00000020823
coturnix_japonica ENSCJPG00005010841
gallus_gallus ENSGALG00000008097
meleagris_gallopavo ENSMGAG00000010629
numida_meleagris ENSNMEG00000009744
apteryx_haastii ENSAHAG00000017842
apteryx_owenii ENSAOWG00000017123
apteryx_rowi ENSARWG00000003447
dromaius_novaehollandiae ENSDNVG00000003899
nothoprocta_perdicaria ENSNPEG00000009425
crocodylus_porosus ENSCPRG00005017370
gopherus_agassizii ENSGAGG00000011562
chelonoidis_abingdonii ENSCABG00000004042
chrysemys_picta_bellii ENSCPBG00000022914
pelodiscus_sinensis ENSPSIG00000003922
anolis_carolinensis ENSACAG00000002114
pogona_vitticeps ENSPVIG00000022134
notechis_scutatus ENSNSUG00000017714
salvator_merianae ENSSMRG00000006315
sphenodon_punctatus ENSSPUG00000004228
xenopus_tropicalis ENSXETG00000009044
latimeria_chalumnae ENSLACG00000018990
