mola_mola ENSMMOG00000018096
dromaius_novaehollandiae ENSDNVG00000000258
nothoprocta_perdicaria ENSNPEG00000011289
anas_platyrhynchos_platyrhynchos ENSAPLG00000020870
microcebus_murinus ENSMICG00000045486
prolemur_simus ENSPSMG00000016871
propithecus_coquereli ENSPCOG00000012949
otolemur_garnettii ENSOGAG00000009225
pan_paniscus ENSPPAG00000004739
pan_troglodytes ENSPTRG00000021225
homo_sapiens ENSG00000186051
gorilla_gorilla ENSGGOG00000006780
nomascus_leucogenys ENSNLEG00000018969
piliocolobus_tephrosceles ENSPTEG00000033843
colobus_angolensis_palliatus ENSCANG00000004702
rhinopithecus_roxellana ENSRROG00000012854
mandrillus_leucophaeus ENSMLEG00000027516
theropithecus_gelada ENSTGEG00000000411
chlorocebus_sabaeus ENSCSAG00000000466
macaca_nemestrina ENSMNEG00000028151
macaca_fascicularis ENSMFAG00000030009
macaca_mulatta ENSMMUG00000002671
papio_anubis ENSPANG00000017357
cercocebus_atys ENSCATG00000042622
cebus_capucinus ENSCCAG00000019814
aotus_nancymaae ENSANAG00000005973
carlito_syrichta ENSTSYG00000009754
ochotona_princeps ENSOPRG00000013838
pteropus_vampyrus ENSPVAG00000005744
sorex_araneus ENSSARG00000005506
ursus_americanus ENSUAMG00000018810
ursus_maritimus ENSUMAG00000014084
ailuropoda_melanoleuca ENSAMEG00000019057
neovison_vison ENSNVIG00000006900
canis_lupus_dingo ENSCAFG00020020328
canis_lupus_familiaris ENSCAFG00000032112
vulpes_vulpes ENSVVUG00000027338
panthera_pardus ENSPPRG00000021701
panthera_tigris_altaica ENSPTIG00000002089
felis_catus ENSFCAG00000008052
tursiops_truncatus ENSTTRG00000003494
sus_scrofa ENSSSCG00000037867
bos_mutus ENSBMUG00000008846
bos_taurus ENSBTAG00000045852
bison_bison_bison ENSBBBG00000006095
capra_hircus ENSCHIG00000012345
ovis_aries ENSOARG00000003039
myotis_lucifugus ENSMLUG00000008792
equus_asinus_asinus ENSEASG00005023025
equus_caballus ENSECAG00000004995
heterocephalus_glaber_male ENSHGLG00100000386
heterocephalus_glaber_female ENSHGLG00000016317
fukomys_damarensis ENSFDAG00000005867
cavia_porcellus ENSCPOG00000040194
cavia_aperea ENSCAPG00000003143
octodon_degus ENSODEG00000019145
chinchilla_lanigera ENSCLAG00000012271
spermophilus_dauricus ENSSDAG00000001894
spermophilus_dauricus ENSSDAG00000001910
spermophilus_dauricus ENSSDAG00000001900
ictidomys_tridecemlineatus ENSSTOG00000026950
marmota_marmota_marmota ENSMMMG00000003441
dipodomys_ordii ENSDORG00000012882
mus_spicilegus ENSMSIG00000005813
mus_musculus ENSMUSG00000028417
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026994
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026031
mus_pahari MGP_PahariEiJ_G0028367
rattus_norvegicus ENSRNOG00000028082
meriones_unguiculatus ENSMUGG00000026461
cricetulus_griseus_crigri ENSCGRG00000007441
cricetulus_griseus_crigri-picr ENSCGRG00015027700
cricetulus_griseus_chok1gshd ENSCGRG00001005967
mesocricetus_auratus ENSMAUG00000008050
peromyscus_maniculatus_bairdii ENSPEMG00000030662
microtus_ochrogaster ENSMOCG00000003929
nannospalax_galili ENSNGAG00000002061
jaculus_jaculus ENSJJAG00000007872
erinaceus_europaeus ENSEEUG00000003187
loxodonta_africana ENSLAFG00000008309
procavia_capensis ENSPCAG00000004449
echinops_telfairi ENSETEG00000007386
dasypus_novemcinctus ENSDNOG00000006670
phascolarctos_cinereus ENSPCIG00000001924
sarcophilus_harrisii ENSSHAG00000015614
monodelphis_domestica ENSMODG00000022957
ornithorhynchus_anatinus ENSOANG00000004194
xenopus_tropicalis ENSXETG00000000908
