astyanax_mexicanus ENSAMXG00000040314
propithecus_coquereli ENSPCOG00000018018
microcebus_murinus ENSMICG00000044252
prolemur_simus ENSPSMG00000025396
otolemur_garnettii ENSOGAG00000016849
carlito_syrichta ENSTSYG00000008023
pan_troglodytes ENSPTRG00000002477
pan_paniscus ENSPPAG00000028883
homo_sapiens ENSG00000170324
gorilla_gorilla ENSGGOG00000015076
nomascus_leucogenys ENSNLEG00000015507
papio_anubis ENSPANG00000022628
theropithecus_gelada ENSTGEG00000013697
mandrillus_leucophaeus ENSMLEG00000034877
cercocebus_atys ENSCATG00000019994
chlorocebus_sabaeus ENSCSAG00000010115
macaca_fascicularis ENSMFAG00000026102
macaca_mulatta ENSMMUG00000004056
macaca_nemestrina ENSMNEG00000031211
rhinopithecus_roxellana ENSRROG00000041040
rhinopithecus_bieti ENSRBIG00000041711
colobus_angolensis_palliatus ENSCANG00000034744
piliocolobus_tephrosceles ENSPTEG00000022507
pongo_abelii ENSPPYG00000002245
pongo_abelii ENSPPYG00000002244
carlito_syrichta ENSTSYG00000034042
castor_canadensis ENSCCNG00000027282
callithrix_jacchus ENSCJAG00000013608
saimiri_boliviensis_boliviensis ENSSBOG00000034472
cebus_capucinus ENSCCAG00000005674
aotus_nancymaae ENSANAG00000022296
tupaia_belangeri ENSTBEG00000000076
mus_spicilegus ENSMSIG00000013415
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019989
mus_musculus ENSMUSG00000108841
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019103
rattus_norvegicus ENSRNOG00000029131
meriones_unguiculatus ENSMUGG00000012806
cricetulus_griseus_crigri-picr ENSCGRG00015019265
cricetulus_griseus_crigri ENSCGRG00000015845
mesocricetus_auratus ENSMAUG00000000243
peromyscus_maniculatus_bairdii ENSPEMG00000029159
dipodomys_ordii ENSDORG00000003943
chinchilla_lanigera ENSCLAG00000000155
marmota_marmota_marmota ENSMMMG00000019395
urocitellus_parryii ENSUPAG00010007861
ictidomys_tridecemlineatus ENSSTOG00000027720
oryctolagus_cuniculus ENSOCUG00000011768
ochotona_princeps ENSOPRG00000015982
vicugna_pacos ENSVPAG00000003174
tursiops_truncatus ENSTTRG00000006000
bos_mutus ENSBMUG00000020269
bos_taurus ENSBTAG00000005568
bison_bison_bison ENSBBBG00000010085
capra_hircus ENSCHIG00000014602
ovis_aries ENSOARG00000001405
sus_scrofa ENSSSCG00000010379
pteropus_vampyrus ENSPVAG00000000308
erinaceus_europaeus ENSEEUG00000010064
sorex_araneus ENSSARG00000013026
mustela_putorius_furo ENSMPUG00000009055
neovison_vison ENSNVIG00000005715
canis_lupus_dingo ENSCAFG00020025048
ursus_maritimus ENSUMAG00000015566
ursus_americanus ENSUAMG00000003730
felis_catus ENSFCAG00000006974
panthera_pardus ENSPPRG00000002679
equus_asinus_asinus ENSEASG00005019449
equus_caballus ENSECAG00000021638
loxodonta_africana ENSLAFG00000011780
dasypus_novemcinctus ENSDNOG00000015353
ornithorhynchus_anatinus ENSOANG00000029801
maylandia_zebra ENSMZEG00005003514
oryzias_latipes ENSORLG00000030163
chrysemys_picta_bellii ENSCPBG00000012779
chelonoidis_abingdonii ENSCABG00000014734
gopherus_agassizii ENSGAGG00000023091
pelodiscus_sinensis ENSPSIG00000016414
crocodylus_porosus ENSCPRG00005000269
sphenodon_punctatus ENSSPUG00000017010
pogona_vitticeps ENSPVIG00000013471
gallus_gallus ENSGALG00000053112
coturnix_japonica ENSCJPG00005018880
numida_meleagris ENSNMEG00000002417
anas_platyrhynchos_platyrhynchos ENSAPLG00000001314
anser_brachyrhynchus ENSABRG00000012862
calidris_pygmaea ENSCPGG00000018140
melopsittacus_undulatus ENSMUNG00000014021
lepidothrix_coronata ENSLCOG00000006717
manacus_vitellinus ENSMVIG00005017022
cyanistes_caeruleus ENSCCEG00000017322
parus_major ENSPMJG00000016033
ficedula_albicollis ENSFALG00000007466
taeniopygia_guttata ENSTGUG00000008093
taeniopygia_guttata ENSTGUG00000008085
lonchura_striata_domestica ENSLSDG00000016726
serinus_canaria ENSSCAG00000017130
zonotrichia_albicollis ENSZALG00000012895
junco_hyemalis ENSJHYG00000018073
apteryx_owenii ENSAOWG00000003171
apteryx_haastii ENSAHAG00000015872
apteryx_rowi ENSARWG00000006616
nothoprocta_perdicaria ENSNPEG00000013124
pogona_vitticeps ENSPVIG00000000820
oryzias_latipes_asm223469v1 ENSORLG00015006484
eptatretus_burgeri ENSEBUG00000008769
