pteropus_vampyrus ENSPVAG00000009426
cercocebus_atys ENSCATG00000030704
chlorocebus_sabaeus ENSCSAG00000013042
pan_paniscus ENSPPAG00000029814
pan_troglodytes ENSPTRG00000048932
homo_sapiens ENSG00000106392
gorilla_gorilla ENSGGOG00000036533
nomascus_leucogenys ENSNLEG00000016087
pan_paniscus ENSPPAG00000030322
pan_troglodytes ENSPTRG00000018925
gorilla_gorilla ENSGGOG00000006588
nomascus_leucogenys ENSNLEG00000035446
rhinopithecus_bieti ENSRBIG00000039375
rhinopithecus_roxellana ENSRROG00000038415
colobus_angolensis_palliatus ENSCANG00000038881
mandrillus_leucophaeus ENSMLEG00000029609
macaca_mulatta ENSMMUG00000030086
cercocebus_atys ENSCATG00000031327
chlorocebus_sabaeus ENSCSAG00000016189
cebus_capucinus ENSCCAG00000037539
saimiri_boliviensis_boliviensis ENSSBOG00000026512
callithrix_jacchus ENSCJAG00000044452
aotus_nancymaae ENSANAG00000024885
oryctolagus_cuniculus ENSOCUG00000026002
oryctolagus_cuniculus ENSOCUG00000027867
ochotona_princeps ENSOPRG00000003594
carlito_syrichta ENSTSYG00000003607
castor_canadensis ENSCCNG00000004782
castor_canadensis ENSCCNG00000007571
dipodomys_ordii ENSDORG00000000105
mus_spicilegus ENSMSIG00000003793
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029093
mus_musculus ENSMUSG00000042460
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028093
mus_pahari MGP_PahariEiJ_G0021849
rattus_norvegicus ENSRNOG00000007804
meriones_unguiculatus ENSMUGG00000001864
cricetulus_griseus_crigri-picr ENSCGRG00015025788
cricetulus_griseus_chok1gshd ENSCGRG00001016873
cricetulus_griseus_crigri ENSCGRG00000001692
cricetulus_griseus_chok1gshd ENSCGRG00001019439
cricetulus_griseus_crigri ENSCGRG00000009978
mesocricetus_auratus ENSMAUG00000011248
peromyscus_maniculatus_bairdii ENSPEMG00000001879
microtus_ochrogaster ENSMOCG00000009499
nannospalax_galili ENSNGAG00000013857
nannospalax_galili ENSNGAG00000022907
jaculus_jaculus ENSJJAG00000024015
jaculus_jaculus ENSJJAG00000021508
heterocephalus_glaber_male ENSHGLG00100006919
heterocephalus_glaber_female ENSHGLG00000011751
heterocephalus_glaber_male ENSHGLG00100002783
heterocephalus_glaber_female ENSHGLG00000001496
heterocephalus_glaber_female ENSHGLG00000012501
heterocephalus_glaber_male ENSHGLG00100001602
heterocephalus_glaber_male ENSHGLG00100011887
heterocephalus_glaber_female ENSHGLG00000018210
heterocephalus_glaber_female ENSHGLG00000019375
heterocephalus_glaber_male ENSHGLG00100011523
heterocephalus_glaber_male ENSHGLG00100020748
fukomys_damarensis ENSFDAG00000011622
cavia_porcellus ENSCPOG00000033504
cavia_aperea ENSCAPG00000015065
cavia_porcellus ENSCPOG00000033708
octodon_degus ENSODEG00000000888
chinchilla_lanigera ENSCLAG00000003286
marmota_marmota_marmota ENSMMMG00000013591
ictidomys_tridecemlineatus ENSSTOG00000028307
urocitellus_parryii ENSUPAG00010018594
spermophilus_dauricus ENSSDAG00000010289
tupaia_belangeri ENSTBEG00000001910
phascolarctos_cinereus ENSPCIG00000020829
sarcophilus_harrisii ENSSHAG00000006557
ornithorhynchus_anatinus ENSOANG00000009840
apteryx_haastii ENSAHAG00000003743
apteryx_rowi ENSARWG00000018075
apteryx_owenii ENSAOWG00000003059
dromaius_novaehollandiae ENSDNVG00000000545
nothoprocta_perdicaria ENSNPEG00000013360
anser_brachyrhynchus ENSABRG00000003357
anas_platyrhynchos_platyrhynchos ENSAPLG00000029207
meleagris_gallopavo ENSMGAG00000009765
coturnix_japonica ENSCJPG00005011527
gallus_gallus ENSGALG00000009752
numida_meleagris ENSNMEG00000006082
junco_hyemalis ENSJHYG00000000942
zonotrichia_albicollis ENSZALG00000010796
serinus_canaria ENSSCAG00000013144
taeniopygia_guttata ENSTGUG00000001666
lonchura_striata_domestica ENSLSDG00000017527
parus_major ENSPMJG00000010079
cyanistes_caeruleus ENSCCEG00000019296
ficedula_albicollis ENSFALG00000010212
lepidothrix_coronata ENSLCOG00000011812
manacus_vitellinus ENSMVIG00005003050
calidris_pugnax ENSCPUG00000009598
calidris_pygmaea ENSCPGG00000012988
melopsittacus_undulatus ENSMUNG00000000939
crocodylus_porosus ENSCPRG00005014427
gopherus_agassizii ENSGAGG00000014602
chelonoidis_abingdonii ENSCABG00000010321
chrysemys_picta_bellii ENSCPBG00000024397
pelodiscus_sinensis ENSPSIG00000004260
sphenodon_punctatus ENSSPUG00000007797
sphenodon_punctatus ENSSPUG00000001725
pogona_vitticeps ENSPVIG00000016930
anolis_carolinensis ENSACAG00000013040
notechis_scutatus ENSNSUG00000006525
salvator_merianae ENSSMRG00000008532
xenopus_tropicalis ENSXETG00000007295
latimeria_chalumnae ENSLACG00000008062
lepisosteus_oculatus ENSLOCG00000011065
petromyzon_marinus ENSPMAG00000001562
eptatretus_burgeri ENSEBUG00000010616
caenorhabditis_elegans_strain_n2 WBGene00008019
