mola_mola ENSMMOG00000008476
aotus_nancymaae ENSANAG00000034481
pan_troglodytes ENSPTRG00000019189
pan_paniscus ENSPPAG00000029363
gorilla_gorilla ENSGGOG00000006304
homo_sapiens ENSG00000132437
pongo_abelii ENSPPYG00000017558
nomascus_leucogenys ENSNLEG00000008237
piliocolobus_tephrosceles ENSPTEG00000007393
colobus_angolensis_palliatus ENSCANG00000028711
rhinopithecus_bieti ENSRBIG00000029883
rhinopithecus_roxellana ENSRROG00000038098
cercocebus_atys ENSCATG00000013954
papio_anubis ENSPANG00000020090
mandrillus_leucophaeus ENSMLEG00000001103
theropithecus_gelada ENSTGEG00000008136
macaca_mulatta ENSMMUG00000019991
macaca_fascicularis ENSMFAG00000025021
macaca_nemestrina ENSMNEG00000000178
chlorocebus_sabaeus ENSCSAG00000016016
carlito_syrichta ENSTSYG00000036276
propithecus_coquereli ENSPCOG00000016722
prolemur_simus ENSPSMG00000002786
microcebus_murinus ENSMICG00000002347
otolemur_garnettii ENSOGAG00000005873
sorex_araneus ENSSARG00000003461
erinaceus_europaeus ENSEEUG00000012061
capra_hircus ENSCHIG00000013689
ovis_aries ENSOARG00000014391
bos_mutus ENSBMUG00000026738
bos_taurus ENSBTAG00000020869
bison_bison_bison ENSBBBG00000009266
sus_scrofa ENSSSCG00000022009
tursiops_truncatus ENSTTRG00000009031
pteropus_vampyrus ENSPVAG00000002095
myotis_lucifugus ENSMLUG00000000886
equus_asinus_asinus ENSEASG00005018037
equus_caballus ENSECAG00000009450
ursus_maritimus ENSUMAG00000009330
ursus_americanus ENSUAMG00000006645
ursus_americanus ENSUAMG00000009663
ailuropoda_melanoleuca ENSAMEG00000008000
mustela_putorius_furo ENSMPUG00000018159
neovison_vison ENSNVIG00000018036
canis_lupus_familiaris ENSCAFG00000003400
canis_lupus_dingo ENSCAFG00020024202
vulpes_vulpes ENSVVUG00000010038
panthera_pardus ENSPPRG00000000555
panthera_tigris_altaica ENSPTIG00000012235
felis_catus ENSFCAG00000012257
oryctolagus_cuniculus ENSOCUG00000014968
ochotona_princeps ENSOPRG00000004707
chinchilla_lanigera ENSCLAG00000012881
octodon_degus ENSODEG00000016024
cavia_aperea ENSCAPG00000014296
cavia_porcellus ENSCPOG00000005358
heterocephalus_glaber_male ENSHGLG00100004094
heterocephalus_glaber_female ENSHGLG00000017870
fukomys_damarensis ENSFDAG00000001079
choloepus_hoffmanni ENSCHOG00000011023
dasypus_novemcinctus ENSDNOG00000014991
loxodonta_africana ENSLAFG00000015509
procavia_capensis ENSPCAG00000005944
echinops_telfairi ENSETEG00000005509
carlito_syrichta ENSTSYG00000013649
petromyzon_marinus ENSPMAG00000004726
eptatretus_burgeri ENSEBUG00000003488
eptatretus_burgeri ENSEBUG00000015573
ciona_savignyi ENSCSAVG00000004035
ciona_savignyi ENSCSAVG00000004075
ciona_savignyi ENSCSAVG00000004270
ciona_savignyi ENSCSAVG00000001129
ciona_intestinalis ENSCING00000003241
ciona_intestinalis ENSCING00000009636
caenorhabditis_elegans_strain_n2 WBGene00000239
caenorhabditis_elegans_strain_n2 WBGene00015467
drosophila_melanogaster FBgn0000422
