eptatretus_burgeri ENSEBUG00000007984
hippocampus_comes ENSHCOG00000014115
periophthalmus_magnuspinnatus ENSPMGG00000005781
gadus_morhua ENSGMOG00000011124
esox_lucius ENSELUG00000016935
pygocentrus_nattereri ENSPNAG00000020100
astyanax_mexicanus ENSAMXG00000030066
ictalurus_punctatus ENSIPUG00000024969
danio_rerio ENSDARG00000042975
lepisosteus_oculatus ENSLOCG00000008202
ciona_savignyi ENSCSAVG00000009119
ciona_intestinalis ENSCING00000002746
