vombatus_ursinus ENSVURG00010017450
anas_platyrhynchos ENSAPLG00000025218
gallus_gallus ENSGALG00000020340
anolis_carolinensis ENSACAG00000003935
pogona_vitticeps ENSPVIG00000015886
notechis_scutatus ENSNSUG00000015369
salvator_merianae ENSSMRG00000007540
sphenodon_punctatus ENSSPUG00000003725
xenopus_tropicalis ENSXETG00000001122
latimeria_chalumnae ENSLACG00000015219
astyanax_mexicanus ENSAMXG00005018382
astyanax_mexicanus ENSAMXG00000031685
pygocentrus_nattereri ENSPNAG00000013470
electrophorus_electricus ENSEEEG00000016451
ictalurus_punctatus ENSIPUG00000019849
danio_rerio ENSDARG00000019487
denticeps_clupeoides ENSDCDG00000000016
denticeps_clupeoides ENSDCDG00000000008
clupea_harengus ENSCHAG00000005736
cynoglossus_semilaevis ENSCSEG00000007298
hippocampus_comes ENSHCOG00000017000
oryzias_latipes ENSORLG00020004057
oryzias_latipes ENSORLG00015022995
oryzias_latipes ENSORLG00000008892
oryzias_melastigma ENSOMEG00000023272
xiphophorus_maculatus ENSXMAG00000024898
xiphophorus_couchianus ENSXCOG00000003949
gambusia_affinis ENSGAFG00000018530
poecilia_formosa ENSPFOG00000016274
poecilia_latipinna ENSPLAG00000014299
poecilia_mexicana ENSPMEG00000003737
poecilia_reticulata ENSPREG00000017301
fundulus_heteroclitus ENSFHEG00000003585
kryptolebias_marmoratus ENSKMAG00000017699
gouania_willdenowi ENSGWIG00000018491
takifugu_rubripes ENSTRUG00000007397
tetraodon_nigroviridis ENSTNIG00000019328
larimichthys_crocea ENSLCRG00005016000
mola_mola ENSMMOG00000010099
cottoperca_gobio ENSCGOG00000002735
gasterosteus_aculeatus ENSGACG00000012000
scophthalmus_maximus ENSSMAG00000012695
anabas_testudineus ENSATEG00000001003
betta_splendens ENSBSLG00000017406
seriola_dumerili ENSSDUG00000007157
seriola_lalandi ENSSLDG00000002755
lates_calcarifer ENSLCAG00010024694
labrus_bergylta ENSLBEG00000003779
monopterus_albus ENSMALG00000021719
mastacembelus_armatus ENSMAMG00000000210
amphiprion_ocellaris ENSAOCG00000018550
amphiprion_percula ENSAPEG00000010450
acanthochromis_polyacanthus ENSAPOG00000021393
stegastes_partitus ENSSPAG00000018255
parambassis_ranga ENSPRNG00000009035
haplochromis_burtoni ENSHBUG00000017152
pundamilia_nyererei ENSPNYG00000008919
astatotilapia_calliptera ENSACLG00000002382
maylandia_zebra ENSMZEG00005012439
neolamprologus_brichardi ENSNBRG00000006607
oreochromis_niloticus ENSONIG00000000553
amphilophus_citrinellus ENSACIG00000009789
periophthalmus_magnuspinnatus ENSPMGG00000002176
gadus_morhua ENSGMOG00000004328
hucho_hucho ENSHHUG00000037192
hucho_hucho ENSHHUG00000052329
esox_lucius ENSELUG00000000771
paramormyrops_kingsleyae ENSPKIG00000022169
scleropages_formosus ENSSFOG00015003536
scleropages_formosus ENSSFOG00015009516
paramormyrops_kingsleyae ENSPKIG00000004832
lepisosteus_oculatus ENSLOCG00000011971
erpetoichthys_calabaricus ENSECRG00000013962
callorhinchus_milii ENSCMIG00000011334
petromyzon_marinus ENSPMAG00000003195
eptatretus_burgeri ENSEBUG00000011278
