calidris_pugnax ENSCPUG00000002746
cercocebus_atys ENSCATG00000043012
mustela_putorius_furo ENSMPUG00000019751
dasypus_novemcinctus ENSDNOG00000044911
pan_troglodytes ENSPTRG00000028180
homo_sapiens ENSG00000276380
pongo_abelii ENSPPYG00000020793
saimiri_boliviensis_boliviensis ENSSBOG00000018156
oryctolagus_cuniculus ENSOCUG00000027922
cavia_aperea ENSCAPG00000000180
macaca_fascicularis ENSMFAG00000009336
macaca_mulatta ENSMMUG00000042654
papio_anubis ENSPANG00000013594
colobus_angolensis_palliatus ENSCANG00000012747
cavia_aperea ENSCAPG00000011192
cavia_porcellus ENSCPOG00000013059
rhinopithecus_bieti ENSRBIG00000033577
panthera_pardus ENSPPRG00000003412
felis_catus ENSFCAG00000034058
vulpes_vulpes ENSVVUG00000021523
vulpes_vulpes ENSVVUG00000013305
canis_lupus_familiaris ENSCAFG00000008189
sus_scrofa ENSSSCG00000004151
aotus_nancymaae ENSANAG00000031076
heterocephalus_glaber_female ENSHGLG00000013519
vulpes_vulpes ENSVVUG00000017568
canis_lupus_familiaris ENSCAFG00000000595
heterocephalus_glaber_female ENSHGLG00000009010
fukomys_damarensis ENSFDAG00000010331
octodon_degus ENSODEG00000004240
jaculus_jaculus ENSJJAG00000017923
microtus_ochrogaster ENSMOCG00000014014
urocitellus_parryii ENSUPAG00010003949
ictidomys_tridecemlineatus ENSSTOG00000030575
marmota_marmota_marmota ENSMMMG00000006096
carlito_syrichta ENSTSYG00000034008
choloepus_hoffmanni ENSCHOG00000009363
sarcophilus_harrisii ENSSHAG00000018053
phascolarctos_cinereus ENSPCIG00000019732
monodelphis_domestica ENSMODG00000023075
saimiri_boliviensis_boliviensis ENSSBOG00000033003
notamacropus_eugenii ENSMEUG00000009913
bos_mutus ENSBMUG00000012501
bos_taurus ENSBTAG00000049245
bison_bison_bison ENSBBBG00000019059
capra_hircus ENSCHIG00000014742
sus_scrofa ENSSSCG00000033931
sus_scrofa ENSSSCG00000039687
canis_lupus_dingo ENSCAFG00020012288
vulpes_vulpes ENSVVUG00000026770
canis_lupus_familiaris ENSCAFG00000015395
canis_lupus_familiaris ENSCAFG00000025578
vulpes_vulpes ENSVVUG00000006038
felis_catus ENSFCAG00000042207
panthera_pardus ENSPPRG00000002285
capra_hircus ENSCHIG00000023174
carlito_syrichta ENSTSYG00000028594
carlito_syrichta ENSTSYG00000028420
callithrix_jacchus ENSCJAG00000043315
propithecus_coquereli ENSPCOG00000021688
heterocephalus_glaber_female ENSHGLG00000015649
heterocephalus_glaber_male ENSHGLG00100014166
octodon_degus ENSODEG00000020253
octodon_degus ENSODEG00000005789
peromyscus_maniculatus_bairdii ENSPEMG00000009353
oryctolagus_cuniculus ENSOCUG00000012429
microtus_ochrogaster ENSMOCG00000022220
jaculus_jaculus ENSJJAG00000016156
pan_paniscus ENSPPAG00000027655
pan_troglodytes ENSPTRG00000047261
gorilla_gorilla ENSGGOG00000022063
nomascus_leucogenys ENSNLEG00000035794
macaca_mulatta ENSMMUG00000030126
macaca_mulatta ENSMMUG00000046201
macaca_fascicularis ENSMFAG00000030083
macaca_nemestrina ENSMNEG00000040238
theropithecus_gelada ENSTGEG00000021959
cercocebus_atys ENSCATG00000042549
mandrillus_leucophaeus ENSMLEG00000033378
papio_anubis ENSPANG00000017877
rhinopithecus_roxellana ENSRROG00000043442
rhinopithecus_bieti ENSRBIG00000027876
piliocolobus_tephrosceles ENSPTEG00000005550
ursus_maritimus ENSUMAG00000005201
ursus_americanus ENSUAMG00000012533
mustela_putorius_furo ENSMPUG00000011422
canis_lupus_dingo ENSCAFG00020017763
echinops_telfairi ENSETEG00000010917
canis_lupus_dingo ENSCAFG00020000742
canis_lupus_familiaris ENSCAFG00000032364
canis_lupus_dingo ENSCAFG00020026581
canis_lupus_familiaris ENSCAFG00000024412
vulpes_vulpes ENSVVUG00000022419
panthera_pardus ENSPPRG00000007964
felis_catus ENSFCAG00000004706
carlito_syrichta ENSTSYG00000006561
equus_caballus ENSECAG00000009937
equus_asinus_asinus ENSEASG00005019315
canis_lupus_dingo ENSCAFG00020008010
canis_lupus_familiaris ENSCAFG00000030591
pteropus_vampyrus ENSPVAG00000013734
octodon_degus ENSODEG00000018563
heterocephalus_glaber_male ENSHGLG00100003499
mus_spicilegus ENSMSIG00000015978
mus_musculus ENSMUSG00000074781
choloepus_hoffmanni ENSCHOG00000009750
vulpes_vulpes ENSVVUG00000011840
sus_scrofa ENSSSCG00000025913
aotus_nancymaae ENSANAG00000036983
rhinopithecus_bieti ENSRBIG00000040456
cricetulus_griseus_crigri ENSCGRG00000013027
cricetulus_griseus_chok1gshd ENSCGRG00001018729
cricetulus_griseus_crigri-picr ENSCGRG00015025863
canis_lupus_familiaris ENSCAFG00000030436
vulpes_vulpes ENSVVUG00000018073
neovison_vison ENSNVIG00000001776
meriones_unguiculatus ENSMUGG00000013549
mus_spicilegus ENSMSIG00000027259
urocitellus_parryii ENSUPAG00010001325
heterocephalus_glaber_female ENSHGLG00000017602
heterocephalus_glaber_female ENSHGLG00000004166
heterocephalus_glaber_female ENSHGLG00000001825
heterocephalus_glaber_male ENSHGLG00100005768
octodon_degus ENSODEG00000000674
cercocebus_atys ENSCATG00000030878
macaca_nemestrina ENSMNEG00000043271
papio_anubis ENSPANG00000036061
colobus_angolensis_palliatus ENSCANG00000040451
pan_paniscus ENSPPAG00000042792
cebus_capucinus ENSCCAG00000028392
aotus_nancymaae ENSANAG00000021313
dasypus_novemcinctus ENSDNOG00000018952
saimiri_boliviensis_boliviensis ENSSBOG00000032962
equus_asinus_asinus ENSEASG00005006191
chrysemys_picta_bellii ENSCPBG00000001565
notechis_scutatus ENSNSUG00000016818
xenopus_tropicalis ENSXETG00000011697
gadus_morhua ENSGMOG00000003753
mus_spicilegus ENSMSIG00000030424
mus_spicilegus ENSMSIG00000003487
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015751
peromyscus_maniculatus_bairdii ENSPEMG00000030090
chinchilla_lanigera ENSCLAG00000000139
papio_anubis ENSPANG00000031385
saimiri_boliviensis_boliviensis ENSSBOG00000031145
ursus_americanus ENSUAMG00000025406
chinchilla_lanigera ENSCLAG00000001666
dromaius_novaehollandiae ENSDNVG00000011834
pygocentrus_nattereri ENSPNAG00000018560
danio_rerio ENSDARG00000008748
scleropages_formosus ENSSFOG00015002192
astyanax_mexicanus ENSAMXG00000031673
ictalurus_punctatus ENSIPUG00000017236
scleropages_formosus ENSSFOG00015006969
paramormyrops_kingsleyae ENSPKIG00000018073
danio_rerio ENSDARG00000045877
lepisosteus_oculatus ENSLOCG00000015285
seriola_dumerili ENSSDUG00000018092
seriola_lalandi_dorsalis ENSSLDG00000022489
hippocampus_comes ENSHCOG00000011284
mastacembelus_armatus ENSMAMG00000005927
monopterus_albus ENSMALG00000011082
anabas_testudineus ENSATEG00000021526
gasterosteus_aculeatus ENSGACG00000011725
amphiprion_ocellaris ENSAOCG00000007475
amphiprion_percula ENSAPEG00000007236
acanthochromis_polyacanthus ENSAPOG00000018787
kryptolebias_marmoratus ENSKMAG00000004565
neolamprologus_brichardi ENSNBRG00000003824
oreochromis_niloticus ENSONIG00000014682
astatotilapia_calliptera ENSACLG00000027408
pundamilia_nyererei ENSPNYG00000013567
haplochromis_burtoni ENSHBUG00000013658
poecilia_mexicana ENSPMEG00000019023
poecilia_formosa ENSPFOG00000016146
poecilia_latipinna ENSPLAG00000015369
poecilia_reticulata ENSPREG00000017915
cyprinodon_variegatus ENSCVAG00000006384
fundulus_heteroclitus ENSFHEG00000008616
oryzias_latipes ENSORLG00020021279
oryzias_latipes ENSORLG00000011286
oryzias_latipes_asm223469v1 ENSORLG00015011771
oryzias_melastigma ENSOMEG00000010865
tetraodon_nigroviridis ENSTNIG00000012146
takifugu_rubripes ENSTRUG00000007221
mola_mola ENSMMOG00000017342
labrus_bergylta ENSLBEG00000027698
labrus_bergylta ENSLBEG00000008864
gambusia_affinis ENSGAFG00000021743
xiphophorus_couchianus ENSXCOG00000020492
stegastes_partitus ENSSPAG00000010218
maylandia_zebra ENSMZEG00005018404
scophthalmus_maximus ENSSMAG00000007085
gasterosteus_aculeatus ENSGACG00000018807
seriola_dumerili ENSSDUG00000005930
seriola_lalandi_dorsalis ENSSLDG00000010141
scophthalmus_maximus ENSSMAG00000000266
monopterus_albus ENSMALG00000015782
mastacembelus_armatus ENSMAMG00000009750
anabas_testudineus ENSATEG00000014113
acanthochromis_polyacanthus ENSAPOG00000014955
stegastes_partitus ENSSPAG00000019748
amphiprion_ocellaris ENSAOCG00000013335
amphiprion_percula ENSAPEG00000002936
maylandia_zebra ENSMZEG00005008539
astatotilapia_calliptera ENSACLG00000026849
pundamilia_nyererei ENSPNYG00000009591
oreochromis_niloticus ENSONIG00000011749
amphilophus_citrinellus ENSACIG00000017847
mola_mola ENSMMOG00000002313
labrus_bergylta ENSLBEG00000028619
neolamprologus_brichardi ENSNBRG00000003322
haplochromis_burtoni ENSHBUG00000000472
poecilia_latipinna ENSPLAG00000001253
poecilia_formosa ENSPFOG00000016541
poecilia_mexicana ENSPMEG00000016451
poecilia_reticulata ENSPREG00000012072
xiphophorus_maculatus ENSXMAG00000004059
xiphophorus_couchianus ENSXCOG00000013876
gambusia_affinis ENSGAFG00000018378
fundulus_heteroclitus ENSFHEG00000018714
cyprinodon_variegatus ENSCVAG00000002611
kryptolebias_marmoratus ENSKMAG00000013684
oryzias_latipes_asm223469v1 ENSORLG00015016965
oryzias_latipes ENSORLG00020018540
oryzias_latipes ENSORLG00000027331
oryzias_melastigma ENSOMEG00000010683
takifugu_rubripes ENSTRUG00000024061
tetraodon_nigroviridis ENSTNIG00000018477
hippocampus_comes ENSHCOG00000014053
cynoglossus_semilaevis ENSCSEG00000010074
periophthalmus_magnuspinnatus ENSPMGG00000019708
gadus_morhua ENSGMOG00000010322
cynoglossus_semilaevis ENSCSEG00000005862
paramormyrops_kingsleyae ENSPKIG00000025460
petromyzon_marinus ENSPMAG00000009013
ciona_intestinalis ENSCING00000003211
ciona_savignyi ENSCSAVG00000009698
drosophila_melanogaster FBgn0028913
drosophila_melanogaster FBgn0000173
caenorhabditis_elegans_strain_n2 WBGene00006708
