scophthalmus_maximus ENSSMAG00000007011
tursiops_truncatus ENSTTRG00000006242
sus_scrofa ENSSSCG00000033885
vicugna_pacos ENSVPAG00000001236
erinaceus_europaeus ENSEEUG00000000224
octodon_degus ENSODEG00000007395
octodon_degus ENSODEG00000020355
chinchilla_lanigera ENSCLAG00000004610
heterocephalus_glaber_male ENSHGLG00100001915
heterocephalus_glaber_female ENSHGLG00000015874
heterocephalus_glaber_male ENSHGLG00100020483
fukomys_damarensis ENSFDAG00000010515
cavia_porcellus ENSCPOG00000033717
cavia_aperea ENSCAPG00000008068
urocitellus_parryii ENSUPAG00010000310
ictidomys_tridecemlineatus ENSSTOG00000024006
spermophilus_dauricus ENSSDAG00000010823
marmota_marmota_marmota ENSMMMG00000019718
urocitellus_parryii ENSUPAG00010014382
spermophilus_dauricus ENSSDAG00000017614
marmota_marmota_marmota ENSMMMG00000020680
ictidomys_tridecemlineatus ENSSTOG00000024928
microtus_ochrogaster ENSMOCG00000007220
microtus_ochrogaster ENSMOCG00000008746
peromyscus_maniculatus_bairdii ENSPEMG00000013451
cricetulus_griseus_chok1gshd ENSCGRG00001016908
cricetulus_griseus_crigri ENSCGRG00000009688
cricetulus_griseus_crigri-picr ENSCGRG00015011778
mesocricetus_auratus ENSMAUG00000014729
mesocricetus_auratus ENSMAUG00000006643
mus_spicilegus ENSMSIG00000022157
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014871
mus_musculus ENSMUSG00000026078
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014067
mus_pahari MGP_PahariEiJ_G0027314
rattus_norvegicus ENSRNOG00000013286
meriones_unguiculatus ENSMUGG00000013986
nannospalax_galili ENSNGAG00000015075
jaculus_jaculus ENSJJAG00000010749
jaculus_jaculus ENSJJAG00000012582
castor_canadensis ENSCCNG00000001445
castor_canadensis ENSCCNG00000006795
dipodomys_ordii ENSDORG00000012397
prolemur_simus ENSPSMG00000021804
procavia_capensis ENSPCAG00000011131
pan_paniscus ENSPPAG00000029641
pan_troglodytes ENSPTRG00000012286
gorilla_gorilla ENSGGOG00000038287
gorilla_gorilla ENSGGOG00000038585
otolemur_garnettii ENSOGAG00000015138
macaca_mulatta ENSMMUG00000014503
macaca_fascicularis ENSMFAG00000030970
macaca_nemestrina ENSMNEG00000044305
mandrillus_leucophaeus ENSMLEG00000042802
cercocebus_atys ENSCATG00000041072
chlorocebus_sabaeus ENSCSAG00000001272
rhinopithecus_bieti ENSRBIG00000043538
rhinopithecus_roxellana ENSRROG00000040264
aotus_nancymaae ENSANAG00000034849
saimiri_boliviensis_boliviensis ENSSBOG00000025319
saimiri_boliviensis_boliviensis ENSSBOG00000015414
callithrix_jacchus ENSCJAG00000010160
cebus_capucinus ENSCCAG00000033398
cebus_capucinus ENSCCAG00000025350
aotus_nancymaae ENSANAG00000027932
saimiri_boliviensis_boliviensis ENSSBOG00000029699
cebus_capucinus ENSCCAG00000033217
aotus_nancymaae ENSANAG00000023503
saimiri_boliviensis_boliviensis ENSSBOG00000023129
nomascus_leucogenys ENSNLEG00000030326
gorilla_gorilla ENSGGOG00000022704
colobus_angolensis_palliatus ENSCANG00000014948
piliocolobus_tephrosceles ENSPTEG00000006557
mandrillus_leucophaeus ENSMLEG00000040262
rhinopithecus_roxellana ENSRROG00000034402
rhinopithecus_bieti ENSRBIG00000028534
colobus_angolensis_palliatus ENSCANG00000028664
macaca_mulatta ENSMMUG00000015975
macaca_nemestrina ENSMNEG00000040334
pan_troglodytes ENSPTRG00000051757
pan_paniscus ENSPPAG00000036560
gorilla_gorilla ENSGGOG00000028241
nomascus_leucogenys ENSNLEG00000031530
papio_anubis ENSPANG00000029602
cercocebus_atys ENSCATG00000033401
macaca_mulatta ENSMMUG00000005643
macaca_fascicularis ENSMFAG00000040816
rhinopithecus_bieti ENSRBIG00000036838
rhinopithecus_roxellana ENSRROG00000034404
colobus_angolensis_palliatus ENSCANG00000028055
aotus_nancymaae ENSANAG00000023732
cebus_capucinus ENSCCAG00000024995
nomascus_leucogenys ENSNLEG00000014393
nomascus_leucogenys ENSNLEG00000029956
homo_sapiens ENSG00000115539
gorilla_gorilla ENSGGOG00000036387
pan_paniscus ENSPPAG00000039690
pan_troglodytes ENSPTRG00000047153
pan_troglodytes ENSPTRG00000044725
pan_paniscus ENSPPAG00000038707
pongo_abelii ENSPPYG00000012100
pongo_abelii ENSPPYG00000018616
macaca_fascicularis ENSMFAG00000003308
macaca_mulatta ENSMMUG00000011958
macaca_nemestrina ENSMNEG00000020804
cercocebus_atys ENSCATG00000035658
mandrillus_leucophaeus ENSMLEG00000040192
papio_anubis ENSPANG00000013030
theropithecus_gelada ENSTGEG00000009463
chlorocebus_sabaeus ENSCSAG00000019597
theropithecus_gelada ENSTGEG00000010075
mandrillus_leucophaeus ENSMLEG00000036469
cercocebus_atys ENSCATG00000040613
mandrillus_leucophaeus ENSMLEG00000026784
piliocolobus_tephrosceles ENSPTEG00000014876
colobus_angolensis_palliatus ENSCANG00000032173
colobus_angolensis_palliatus ENSCANG00000021678
colobus_angolensis_palliatus ENSCANG00000042938
rhinopithecus_bieti ENSRBIG00000028100
rhinopithecus_roxellana ENSRROG00000035135
piliocolobus_tephrosceles ENSPTEG00000021821
macaca_fascicularis ENSMFAG00000002115
macaca_fascicularis ENSMFAG00000026576
macaca_nemestrina ENSMNEG00000035390
macaca_mulatta ENSMMUG00000040135
theropithecus_gelada ENSTGEG00000006964
papio_anubis ENSPANG00000007110
papio_anubis ENSPANG00000008589
chlorocebus_sabaeus ENSCSAG00000017183
chlorocebus_sabaeus ENSCSAG00000000398
cercocebus_atys ENSCATG00000030865
carlito_syrichta ENSTSYG00000033393
microcebus_murinus ENSMICG00000000657
microcebus_murinus ENSMICG00000031214
prolemur_simus ENSPSMG00000019193
propithecus_coquereli ENSPCOG00000003954
tupaia_belangeri ENSTBEG00000006223
oryctolagus_cuniculus ENSOCUG00000001469
chinchilla_lanigera ENSCLAG00000010972
pteropus_vampyrus ENSPVAG00000007904
dasypus_novemcinctus ENSDNOG00000003266
loxodonta_africana ENSLAFG00000021615
phascolarctos_cinereus ENSPCIG00000023761
sarcophilus_harrisii ENSSHAG00000006357
monodelphis_domestica ENSMODG00000001489
ornithorhynchus_anatinus ENSOANG00000005794
ochotona_princeps ENSOPRG00000011600
xenopus_tropicalis ENSXETG00000021779
latimeria_chalumnae ENSLACG00000008928
petromyzon_marinus ENSPMAG00000008329
ciona_savignyi ENSCSAVG00000003794
ciona_intestinalis ENSCING00000002477
