paramormyrops_kingsleyae ENSPKIG00000017961
pogona_vitticeps ENSPVIG00000018775
anolis_carolinensis ENSACAG00000012989
notechis_scutatus ENSNSUG00000012748
salvator_merianae ENSSMRG00000007770
sphenodon_punctatus ENSSPUG00000010941
apteryx_owenii ENSAOWG00000019006
apteryx_haastii ENSAHAG00000011048
apteryx_rowi ENSARWG00000002847
dromaius_novaehollandiae ENSDNVG00000018101
nothoprocta_perdicaria ENSNPEG00000002136
anas_platyrhynchos_platyrhynchos ENSAPLG00000004384
anser_brachyrhynchus ENSABRG00000016024
gallus_gallus ENSGALG00000000243
meleagris_gallopavo ENSMGAG00000008774
coturnix_japonica ENSCJPG00005019123
numida_meleagris ENSNMEG00000004388
calidris_pugnax ENSCPUG00000014527
calidris_pygmaea ENSCPGG00000017917
manacus_vitellinus ENSMVIG00005008011
lepidothrix_coronata ENSLCOG00000005637
crocodylus_porosus ENSCPRG00005000779
gopherus_agassizii ENSGAGG00000000293
chelonoidis_abingdonii ENSCABG00000012458
chrysemys_picta_bellii ENSCPBG00000009105
pelodiscus_sinensis ENSPSIG00000005448
xenopus_tropicalis ENSXETG00000030141
