parus_major ENSPMJG00000017495
pygocentrus_nattereri ENSPNAG00000002548
astyanax_mexicanus ENSAMXG00000011301
ictalurus_punctatus ENSIPUG00000016787
danio_rerio ENSDARG00000034138
scleropages_formosus ENSSFOG00015008823
lepisosteus_oculatus ENSLOCG00000014619
paramormyrops_kingsleyae ENSPKIG00000013013
oryctolagus_cuniculus ENSOCUG00000029232
urocitellus_parryii ENSUPAG00010023846
eptatretus_burgeri ENSEBUG00000003091
