calidris_pygmaea ENSCPGG00000006734
astyanax_mexicanus ENSAMXG00005016488
pygocentrus_nattereri ENSPNAG00000008573
electrophorus_electricus ENSEEEG00000024091
danio_rerio ENSDARG00000078745
hippocampus_comes ENSHCOG00000008334
periophthalmus_magnuspinnatus ENSPMGG00000009878
takifugu_rubripes ENSTRUG00000023321
tetraodon_nigroviridis ENSTNIG00000018511
mola_mola ENSMMOG00000002416
mastacembelus_armatus ENSMAMG00000008719
cottoperca_gobio ENSCGOG00000003845
gasterosteus_aculeatus ENSGACG00000018882
larimichthys_crocea ENSLCRG00005021102
labrus_bergylta ENSLBEG00000004535
seriola_dumerili ENSSDUG00000007373
seriola_lalandi ENSSLDG00000012405
lates_calcarifer ENSLCAG00010010422
scophthalmus_maximus ENSSMAG00000020217
cynoglossus_semilaevis ENSCSEG00000010619
amphiprion_ocellaris ENSAOCG00000012233
amphiprion_percula ENSAPEG00000017399
acanthochromis_polyacanthus ENSAPOG00000012128
stegastes_partitus ENSSPAG00000020037
parambassis_ranga ENSPRNG00000008544
xiphophorus_couchianus ENSXCOG00000014889
xiphophorus_maculatus ENSXMAG00000009222
gambusia_affinis ENSGAFG00000017449
poecilia_latipinna ENSPLAG00000019051
poecilia_formosa ENSPFOG00000014762
poecilia_mexicana ENSPMEG00000005742
poecilia_reticulata ENSPREG00000011024
fundulus_heteroclitus ENSFHEG00000023380
cyprinodon_variegatus ENSCVAG00000004591
kryptolebias_marmoratus ENSKMAG00000021446
gouania_willdenowi ENSGWIG00000017609
haplochromis_burtoni ENSHBUG00000005781
pundamilia_nyererei ENSPNYG00000007890
maylandia_zebra ENSMZEG00005011211
astatotilapia_calliptera ENSACLG00000001698
oreochromis_niloticus ENSONIG00000016825
neolamprologus_brichardi ENSNBRG00000001124
amphilophus_citrinellus ENSACIG00000015816
anabas_testudineus ENSATEG00000012008
betta_splendens ENSBSLG00000010447
monopterus_albus ENSMALG00000003693
oryzias_latipes ENSORLG00020003121
oryzias_latipes ENSORLG00015001364
oryzias_latipes ENSORLG00000010173
oryzias_melastigma ENSOMEG00000012636
gadus_morhua ENSGMOG00000008090
hucho_hucho ENSHHUG00000026810
hucho_hucho ENSHHUG00000026808
hucho_hucho ENSHHUG00000027453
esox_lucius ENSELUG00000009898
takifugu_rubripes ENSTRUG00000022853
tetraodon_nigroviridis ENSTNIG00000015993
cynoglossus_semilaevis ENSCSEG00000005352
mastacembelus_armatus ENSMAMG00000023184
monopterus_albus ENSMALG00000011907
anabas_testudineus ENSATEG00000018329
betta_splendens ENSBSLG00000020857
seriola_lalandi ENSSLDG00000014736
seriola_dumerili ENSSDUG00000022881
lates_calcarifer ENSLCAG00010021917
scophthalmus_maximus ENSSMAG00000008292
larimichthys_crocea ENSLCRG00005019659
mola_mola ENSMMOG00000014596
labrus_bergylta ENSLBEG00000008315
cottoperca_gobio ENSCGOG00000017399
gasterosteus_aculeatus ENSGACG00000004140
amphiprion_ocellaris ENSAOCG00000010204
amphiprion_percula ENSAPEG00000005407
acanthochromis_polyacanthus ENSAPOG00000016711
stegastes_partitus ENSSPAG00000012015
parambassis_ranga ENSPRNG00000020298
maylandia_zebra ENSMZEG00005007830
astatotilapia_calliptera ENSACLG00000001359
haplochromis_burtoni ENSHBUG00000001910
pundamilia_nyererei ENSPNYG00000004741
neolamprologus_brichardi ENSNBRG00000020948
oreochromis_niloticus ENSONIG00000008681
amphilophus_citrinellus ENSACIG00000002797
xiphophorus_maculatus ENSXMAG00000021559
gambusia_affinis ENSGAFG00000000958
poecilia_formosa ENSPFOG00000003149
poecilia_mexicana ENSPMEG00000006516
poecilia_latipinna ENSPLAG00000001659
poecilia_reticulata ENSPREG00000008719
fundulus_heteroclitus ENSFHEG00000006070
cyprinodon_variegatus ENSCVAG00000020900
kryptolebias_marmoratus ENSKMAG00000005089
periophthalmus_magnuspinnatus ENSPMGG00000005615
hippocampus_comes ENSHCOG00000015537
oryzias_latipes ENSORLG00000003382
oryzias_latipes ENSORLG00020017148
oryzias_latipes ENSORLG00015009990
oryzias_melastigma ENSOMEG00000010476
gouania_willdenowi ENSGWIG00000007960
gadus_morhua ENSGMOG00000001000
hucho_hucho ENSHHUG00000043439
esox_lucius ENSELUG00000009230
denticeps_clupeoides ENSDCDG00000012785
clupea_harengus ENSCHAG00000027160
astyanax_mexicanus ENSAMXG00005023317
astyanax_mexicanus ENSAMXG00000014785
pygocentrus_nattereri ENSPNAG00000007056
electrophorus_electricus ENSEEEG00000019914
ictalurus_punctatus ENSIPUG00000013951
ciona_savignyi ENSCSAVG00000005511
ciona_savignyi ENSCSAVG00000005513
ciona_intestinalis ENSCING00000008709
piliocolobus_tephrosceles ENSPTEG00000002043
caenorhabditis_elegans WBGene00022233
