paramormyrops_kingsleyae ENSPKIG00000009211
oryctolagus_cuniculus ENSOCUG00000024272
ochotona_princeps ENSOPRG00000001149
propithecus_coquereli ENSPCOG00000017864
prolemur_simus ENSPSMG00000015276
microcebus_murinus ENSMICG00000014456
otolemur_garnettii ENSOGAG00000014228
pan_paniscus ENSPPAG00000031451
pan_troglodytes ENSPTRG00000000886
homo_sapiens ENSG00000162614
gorilla_gorilla ENSGGOG00000034812
pongo_abelii ENSPPYG00000001220
nomascus_leucogenys ENSNLEG00000009754
colobus_angolensis_palliatus ENSCANG00000018529
piliocolobus_tephrosceles ENSPTEG00000034088
rhinopithecus_roxellana ENSRROG00000039278
rhinopithecus_bieti ENSRBIG00000032042
mandrillus_leucophaeus ENSMLEG00000042491
cercocebus_atys ENSCATG00000044536
macaca_fascicularis ENSMFAG00000002199
macaca_mulatta ENSMMUG00000010352
macaca_nemestrina ENSMNEG00000040010
theropithecus_gelada ENSTGEG00000018346
papio_anubis ENSPANG00000016164
chlorocebus_sabaeus ENSCSAG00000001401
saimiri_boliviensis_boliviensis ENSSBOG00000032826
callithrix_jacchus ENSCJAG00000007017
cebus_capucinus ENSCCAG00000037450
aotus_nancymaae ENSANAG00000037207
tupaia_belangeri ENSTBEG00000017034
bos_mutus ENSBMUG00000001414
bos_taurus ENSBTAG00000008921
bison_bison_bison ENSBBBG00000012212
capra_hircus ENSCHIG00000016598
ovis_aries ENSOARG00000013187
tursiops_truncatus ENSTTRG00000000095
sus_scrofa ENSSSCG00000003768
vicugna_pacos ENSVPAG00000005830
equus_caballus ENSECAG00000015180
equus_asinus_asinus ENSEASG00005017015
ursus_americanus ENSUAMG00000005803
ursus_maritimus ENSUMAG00000006062
ailuropoda_melanoleuca ENSAMEG00000007337
neovison_vison ENSNVIG00000009791
mustela_putorius_furo ENSMPUG00000010808
canis_lupus_dingo ENSCAFG00020015289
vulpes_vulpes ENSVVUG00000029984
canis_lupus_familiaris ENSCAFG00000020353
panthera_tigris_altaica ENSPTIG00000020806
panthera_pardus ENSPPRG00000002446
felis_catus ENSFCAG00000023913
pteropus_vampyrus ENSPVAG00000014636
myotis_lucifugus ENSMLUG00000004068
sorex_araneus ENSSARG00000011706
dasypus_novemcinctus ENSDNOG00000013409
choloepus_hoffmanni ENSCHOG00000008161
erinaceus_europaeus ENSEEUG00000001261
procavia_capensis ENSPCAG00000012731
loxodonta_africana ENSLAFG00000003267
echinops_telfairi ENSETEG00000000944
carlito_syrichta ENSTSYG00000000145
ornithorhynchus_anatinus ENSOANG00000012451
peromyscus_maniculatus_bairdii ENSPEMG00000029947
latimeria_chalumnae ENSLACG00000012181
petromyzon_marinus ENSPMAG00000002626
eptatretus_burgeri ENSEBUG00000001557
ciona_intestinalis ENSCING00000001619
drosophila_melanogaster FBgn0265045
