ciona_intestinalis ENSCING00000019149
ochotona_princeps ENSOPRG00000016959
prolemur_simus ENSPSMG00000003465
microcebus_murinus ENSMICG00000045741
propithecus_coquereli ENSPCOG00000018043
otolemur_garnettii ENSOGAG00000015602
pan_paniscus ENSPPAG00000034746
pan_troglodytes ENSPTRG00000004066
gorilla_gorilla ENSGGOG00000005892
homo_sapiens ENSG00000175536
pongo_abelii ENSPPYG00000003676
nomascus_leucogenys ENSNLEG00000017004
theropithecus_gelada ENSTGEG00000027549
chlorocebus_sabaeus ENSCSAG00000004004
macaca_nemestrina ENSMNEG00000029656
macaca_fascicularis ENSMFAG00000038446
macaca_mulatta ENSMMUG00000013094
papio_anubis ENSPANG00000007954
cercocebus_atys ENSCATG00000029187
piliocolobus_tephrosceles ENSPTEG00000024433
colobus_angolensis_palliatus ENSCANG00000008359
rhinopithecus_bieti ENSRBIG00000031912
rhinopithecus_roxellana ENSRROG00000044982
cebus_capucinus ENSCCAG00000036486
saimiri_boliviensis_boliviensis ENSSBOG00000028686
callithrix_jacchus ENSCJAG00000038278
aotus_nancymaae ENSANAG00000026317
aotus_nancymaae ENSANAG00000020663
tupaia_belangeri ENSTBEG00000014181
jaculus_jaculus ENSJJAG00000017301
ovis_aries ENSOARG00000010038
loxodonta_africana ENSLAFG00000012749
notamacropus_eugenii ENSMEUG00000003395
phascolarctos_cinereus ENSPCIG00000021831
monodelphis_domestica ENSMODG00000007202
ornithorhynchus_anatinus ENSOANG00000029985
drosophila_melanogaster FBgn0037251
caenorhabditis_elegans_strain_n2 WBGene00003066
saccharomyces_cerevisiae YLR239C
