paramormyrops_kingsleyae ENSPKIG00000022922
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030909
mus_musculus ENSMUSG00000047037
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029806
mus_pahari MGP_PahariEiJ_G0013031
rattus_norvegicus ENSRNOG00000042702
meriones_unguiculatus ENSMUGG00000001527
peromyscus_maniculatus_bairdii ENSPEMG00000011557
microtus_ochrogaster ENSMOCG00000008975
cricetulus_griseus_crigri ENSCGRG00000010242
cricetulus_griseus_chok1gshd ENSCGRG00001003595
cricetulus_griseus_crigri-picr ENSCGRG00015026847
mesocricetus_auratus ENSMAUG00000009514
nannospalax_galili ENSNGAG00000018071
neovison_vison ENSNVIG00000004993
mustela_putorius_furo ENSMPUG00000017377
ursus_maritimus ENSUMAG00000025642
ursus_americanus ENSUAMG00000009941
ailuropoda_melanoleuca ENSAMEG00000013833
canis_lupus_familiaris ENSCAFG00000009750
canis_lupus_dingo ENSCAFG00020024821
panthera_tigris_altaica ENSPTIG00000016838
panthera_pardus ENSPPRG00000012631
felis_catus ENSFCAG00000013033
equus_asinus_asinus ENSEASG00005020890
equus_caballus ENSECAG00000000567
sus_scrofa ENSSSCG00000040778
tursiops_truncatus ENSTTRG00000015801
bison_bison_bison ENSBBBG00000010801
ovis_aries ENSOARG00000015754
bos_taurus ENSBTAG00000002316
bos_mutus ENSBMUG00000007086
capra_hircus ENSCHIG00000008727
erinaceus_europaeus ENSEEUG00000012953
loxodonta_africana ENSLAFG00000008877
procavia_capensis ENSPCAG00000015845
echinops_telfairi ENSETEG00000010837
latimeria_chalumnae ENSLACG00000015638
petromyzon_marinus ENSPMAG00000007541
