ciona_savignyi ENSCSAVG00000009066
rhinopithecus_roxellana ENSRROG00000013918
rhinopithecus_bieti ENSRBIG00000020122
colobus_angolensis ENSCANG00000017984
piliocolobus_tephrosceles ENSPTEG00000022810
macaca_mulatta ENSMMUG00000000574
macaca_fascicularis ENSMFAG00000008385
macaca_nemestrina ENSMNEG00000028962
cercocebus_atys ENSCATG00000004198
papio_anubis ENSPANG00000007442
theropithecus_gelada ENSTGEG00000007741
mandrillus_leucophaeus ENSMLEG00000020853
chlorocebus_sabaeus ENSCSAG00000019427
cebus_capucinus ENSCCAG00000018953
callithrix_jacchus ENSCJAG00000007099
saimiri_boliviensis ENSSBOG00000021721
aotus_nancymaae ENSANAG00000019344
chlorocebus_sabaeus ENSCSAG00000017484
castor_canadensis ENSCCNG00000018756
dipodomys_ordii ENSDORG00000023978
urocitellus_parryii ENSUPAG00010004914
spermophilus_dauricus ENSSDAG00000012988
ictidomys_tridecemlineatus ENSSTOG00000027199
marmota_marmota ENSMMMG00000001449
marmota_marmota ENSMMMG00000019842
cricetulus_griseus ENSCGRG00000002321
cricetulus_griseus ENSCGRG00001002192
cricetulus_griseus ENSCGRG00015012241
mesocricetus_auratus ENSMAUG00000015491
microtus_ochrogaster ENSMOCG00000013610
peromyscus_maniculatus ENSPEMG00000000702
mus_musculus ENSMUSG00000037216
mus_spicilegus ENSMSIG00000006485
mus_spretus MGP_SPRETEiJ_G0014859
mus_caroli MGP_CAROLIEiJ_G0014055
mus_pahari MGP_PahariEiJ_G0027301
rattus_norvegicus ENSRNOG00000018464
meriones_unguiculatus ENSMUGG00000013796
nannospalax_galili ENSNGAG00000014518
jaculus_jaculus ENSJJAG00000019653
heterocephalus_glaber ENSHGLG00000004904
heterocephalus_glaber ENSHGLG00100016313
fukomys_damarensis ENSFDAG00000003614
chinchilla_lanigera ENSCLAG00000005395
octodon_degus ENSODEG00000019699
cavia_aperea ENSCAPG00000006038
cavia_porcellus ENSCPOG00000012292
oryctolagus_cuniculus ENSOCUG00000023173
tupaia_belangeri ENSTBEG00000007039
pteropus_vampyrus ENSPVAG00000006584
myotis_lucifugus ENSMLUG00000011558
sorex_araneus ENSSARG00000000755
ursus_americanus ENSUAMG00000010062
ursus_maritimus ENSUMAG00000008951
mustela_putorius ENSMPUG00000019923
neovison_vison ENSNVIG00000023284
canis_lupus ENSCAFG00000002297
canis_lupus ENSCAFG00020024977
panthera_pardus ENSPPRG00000022025
felis_catus ENSFCAG00000014009
bison_bison ENSBBBG00000023219
bos_mutus ENSBMUG00000001479
bos_taurus ENSBTAG00000003965
ovis_aries ENSOARG00000016529
capra_hircus ENSCHIG00000008586
tursiops_truncatus ENSTTRG00000004919
sus_scrofa ENSSSCG00000034715
procavia_capensis ENSPCAG00000016716
echinops_telfairi ENSETEG00000004999
xenopus_tropicalis ENSXETG00000019393
latimeria_chalumnae ENSLACG00000013038
petromyzon_marinus ENSPMAG00000010111
eptatretus_burgeri ENSEBUG00000016210
caenorhabditis_elegans WBGene00001590
piliocolobus_tephrosceles ENSPTEG00000015449
saccharomyces_cerevisiae YJL046W
