ciona_savignyi ENSCSAVG00000007033
gambusia_affinis ENSGAFG00000009974
xiphophorus_couchianus ENSXCOG00000017922
poecilia_reticulata ENSPREG00000019940
poecilia_mexicana ENSPMEG00000002991
mola_mola ENSMMOG00000000519
cynoglossus_semilaevis ENSCSEG00000018400
monopterus_albus ENSMALG00000017628
anabas_testudineus ENSATEG00000005450
maylandia_zebra ENSMZEG00005006043
astatotilapia_calliptera ENSACLG00000012404
haplochromis_burtoni ENSHBUG00000014049
neolamprologus_brichardi ENSNBRG00000006019
kryptolebias_marmoratus ENSKMAG00000017157
stegastes_partitus ENSSPAG00000013223
hippocampus_comes ENSHCOG00000006228
periophthalmus_magnuspinnatus ENSPMGG00000015023
esox_lucius ENSELUG00000012628
astyanax_mexicanus ENSAMXG00000037398
pygocentrus_nattereri ENSPNAG00000006651
ictalurus_punctatus ENSIPUG00000016510
scleropages_formosus ENSSFOG00015008163
paramormyrops_kingsleyae ENSPKIG00000013806
pygocentrus_nattereri ENSPNAG00000015046
astyanax_mexicanus ENSAMXG00000039436
ictalurus_punctatus ENSIPUG00000001634
manacus_vitellinus ENSMVIG00005014900
serinus_canaria ENSSCAG00000008623
lepidothrix_coronata ENSLCOG00000012755
parus_major ENSPMJG00000017437
cyanistes_caeruleus ENSCCEG00000022579
coturnix_japonica ENSCJPG00005002729
gallus_gallus ENSGALG00000050862
anas_platyrhynchos_platyrhynchos ENSAPLG00000007292
calidris_pugnax ENSCPUG00000010609
dromaius_novaehollandiae ENSDNVG00000013060
nothoprocta_perdicaria ENSNPEG00000014491
crocodylus_porosus ENSCPRG00005015956
chelonoidis_abingdonii ENSCABG00000021603
gopherus_agassizii ENSGAGG00000007463
chrysemys_picta_bellii ENSCPBG00000020981
anolis_carolinensis ENSACAG00000009657
pogona_vitticeps ENSPVIG00000009516
salvator_merianae ENSSMRG00000008857
neovison_vison ENSNVIG00000024871
ursus_maritimus ENSUMAG00000005244
vulpes_vulpes ENSVVUG00000030108
panthera_pardus ENSPPRG00000024612
panthera_tigris_altaica ENSPTIG00000012984
felis_catus ENSFCAG00000015414
bos_mutus ENSBMUG00000017575
bos_taurus ENSBTAG00000052097
bison_bison_bison ENSBBBG00000014977
theropithecus_gelada ENSTGEG00000003507
pan_paniscus ENSPPAG00000027431
carlito_syrichta ENSTSYG00000027729
prolemur_simus ENSPSMG00000010611
oryctolagus_cuniculus ENSOCUG00000021818
phascolarctos_cinereus ENSPCIG00000032854
petromyzon_marinus ENSPMAG00000008327
petromyzon_marinus ENSPMAG00000004434
eptatretus_burgeri ENSEBUG00000015200
ciona_intestinalis ENSCING00000012224
ornithorhynchus_anatinus ENSOANG00000032169
ornithorhynchus_anatinus ENSOANG00000015315
vulpes_vulpes ENSVVUG00000011506
erinaceus_europaeus ENSEEUG00000013834
ochotona_princeps ENSOPRG00000012635
latimeria_chalumnae ENSLACG00000003066
gallus_gallus ENSGALG00000038574
meleagris_gallopavo ENSMGAG00000004971
numida_meleagris ENSNMEG00000016224
ficedula_albicollis ENSFALG00000001098
taeniopygia_guttata ENSTGUG00000008488
zonotrichia_albicollis ENSZALG00000015457
cyanistes_caeruleus ENSCCEG00000013498
parus_major ENSPMJG00000001212
lepidothrix_coronata ENSLCOG00000013231
manacus_vitellinus ENSMVIG00005000778
melopsittacus_undulatus ENSMUNG00000010664
calidris_pugnax ENSCPUG00000002697
calidris_pygmaea ENSCPGG00000000386
dromaius_novaehollandiae ENSDNVG00000009403
nothoprocta_perdicaria ENSNPEG00000003458
anser_brachyrhynchus ENSABRG00000017025
apteryx_haastii ENSAHAG00000015646
coturnix_japonica ENSCJPG00005020877
crocodylus_porosus ENSCPRG00005004608
gopherus_agassizii ENSGAGG00000006838
chelonoidis_abingdonii ENSCABG00000009699
chrysemys_picta_bellii ENSCPBG00000028064
anolis_carolinensis ENSACAG00000006818
notechis_scutatus ENSNSUG00000014173
salvator_merianae ENSSMRG00000023189
xenopus_tropicalis ENSXETG00000032978
pan_paniscus ENSPPAG00000025068
pan_troglodytes ENSPTRG00000049499
homo_sapiens ENSG00000266714
gorilla_gorilla ENSGGOG00000009450
nomascus_leucogenys ENSNLEG00000001105
papio_anubis ENSPANG00000020136
theropithecus_gelada ENSTGEG00000001339
macaca_fascicularis ENSMFAG00000039726
macaca_mulatta ENSMMUG00000013436
macaca_nemestrina ENSMNEG00000025709
cercocebus_atys ENSCATG00000035616
mandrillus_leucophaeus ENSMLEG00000043467
chlorocebus_sabaeus ENSCSAG00000004836
colobus_angolensis_palliatus ENSCANG00000004594
piliocolobus_tephrosceles ENSPTEG00000039740
rhinopithecus_roxellana ENSRROG00000044616
rhinopithecus_bieti ENSRBIG00000039818
aotus_nancymaae ENSANAG00000034867
saimiri_boliviensis_boliviensis ENSSBOG00000002740
callithrix_jacchus ENSCJAG00000014244
carlito_syrichta ENSTSYG00000001791
microcebus_murinus ENSMICG00000043633
prolemur_simus ENSPSMG00000000669
cricetulus_griseus_crigri ENSCGRG00000007907
cricetulus_griseus_chok1gshd ENSCGRG00001018601
microtus_ochrogaster ENSMOCG00000013403
peromyscus_maniculatus_bairdii ENSPEMG00000016324
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018264
mus_spicilegus ENSMSIG00000028039
mus_musculus ENSMUSG00000034427
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017419
meriones_unguiculatus ENSMUGG00000022751
mesocricetus_auratus ENSMAUG00000017715
rattus_norvegicus ENSRNOG00000042445
jaculus_jaculus ENSJJAG00000012122
dipodomys_ordii ENSDORG00000004075
ursus_maritimus ENSUMAG00000009111
ailuropoda_melanoleuca ENSAMEG00000009543
ursus_americanus ENSUAMG00000002767
neovison_vison ENSNVIG00000011041
canis_lupus_familiaris ENSCAFG00000004837
canis_lupus_dingo ENSCAFG00020000371
ovis_aries ENSOARG00000010285
capra_hircus ENSCHIG00000026451
bos_taurus ENSBTAG00000011713
bison_bison_bison ENSBBBG00000021484
panthera_pardus ENSPPRG00000001524
panthera_tigris_altaica ENSPTIG00000020332
myotis_lucifugus ENSMLUG00000015365
oryctolagus_cuniculus ENSOCUG00000016181
heterocephalus_glaber_female ENSHGLG00000011607
heterocephalus_glaber_male ENSHGLG00100002321
fukomys_damarensis ENSFDAG00000015880
chinchilla_lanigera ENSCLAG00000008750
cavia_porcellus ENSCPOG00000039967
nannospalax_galili ENSNGAG00000011024
urocitellus_parryii ENSUPAG00010024000
spermophilus_dauricus ENSSDAG00000005727
ictidomys_tridecemlineatus ENSSTOG00000030239
marmota_marmota_marmota ENSMMMG00000010467
otolemur_garnettii ENSOGAG00000001455
equus_caballus ENSECAG00000031900
equus_asinus_asinus ENSEASG00005000680
loxodonta_africana ENSLAFG00000008488
sus_scrofa ENSSSCG00000036248
choloepus_hoffmanni ENSCHOG00000000624
dasypus_novemcinctus ENSDNOG00000012811
tursiops_truncatus ENSTTRG00000015877
tupaia_belangeri ENSTBEG00000015024
procavia_capensis ENSPCAG00000003790
pteropus_vampyrus ENSPVAG00000008451
phascolarctos_cinereus ENSPCIG00000020414
ornithorhynchus_anatinus ENSOANG00000020296
sphenodon_punctatus ENSSPUG00000008907
sphenodon_punctatus ENSSPUG00000008914
numida_meleagris ENSNMEG00000016225
anas_platyrhynchos_platyrhynchos ENSAPLG00000010900
calidris_pygmaea ENSCPGG00000000409
taeniopygia_guttata ENSTGUG00000016308
nothoprocta_perdicaria ENSNPEG00000003463
dromaius_novaehollandiae ENSDNVG00000009411
cyanistes_caeruleus ENSCCEG00000013499
parus_major ENSPMJG00000000845
melopsittacus_undulatus ENSMUNG00000010665
pogona_vitticeps ENSPVIG00000011987
nannospalax_galili ENSNGAG00000017909
mus_pahari MGP_PahariEiJ_G0018549
jaculus_jaculus ENSJJAG00000009471
cavia_aperea ENSCAPG00000009707
cavia_porcellus ENSCPOG00000038730
vulpes_vulpes ENSVVUG00000011461
neovison_vison ENSNVIG00000011005
felis_catus ENSFCAG00000005749
equus_caballus ENSECAG00000021920
pteropus_vampyrus ENSPVAG00000008449
bos_mutus ENSBMUG00000009426
bos_mutus ENSBMUG00000009401
capra_hircus ENSCHIG00000019066
pongo_abelii ENSPPYG00000008631
piliocolobus_tephrosceles ENSPTEG00000039747
cebus_capucinus ENSCCAG00000033438
ochotona_princeps ENSOPRG00000012570
urocitellus_parryii ENSUPAG00010023999
ictidomys_tridecemlineatus ENSSTOG00000021155
spermophilus_dauricus ENSSDAG00000005698
heterocephalus_glaber_female ENSHGLG00000010344
propithecus_coquereli ENSPCOG00000026940
procavia_capensis ENSPCAG00000003558
loxodonta_africana ENSLAFG00000008472
notamacropus_eugenii ENSMEUG00000012989
notamacropus_eugenii ENSMEUG00000013038
monodelphis_domestica ENSMODG00000007488
otolemur_garnettii ENSOGAG00000001451
pygocentrus_nattereri ENSPNAG00000008915
astyanax_mexicanus ENSAMXG00000011641
ictalurus_punctatus ENSIPUG00000009393
danio_rerio ENSDARG00000074852
oryzias_latipes ENSORLG00000018681
oryzias_latipes_asm223469v1 ENSORLG00015022117
oryzias_latipes ENSORLG00020022302
oryzias_melastigma ENSOMEG00000012862
cynoglossus_semilaevis ENSCSEG00000016230
tetraodon_nigroviridis ENSTNIG00000002745
labrus_bergylta ENSLBEG00000027138
mola_mola ENSMMOG00000020670
scophthalmus_maximus ENSSMAG00000018312
mastacembelus_armatus ENSMAMG00000020422
monopterus_albus ENSMALG00000015305
amphiprion_percula ENSAPEG00000018596
amphiprion_ocellaris ENSAOCG00000020367
stegastes_partitus ENSSPAG00000006176
poecilia_latipinna ENSPLAG00000013613
poecilia_mexicana ENSPMEG00000007996
xiphophorus_couchianus ENSXCOG00000014954
xiphophorus_maculatus ENSXMAG00000021910
poecilia_formosa ENSPFOG00000001035
gambusia_affinis ENSGAFG00000001598
cyprinodon_variegatus ENSCVAG00000003128
kryptolebias_marmoratus ENSKMAG00000014698
seriola_dumerili ENSSDUG00000015449
seriola_lalandi_dorsalis ENSSLDG00000016708
takifugu_rubripes ENSTRUG00000023482
tetraodon_nigroviridis ENSTNIG00000001539
astatotilapia_calliptera ENSACLG00000002647
haplochromis_burtoni ENSHBUG00000017797
maylandia_zebra ENSMZEG00005006444
pundamilia_nyererei ENSPNYG00000022845
neolamprologus_brichardi ENSNBRG00000023762
oreochromis_niloticus ENSONIG00000013582
amphilophus_citrinellus ENSACIG00000010090
anabas_testudineus ENSATEG00000023715
hippocampus_comes ENSHCOG00000000296
periophthalmus_magnuspinnatus ENSPMGG00000019351
scleropages_formosus ENSSFOG00015001165
paramormyrops_kingsleyae ENSPKIG00000017838
eptatretus_burgeri ENSEBUG00000006903
ciona_intestinalis ENSCING00000022193
