anser_brachyrhynchus ENSABRG00000015596
oryzias_latipes ENSORLG00000025898
oryzias_melastigma ENSOMEG00000010018
kryptolebias_marmoratus ENSKMAG00000022287
takifugu_rubripes ENSTRUG00000001824
tetraodon_nigroviridis ENSTNIG00000015486
mola_mola ENSMMOG00000020261
gasterosteus_aculeatus ENSGACG00000011145
gouania_willdenowi ENSGWIG00000010951
betta_splendens ENSBSLG00000006289
scophthalmus_maximus ENSSMAG00000006876
cynoglossus_semilaevis ENSCSEG00000020108
poecilia_mexicana ENSPMEG00000015574
poecilia_formosa ENSPFOG00000004939
poecilia_latipinna ENSPLAG00000005407
poecilia_reticulata ENSPREG00000018881
gambusia_affinis ENSGAFG00000015737
xiphophorus_couchianus ENSXCOG00000010786
xiphophorus_maculatus ENSXMAG00000003327
fundulus_heteroclitus ENSFHEG00000004540
cyprinodon_variegatus ENSCVAG00000023246
maylandia_zebra ENSMZEG00005010669
astatotilapia_calliptera ENSACLG00000002937
pundamilia_nyererei ENSPNYG00000021701
haplochromis_burtoni ENSHBUG00000009712
neolamprologus_brichardi ENSNBRG00000023755
oreochromis_niloticus ENSONIG00000002365
amphilophus_citrinellus ENSACIG00000008749
lates_calcarifer ENSLCAG00010026986
larimichthys_crocea ENSLCRG00005010788
parambassis_ranga ENSPRNG00000006688
seriola_dumerili ENSSDUG00000000046
seriola_lalandi ENSSLDG00000005172
mastacembelus_armatus ENSMAMG00000003990
monopterus_albus ENSMALG00000016374
anabas_testudineus ENSATEG00000006176
labrus_bergylta ENSLBEG00000015054
amphiprion_ocellaris ENSAOCG00000024021
amphiprion_percula ENSAPEG00000022824
acanthochromis_polyacanthus ENSAPOG00000020362
stegastes_partitus ENSSPAG00000019366
periophthalmus_magnuspinnatus ENSPMGG00000022169
hippocampus_comes ENSHCOG00000002508
gadus_morhua ENSGMOG00000000998
astyanax_mexicanus ENSAMXG00005000276
astyanax_mexicanus ENSAMXG00000039840
pygocentrus_nattereri ENSPNAG00000017040
denticeps_clupeoides ENSDCDG00000005360
paramormyrops_kingsleyae ENSPKIG00000007101
scleropages_formosus ENSSFOG00015015895
lepisosteus_oculatus ENSLOCG00000009379
erpetoichthys_calabaricus ENSECRG00000008913
callorhinchus_milii ENSCMIG00000013377
petromyzon_marinus ENSPMAG00000003668
eptatretus_burgeri ENSEBUG00000010790
