paramormyrops_kingsleyae ENSPKIG00000016884
rhinopithecus_bieti ENSRBIG00000035762
rhinopithecus_roxellana ENSRROG00000041808
papio_anubis ENSPANG00000019518
theropithecus_gelada ENSTGEG00000014204
chlorocebus_sabaeus ENSCSAG00000016168
macaca_fascicularis ENSMFAG00000036063
macaca_nemestrina ENSMNEG00000036612
mandrillus_leucophaeus ENSMLEG00000002744
macaca_mulatta ENSMMUG00000030085
cercocebus_atys ENSCATG00000035590
cebus_capucinus ENSCCAG00000037473
saimiri_boliviensis_boliviensis ENSSBOG00000023839
callithrix_jacchus ENSCJAG00000002145
aotus_nancymaae ENSANAG00000034009
carlito_syrichta ENSTSYG00000010066
propithecus_coquereli ENSPCOG00000018057
prolemur_simus ENSPSMG00000015850
microcebus_murinus ENSMICG00000000429
otolemur_garnettii ENSOGAG00000002699
canis_lupus_dingo ENSCAFG00020023949
canis_lupus_familiaris ENSCAFG00000006922
vulpes_vulpes ENSVVUG00000021441
neovison_vison ENSNVIG00000008874
mustela_putorius_furo ENSMPUG00000007469
ursus_maritimus ENSUMAG00000009051
ursus_americanus ENSUAMG00000005174
ailuropoda_melanoleuca ENSAMEG00000003650
panthera_tigris_altaica ENSPTIG00000021291
panthera_pardus ENSPPRG00000001377
felis_catus ENSFCAG00000014874
equus_asinus_asinus ENSEASG00005011953
equus_caballus ENSECAG00000006497
pteropus_vampyrus ENSPVAG00000009724
capra_hircus ENSCHIG00000012396
ovis_aries ENSOARG00000007324
bos_taurus ENSBTAG00000013426
bos_mutus ENSBMUG00000001287
bison_bison_bison ENSBBBG00000000829
tursiops_truncatus ENSTTRG00000011228
sus_scrofa ENSSSCG00000016919
vicugna_pacos ENSVPAG00000004297
myotis_lucifugus ENSMLUG00000000649
loxodonta_africana ENSLAFG00000000989
procavia_capensis ENSPCAG00000004598
choloepus_hoffmanni ENSCHOG00000002991
dasypus_novemcinctus ENSDNOG00000016926
ornithorhynchus_anatinus ENSOANG00000013634
taeniopygia_guttata ENSTGUG00000002597
zonotrichia_albicollis ENSZALG00000011571
cyanistes_caeruleus ENSCCEG00000016364
parus_major ENSPMJG00000016072
ficedula_albicollis ENSFALG00000010986
lepidothrix_coronata ENSLCOG00000007576
manacus_vitellinus ENSMVIG00005001419
melopsittacus_undulatus ENSMUNG00000013403
calidris_pugnax ENSCPUG00000014970
calidris_pygmaea ENSCPGG00000003046
apteryx_haastii ENSAHAG00000016060
apteryx_owenii ENSAOWG00000001329
apteryx_rowi ENSARWG00000014358
dromaius_novaehollandiae ENSDNVG00000017085
numida_meleagris ENSNMEG00000006799
coturnix_japonica ENSCJPG00005001402
anas_platyrhynchos_platyrhynchos ENSAPLG00000030605
anser_brachyrhynchus ENSABRG00000021128
nothoprocta_perdicaria ENSNPEG00000000591
crocodylus_porosus ENSCPRG00005017031
gopherus_agassizii ENSGAGG00000010949
chelonoidis_abingdonii ENSCABG00000017113
chrysemys_picta_bellii ENSCPBG00000005591
pelodiscus_sinensis ENSPSIG00000016468
anolis_carolinensis ENSACAG00000014688
pogona_vitticeps ENSPVIG00000010256
notechis_scutatus ENSNSUG00000003030
salvator_merianae ENSSMRG00000018945
sphenodon_punctatus ENSSPUG00000015181
xenopus_tropicalis ENSXETG00000015517
latimeria_chalumnae ENSLACG00000005919
ciona_savignyi ENSCSAVG00000009148
