eptatretus_burgeri ENSEBUG00000003491
cricetulus_griseus_chok1gshd ENSCGRG00001011660
microtus_ochrogaster ENSMOCG00000020539
peromyscus_maniculatus_bairdii ENSPEMG00000023596
nannospalax_galili ENSNGAG00000017623
castor_canadensis ENSCCNG00000018192
dipodomys_ordii ENSDORG00000028837
dipodomys_ordii ENSDORG00000028010
oryctolagus_cuniculus ENSOCUG00000004591
ochotona_princeps ENSOPRG00000008075
loxodonta_africana ENSLAFG00000005820
procavia_capensis ENSPCAG00000003723
echinops_telfairi ENSETEG00000005654
microtus_ochrogaster ENSMOCG00000016538
dasypus_novemcinctus ENSDNOG00000010314
choloepus_hoffmanni ENSCHOG00000012452
ornithorhynchus_anatinus ENSOANG00000007607
ornithorhynchus_anatinus ENSOANG00000021313
ornithorhynchus_anatinus ENSOANG00000008402
xenopus_tropicalis ENSXETG00000033302
latimeria_chalumnae ENSLACG00000002585
ciona_intestinalis ENSCING00000021777
