paramormyrops_kingsleyae ENSPKIG00000018046
pteropus_vampyrus ENSPVAG00000009640
myotis_lucifugus ENSMLUG00000016814
sorex_araneus ENSSARG00000010250
erinaceus_europaeus ENSEEUG00000010944
loxodonta_africana ENSLAFG00000005066
echinops_telfairi ENSETEG00000018382
procavia_capensis ENSPCAG00000008889
dasypus_novemcinctus ENSDNOG00000038131
choloepus_hoffmanni ENSCHOG00000003912
ornithorhynchus_anatinus ENSOANG00000003103
xenopus_tropicalis ENSXETG00000017074
latimeria_chalumnae ENSLACG00000014972
eptatretus_burgeri ENSEBUG00000004145
