gasterosteus_aculeatus ENSGACG00000016713
melopsittacus_undulatus ENSMUNG00000008793
calidris_pygmaea ENSCPGG00000013714
apteryx_haastii ENSAHAG00000014882
apteryx_rowi ENSARWG00000007214
apteryx_owenii ENSAOWG00000005925
dromaius_novaehollandiae ENSDNVG00000009215
nothoprocta_perdicaria ENSNPEG00000001130
pogona_vitticeps ENSPVIG00000015764
notechis_scutatus ENSNSUG00000015086
salvator_merianae ENSSMRG00000005368
gopherus_agassizii ENSGAGG00000014083
chelonoidis_abingdonii ENSCABG00000004747
chrysemys_picta_bellii ENSCPBG00000022628
pelodiscus_sinensis ENSPSIG00000006739
crocodylus_porosus ENSCPRG00005004127
sphenodon_punctatus ENSSPUG00000013424
cricetulus_griseus_chok1gshd ENSCGRG00001015005
cricetulus_griseus_crigri-picr ENSCGRG00015010499
mesocricetus_auratus ENSMAUG00000013040
microtus_ochrogaster ENSMOCG00000021026
peromyscus_maniculatus_bairdii ENSPEMG00000009969
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024331
mus_spicilegus ENSMSIG00000019870
mus_musculus ENSMUSG00000079466
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023414
mus_pahari MGP_PahariEiJ_G0024871
rattus_norvegicus ENSRNOG00000009218
meriones_unguiculatus ENSMUGG00000011023
nannospalax_galili ENSNGAG00000018480
jaculus_jaculus ENSJJAG00000005424
castor_canadensis ENSCCNG00000027690
urocitellus_parryii ENSUPAG00010019289
ictidomys_tridecemlineatus ENSSTOG00000005986
chinchilla_lanigera ENSCLAG00000005499
octodon_degus ENSODEG00000016282
cavia_porcellus ENSCPOG00000005901
heterocephalus_glaber_female ENSHGLG00000013939
ochotona_princeps ENSOPRG00000008680
oryctolagus_cuniculus ENSOCUG00000008241
canis_lupus_dingo ENSCAFG00020024046
canis_lupus_familiaris ENSCAFG00000023076
vulpes_vulpes ENSVVUG00000027662
pteropus_vampyrus ENSPVAG00000001511
felis_catus ENSFCAG00000043086
panthera_pardus ENSPPRG00000023024
bos_mutus ENSBMUG00000006080
bos_taurus ENSBTAG00000023797
capra_hircus ENSCHIG00000025005
sus_scrofa ENSSSCG00000005703
pan_troglodytes ENSPTRG00000021475
pan_troglodytes ENSPTRG00000043324
gorilla_gorilla ENSGGOG00000010568
homo_sapiens ENSG00000130711
pan_paniscus ENSPPAG00000031506
pongo_abelii ENSPPYG00000019694
theropithecus_gelada ENSTGEG00000015366
papio_anubis ENSPANG00000025967
cercocebus_atys ENSCATG00000020327
macaca_nemestrina ENSMNEG00000037234
macaca_fascicularis ENSMFAG00000040322
chlorocebus_sabaeus ENSCSAG00000014756
rhinopithecus_roxellana ENSRROG00000043554
rhinopithecus_bieti ENSRBIG00000042712
piliocolobus_tephrosceles ENSPTEG00000002283
cebus_capucinus ENSCCAG00000037485
callithrix_jacchus ENSCJAG00000020540
aotus_nancymaae ENSANAG00000020616
erinaceus_europaeus ENSEEUG00000014645
procavia_capensis ENSPCAG00000014344
ursus_americanus ENSUAMG00000009653
ailuropoda_melanoleuca ENSAMEG00000016234
mustela_putorius_furo ENSMPUG00000012688
equus_asinus_asinus ENSEASG00005008472
equus_caballus ENSECAG00000005933
myotis_lucifugus ENSMLUG00000012368
dasypus_novemcinctus ENSDNOG00000042302
propithecus_coquereli ENSPCOG00000022255
prolemur_simus ENSPSMG00000019030
microcebus_murinus ENSMICG00000015480
otolemur_garnettii ENSOGAG00000007557
loxodonta_africana ENSLAFG00000006979
paramormyrops_kingsleyae ENSPKIG00000007228
esox_lucius ENSELUG00000009905
lepisosteus_oculatus ENSLOCG00000005429
latimeria_chalumnae ENSLACG00000017560
paramormyrops_kingsleyae ENSPKIG00000004305
eptatretus_burgeri ENSEBUG00000016780
