eptatretus_burgeri ENSEBUG00000007809
oryctolagus_cuniculus ENSOCUG00000002301
ochotona_princeps ENSOPRG00000013865
ursus_maritimus ENSUMAG00000008101
ursus_americanus ENSUAMG00000011030
ailuropoda_melanoleuca ENSAMEG00000005573
mustela_putorius_furo ENSMPUG00000018127
neovison_vison ENSNVIG00000015291
canis_lupus_familiaris ENSCAFG00000005384
canis_lupus_dingo ENSCAFG00020014338
vulpes_vulpes ENSVVUG00000008832
panthera_pardus ENSPPRG00000014736
panthera_tigris_altaica ENSPTIG00000011508
felis_catus ENSFCAG00000006923
equus_caballus ENSECAG00000021236
equus_asinus_asinus ENSEASG00005017448
capra_hircus ENSCHIG00000014598
ovis_aries ENSOARG00000019782
bos_mutus ENSBMUG00000013051
bos_taurus ENSBTAG00000008466
bison_bison_bison ENSBBBG00000010732
tursiops_truncatus ENSTTRG00000007096
sus_scrofa ENSSSCG00000002144
vicugna_pacos ENSVPAG00000005916
sorex_araneus ENSSARG00000014463
pteropus_vampyrus ENSPVAG00000010729
myotis_lucifugus ENSMLUG00000015304
choloepus_hoffmanni ENSCHOG00000000105
dasypus_novemcinctus ENSDNOG00000013057
loxodonta_africana ENSLAFG00000002484
procavia_capensis ENSPCAG00000009708
jaculus_jaculus ENSJJAG00000012265
dipodomys_ordii ENSDORG00000026070
spermophilus_dauricus ENSSDAG00000013329
spermophilus_dauricus ENSSDAG00000012211
ictidomys_tridecemlineatus ENSSTOG00000004394
octodon_degus ENSODEG00000018755
heterocephalus_glaber_female ENSHGLG00000004030
echinops_telfairi ENSETEG00000018802
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020095
mus_musculus ENSMUSG00000071470
mus_spicilegus ENSMSIG00000019219
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019203
mus_pahari MGP_PahariEiJ_G0030226
rattus_norvegicus ENSRNOG00000026056
meriones_unguiculatus ENSMUGG00000015717
cricetulus_griseus_chok1gshd ENSCGRG00001013347
cricetulus_griseus_crigri ENSCGRG00000006811
cricetulus_griseus_crigri-picr ENSCGRG00015001772
peromyscus_maniculatus_bairdii ENSPEMG00000005630
microtus_ochrogaster ENSMOCG00000016387
mesocricetus_auratus ENSMAUG00000017661
nannospalax_galili ENSNGAG00000013573
erinaceus_europaeus ENSEEUG00000006517
ornithorhynchus_anatinus ENSOANG00000001022
xenopus_tropicalis ENSXETG00000016988
apteryx_rowi ENSARWG00000014026
latimeria_chalumnae ENSLACG00000004067
esox_lucius ENSELUG00000024445
gadus_morhua ENSGMOG00000013492
ictalurus_punctatus ENSIPUG00000002617
pygocentrus_nattereri ENSPNAG00000001975
danio_rerio ENSDARG00000104639
scleropages_formosus ENSSFOG00015022181
paramormyrops_kingsleyae ENSPKIG00000013074
pundamilia_nyererei ENSPNYG00000021565
astatotilapia_calliptera ENSACLG00000009707
maylandia_zebra ENSMZEG00005021221
haplochromis_burtoni ENSHBUG00000019691
neolamprologus_brichardi ENSNBRG00000023953
amphilophus_citrinellus ENSACIG00000019915
xiphophorus_maculatus ENSXMAG00000024609
gambusia_affinis ENSGAFG00000003771
poecilia_latipinna ENSPLAG00000002590
poecilia_mexicana ENSPMEG00000016408
poecilia_reticulata ENSPREG00000005311
poecilia_formosa ENSPFOG00000013018
fundulus_heteroclitus ENSFHEG00000017202
cyprinodon_variegatus ENSCVAG00000007470
kryptolebias_marmoratus ENSKMAG00000019646
tetraodon_nigroviridis ENSTNIG00000013007
takifugu_rubripes ENSTRUG00000022746
mola_mola ENSMMOG00000012723
seriola_dumerili ENSSDUG00000006153
seriola_lalandi_dorsalis ENSSLDG00000003337
scophthalmus_maximus ENSSMAG00000006268
labrus_bergylta ENSLBEG00000020911
gasterosteus_aculeatus ENSGACG00000019232
periophthalmus_magnuspinnatus ENSPMGG00000018713
cynoglossus_semilaevis ENSCSEG00000004429
monopterus_albus ENSMALG00000001060
mastacembelus_armatus ENSMAMG00000015901
anabas_testudineus ENSATEG00000001231
amphiprion_percula ENSAPEG00000006723
amphiprion_ocellaris ENSAOCG00000010761
acanthochromis_polyacanthus ENSAPOG00000013428
stegastes_partitus ENSSPAG00000013453
oryzias_latipes ENSORLG00020008157
oryzias_latipes ENSORLG00000007222
oryzias_latipes_asm223469v1 ENSORLG00015005009
oryzias_melastigma ENSOMEG00000013936
ciona_intestinalis ENSCING00000009823
ciona_savignyi ENSCSAVG00000000434
