sarcophilus_harrisii ENSSHAG00000011848
bos_taurus ENSBTAG00000043948
equus_caballus ENSECAG00000007584
equus_asinus_asinus ENSEASG00005013458
erinaceus_europaeus ENSEEUG00000013451
microtus_ochrogaster ENSMOCG00000017160
mus_spicilegus ENSMSIG00000003357
cavia_porcellus ENSCPOG00000014131
jaculus_jaculus ENSJJAG00000019334
octodon_degus ENSODEG00000000340
panthera_tigris_altaica ENSPTIG00000008380
echinops_telfairi ENSETEG00000016864
chlorocebus_sabaeus ENSCSAG00000016734
chlorocebus_sabaeus ENSCSAG00000016732
mandrillus_leucophaeus ENSMLEG00000034865
pan_paniscus ENSPPAG00000041084
nomascus_leucogenys ENSNLEG00000036214
macaca_fascicularis ENSMFAG00000031844
macaca_nemestrina ENSMNEG00000040958
theropithecus_gelada ENSTGEG00000011394
papio_anubis ENSPANG00000004681
cercocebus_atys ENSCATG00000044421
piliocolobus_tephrosceles ENSPTEG00000019791
colobus_angolensis_palliatus ENSCANG00000027820
rhinopithecus_roxellana ENSRROG00000034439
homo_sapiens ENSG00000164588
gorilla_gorilla ENSGGOG00000001533
pan_troglodytes ENSPTRG00000016855
pongo_abelii ENSPPYG00000015446
saimiri_boliviensis_boliviensis ENSSBOG00000032652
cebus_capucinus ENSCCAG00000022307
callithrix_jacchus ENSCJAG00000043822
aotus_nancymaae ENSANAG00000022674
prolemur_simus ENSPSMG00000009592
microcebus_murinus ENSMICG00000035751
otolemur_garnettii ENSOGAG00000008900
cricetulus_griseus_chok1gshd ENSCGRG00001024192
cricetulus_griseus_crigri-picr ENSCGRG00015020559
cricetulus_griseus_crigri ENSCGRG00000005653
mesocricetus_auratus ENSMAUG00000011222
peromyscus_maniculatus_bairdii ENSPEMG00000019487
mus_musculus ENSMUSG00000021730
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019799
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018920
mus_pahari MGP_PahariEiJ_G0015990
rattus_norvegicus ENSRNOG00000055382
nannospalax_galili ENSNGAG00000016519
dipodomys_ordii ENSDORG00000016126
ictidomys_tridecemlineatus ENSSTOG00000008842
urocitellus_parryii ENSUPAG00010005339
marmota_marmota_marmota ENSMMMG00000009894
oryctolagus_cuniculus ENSOCUG00000017084
choloepus_hoffmanni ENSCHOG00000008367
dasypus_novemcinctus ENSDNOG00000018477
loxodonta_africana ENSLAFG00000001571
procavia_capensis ENSPCAG00000011753
cavia_aperea ENSCAPG00000016610
chinchilla_lanigera ENSCLAG00000007218
heterocephalus_glaber_female ENSHGLG00000007274
heterocephalus_glaber_male ENSHGLG00100014617
fukomys_damarensis ENSFDAG00000001068
carlito_syrichta ENSTSYG00000006006
pteropus_vampyrus ENSPVAG00000002303
tupaia_belangeri ENSTBEG00000011989
sorex_araneus ENSSARG00000009698
xenopus_tropicalis ENSXETG00000017714
latimeria_chalumnae ENSLACG00000015224
scleropages_formosus ENSSFOG00015001583
cynoglossus_semilaevis ENSCSEG00000019661
hippocampus_comes ENSHCOG00000011236
takifugu_rubripes ENSTRUG00000012625
tetraodon_nigroviridis ENSTNIG00000007528
mola_mola ENSMMOG00000001553
mastacembelus_armatus ENSMAMG00000015450
monopterus_albus ENSMALG00000019916
anabas_testudineus ENSATEG00000016266
fundulus_heteroclitus ENSFHEG00000004772
fundulus_heteroclitus ENSFHEG00000013187
xiphophorus_couchianus ENSXCOG00000002396
xiphophorus_maculatus ENSXMAG00000004418
gambusia_affinis ENSGAFG00000012110
poecilia_formosa ENSPFOG00000007002
poecilia_mexicana ENSPMEG00000019415
poecilia_latipinna ENSPLAG00000015752
poecilia_reticulata ENSPREG00000018137
cyprinodon_variegatus ENSCVAG00000016366
kryptolebias_marmoratus ENSKMAG00000013979
oryzias_latipes ENSORLG00020004628
oryzias_latipes ENSORLG00000006104
oryzias_latipes_asm223469v1 ENSORLG00015011008
oryzias_melastigma ENSOMEG00000007011
haplochromis_burtoni ENSHBUG00000011527
maylandia_zebra ENSMZEG00005020010
oreochromis_niloticus ENSONIG00000007678
pundamilia_nyererei ENSPNYG00000007153
astatotilapia_calliptera ENSACLG00000004432
neolamprologus_brichardi ENSNBRG00000009519
amphilophus_citrinellus ENSACIG00000020348
amphiprion_ocellaris ENSAOCG00000018637
amphiprion_percula ENSAPEG00000017675
acanthochromis_polyacanthus ENSAPOG00000006263
stegastes_partitus ENSSPAG00000001369
seriola_lalandi_dorsalis ENSSLDG00000006329
seriola_dumerili ENSSDUG00000016712
scophthalmus_maximus ENSSMAG00000006439
labrus_bergylta ENSLBEG00000017328
periophthalmus_magnuspinnatus ENSPMGG00000023217
esox_lucius ENSELUG00000023788
astyanax_mexicanus ENSAMXG00000008425
pygocentrus_nattereri ENSPNAG00000023705
danio_rerio ENSDARG00000104480
scleropages_formosus ENSSFOG00015022126
paramormyrops_kingsleyae ENSPKIG00000006735
meleagris_gallopavo ENSMGAG00000003726
lepisosteus_oculatus ENSLOCG00000011966
ictalurus_punctatus ENSIPUG00000016616
paramormyrops_kingsleyae ENSPKIG00000024003
