eptatretus_burgeri ENSEBUG00000003696
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027323
mus_pahari MGP_PahariEiJ_G0017103
rattus_norvegicus ENSRNOG00000002100
meriones_unguiculatus ENSMUGG00000027103
nannospalax_galili ENSNGAG00000012595
oryctolagus_cuniculus ENSOCUG00000012226
ochotona_princeps ENSOPRG00000012521
jaculus_jaculus ENSJJAG00000018324
tupaia_belangeri ENSTBEG00000007394
carlito_syrichta ENSTSYG00000010571
carlito_syrichta ENSTSYG00000035580
piliocolobus_tephrosceles ENSPTEG00000030008
prolemur_simus ENSPSMG00000019534
otolemur_garnettii ENSOGAG00000003578
homo_sapiens ENSG00000174780
pan_paniscus ENSPPAG00000042265
pongo_abelii ENSPPYG00000014752
nomascus_leucogenys ENSNLEG00000008806
colobus_angolensis_palliatus ENSCANG00000041709
piliocolobus_tephrosceles ENSPTEG00000027262
rhinopithecus_roxellana ENSRROG00000035704
rhinopithecus_bieti ENSRBIG00000042069
papio_anubis ENSPANG00000005495
theropithecus_gelada ENSTGEG00000021589
macaca_fascicularis ENSMFAG00000031065
macaca_mulatta ENSMMUG00000016368
cercocebus_atys ENSCATG00000008072
chlorocebus_sabaeus ENSCSAG00000005079
callithrix_jacchus ENSCJAG00000017998
saimiri_boliviensis_boliviensis ENSSBOG00000032586
saimiri_boliviensis_boliviensis ENSSBOG00000031860
cebus_capucinus ENSCCAG00000031330
saimiri_boliviensis_boliviensis ENSSBOG00000035325
aotus_nancymaae ENSANAG00000033750
rhinopithecus_bieti ENSRBIG00000029328
rhinopithecus_roxellana ENSRROG00000042114
colobus_angolensis_palliatus ENSCANG00000037920
cercocebus_atys ENSCATG00000045359
mandrillus_leucophaeus ENSMLEG00000032320
macaca_fascicularis ENSMFAG00000037164
macaca_mulatta ENSMMUG00000021262
macaca_nemestrina ENSMNEG00000038872
papio_anubis ENSPANG00000030230
theropithecus_gelada ENSTGEG00000024203
pan_troglodytes ENSPTRG00000043609
pan_paniscus ENSPPAG00000032490
pongo_abelii ENSPPYG00000009152
nomascus_leucogenys ENSNLEG00000034341
theropithecus_gelada ENSTGEG00000026177
piliocolobus_tephrosceles ENSPTEG00000018903
pan_troglodytes ENSPTRG00000048466
gorilla_gorilla ENSGGOG00000013234
macaca_nemestrina ENSMNEG00000038065
mandrillus_leucophaeus ENSMLEG00000030140
cebus_capucinus ENSCCAG00000030683
cebus_capucinus ENSCCAG00000030830
aotus_nancymaae ENSANAG00000020836
propithecus_coquereli ENSPCOG00000018953
microcebus_murinus ENSMICG00000008507
nomascus_leucogenys ENSNLEG00000032806
nomascus_leucogenys ENSNLEG00000010844
pan_troglodytes ENSPTRG00000048100
pan_paniscus ENSPPAG00000011428
myotis_lucifugus ENSMLUG00000007344
pteropus_vampyrus ENSPVAG00000005590
equus_caballus ENSECAG00000006920
equus_asinus_asinus ENSEASG00005017747
ursus_maritimus ENSUMAG00000008151
ursus_americanus ENSUAMG00000001701
ailuropoda_melanoleuca ENSAMEG00000008469
mustela_putorius_furo ENSMPUG00000004828
neovison_vison ENSNVIG00000014939
canis_lupus_familiaris ENSCAFG00000002244
canis_lupus_dingo ENSCAFG00020027338
vulpes_vulpes ENSVVUG00000006020
panthera_pardus ENSPPRG00000015991
panthera_tigris_altaica ENSPTIG00000018786
felis_catus ENSFCAG00000027600
ovis_aries ENSOARG00000004329
capra_hircus ENSCHIG00000021465
bos_mutus ENSBMUG00000007063
bos_taurus ENSBTAG00000010593
bison_bison_bison ENSBBBG00000020024
tursiops_truncatus ENSTTRG00000010945
sus_scrofa ENSSSCG00000008900
vicugna_pacos ENSVPAG00000000458
erinaceus_europaeus ENSEEUG00000002569
spermophilus_dauricus ENSSDAG00000023455
spermophilus_dauricus ENSSDAG00000002822
heterocephalus_glaber_female ENSHGLG00000009869
ursus_americanus ENSUAMG00000028040
loxodonta_africana ENSLAFG00000018307
procavia_capensis ENSPCAG00000008584
echinops_telfairi ENSETEG00000005191
choloepus_hoffmanni ENSCHOG00000013240
dasypus_novemcinctus ENSDNOG00000039012
sorex_araneus ENSSARG00000005804
phascolarctos_cinereus ENSPCIG00000000732
notamacropus_eugenii ENSMEUG00000005164
monodelphis_domestica ENSMODG00000020697
sarcophilus_harrisii ENSSHAG00000000614
ornithorhynchus_anatinus ENSOANG00000008562
xenopus_tropicalis ENSXETG00000010205
petromyzon_marinus ENSPMAG00000007029
crocodylus_porosus ENSCPRG00005006512
paramormyrops_kingsleyae ENSPKIG00000015677
ciona_savignyi ENSCSAVG00000011288
ciona_savignyi ENSCSAVG00000005498
ciona_intestinalis ENSCING00000002417
drosophila_melanogaster FBgn0038810
caenorhabditis_elegans_strain_n2 WBGene00017245
saccharomyces_cerevisiae YPL210C
