paramormyrops_kingsleyae ENSPKIG00000016471
rattus_norvegicus ENSRNOG00000033579
meriones_unguiculatus ENSMUGG00000025609
cricetulus_griseus_chok1gshd ENSCGRG00001011058
cricetulus_griseus_crigri ENSCGRG00000013282
cricetulus_griseus_crigri-picr ENSCGRG00015013396
mesocricetus_auratus ENSMAUG00000011541
peromyscus_maniculatus_bairdii ENSPEMG00000022887
nannospalax_galili ENSNGAG00000002040
jaculus_jaculus ENSJJAG00000017860
castor_canadensis ENSCCNG00000019536
dipodomys_ordii ENSDORG00000005554
cavia_aperea ENSCAPG00000008818
cavia_porcellus ENSCPOG00000032963
chinchilla_lanigera ENSCLAG00000008665
octodon_degus ENSODEG00000010825
heterocephalus_glaber_female ENSHGLG00000008385
heterocephalus_glaber_male ENSHGLG00100004139
fukomys_damarensis ENSFDAG00000013539
ictidomys_tridecemlineatus ENSSTOG00000001337
urocitellus_parryii ENSUPAG00010002486
spermophilus_dauricus ENSSDAG00000022161
marmota_marmota_marmota ENSMMMG00000017374
oryctolagus_cuniculus ENSOCUG00000016321
ochotona_princeps ENSOPRG00000008085
pteropus_vampyrus ENSPVAG00000007281
myotis_lucifugus ENSMLUG00000000372
sorex_araneus ENSSARG00000011832
ursus_maritimus ENSUMAG00000018884
ursus_americanus ENSUAMG00000026281
ailuropoda_melanoleuca ENSAMEG00000006638
neovison_vison ENSNVIG00000010676
mustela_putorius_furo ENSMPUG00000012049
canis_lupus_familiaris ENSCAFG00000007456
canis_lupus_dingo ENSCAFG00020025612
vulpes_vulpes ENSVVUG00000017543
panthera_tigris_altaica ENSPTIG00000011305
panthera_pardus ENSPPRG00000012524
felis_catus ENSFCAG00000029578
vicugna_pacos ENSVPAG00000007872
bos_mutus ENSBMUG00000007933
bison_bison_bison ENSBBBG00000004019
bos_taurus ENSBTAG00000000925
capra_hircus ENSCHIG00000025962
ovis_aries ENSOARG00000016640
tursiops_truncatus ENSTTRG00000009675
sus_scrofa ENSSSCG00000000848
equus_caballus ENSECAG00000014675
equus_asinus_asinus ENSEASG00005020826
loxodonta_africana ENSLAFG00000003814
procavia_capensis ENSPCAG00000001121
echinops_telfairi ENSETEG00000019932
dasypus_novemcinctus ENSDNOG00000019794
pan_paniscus ENSPPAG00000029096
pan_troglodytes ENSPTRG00000005374
gorilla_gorilla ENSGGOG00000015653
homo_sapiens ENSG00000120820
pongo_abelii ENSPPYG00000004891
nomascus_leucogenys ENSNLEG00000006534
theropithecus_gelada ENSTGEG00000009628
mandrillus_leucophaeus ENSMLEG00000036148
papio_anubis ENSPANG00000012281
macaca_nemestrina ENSMNEG00000031693
macaca_mulatta ENSMMUG00000021292
macaca_fascicularis ENSMFAG00000045735
chlorocebus_sabaeus ENSCSAG00000003046
cercocebus_atys ENSCATG00000021378
rhinopithecus_bieti ENSRBIG00000027980
rhinopithecus_roxellana ENSRROG00000040116
colobus_angolensis_palliatus ENSCANG00000015689
piliocolobus_tephrosceles ENSPTEG00000014441
callithrix_jacchus ENSCJAG00000014542
saimiri_boliviensis_boliviensis ENSSBOG00000015943
cebus_capucinus ENSCCAG00000030835
aotus_nancymaae ENSANAG00000006864
tupaia_belangeri ENSTBEG00000014525
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016481
microtus_ochrogaster ENSMOCG00000018691
propithecus_coquereli ENSPCOG00000021522
choloepus_hoffmanni ENSCHOG00000005818
ornithorhynchus_anatinus ENSOANG00000005550
ornithorhynchus_anatinus ENSOANG00000028521
xenopus_tropicalis ENSXETG00000019636
latimeria_chalumnae ENSLACG00000000221
petromyzon_marinus ENSPMAG00000003801
