pan_troglodytes ENSPTRG00000019196
lates_calcarifer ENSLCAG00010001759
scophthalmus_maximus ENSSMAG00000017876
cynoglossus_semilaevis ENSCSEG00000011544
mastacembelus_armatus ENSMAMG00000017162
monopterus_albus ENSMALG00000021387
anabas_testudineus ENSATEG00000003981
takifugu_rubripes ENSTRUG00000011834
tetraodon_nigroviridis ENSTNIG00000014840
mola_mola ENSMMOG00000011681
larimichthys_crocea ENSLCRG00005012869
cottoperca_gobio ENSCGOG00000017349
gasterosteus_aculeatus ENSGACG00000017289
labrus_bergylta ENSLBEG00000017358
oryzias_latipes ENSORLG00020006781
oryzias_latipes ENSORLG00000017692
oryzias_latipes ENSORLG00015006604
oryzias_melastigma ENSOMEG00000009323
betta_splendens ENSBSLG00000018837
hippocampus_comes ENSHCOG00000017284
gouania_willdenowi ENSGWIG00000023649
gouania_willdenowi ENSGWIG00000016964
periophthalmus_magnuspinnatus ENSPMGG00000018652
gadus_morhua ENSGMOG00000011316
hucho_hucho ENSHHUG00000044203
hucho_hucho ENSHHUG00000026026
esox_lucius ENSELUG00000024112
scleropages_formosus ENSSFOG00015021009
paramormyrops_kingsleyae ENSPKIG00000006804
eptatretus_burgeri ENSEBUG00000015384
petromyzon_marinus ENSPMAG00000002284
petromyzon_marinus ENSPMAG00000005273
eptatretus_burgeri ENSEBUG00000006128
callorhinchus_milii ENSCMIG00000019371
eptatretus_burgeri ENSEBUG00000007743
ciona_intestinalis ENSCING00000018054
