anser_brachyrhynchus ENSABRG00000019569
microcebus_murinus ENSMICG00000005055
otolemur_garnettii ENSOGAG00000016977
tupaia_belangeri ENSTBEG00000003240
sorex_araneus ENSSARG00000014077
choloepus_hoffmanni ENSCHOG00000007670
dasypus_novemcinctus ENSDNOG00000032600
phascolarctos_cinereus ENSPCIG00000028516
notamacropus_eugenii ENSMEUG00000002200
sarcophilus_harrisii ENSSHAG00000014899
monodelphis_domestica ENSMODG00000018956
ornithorhynchus_anatinus ENSOANG00000001957
latimeria_chalumnae ENSLACG00000004630
maylandia_zebra ENSMZEG00005008739
astatotilapia_calliptera ENSACLG00000025281
haplochromis_burtoni ENSHBUG00000021534
pundamilia_nyererei ENSPNYG00000018628
neolamprologus_brichardi ENSNBRG00000012891
oreochromis_niloticus ENSONIG00000010026
amphilophus_citrinellus ENSACIG00000007716
oryzias_latipes_asm223469v1 ENSORLG00015022951
oryzias_latipes ENSORLG00020015380
oryzias_latipes ENSORLG00000025014
oryzias_melastigma ENSOMEG00000020909
tetraodon_nigroviridis ENSTNIG00000000387
takifugu_rubripes ENSTRUG00000024542
mola_mola ENSMMOG00000001148
labrus_bergylta ENSLBEG00000025932
amphiprion_percula ENSAPEG00000023051
amphiprion_ocellaris ENSAOCG00000024198
acanthochromis_polyacanthus ENSAPOG00000002746
stegastes_partitus ENSSPAG00000011314
poecilia_formosa ENSPFOG00000017294
poecilia_latipinna ENSPLAG00000013806
poecilia_reticulata ENSPREG00000006736
poecilia_mexicana ENSPMEG00000011277
xiphophorus_maculatus ENSXMAG00000006243
xiphophorus_couchianus ENSXCOG00000007350
gambusia_affinis ENSGAFG00000005997
cyprinodon_variegatus ENSCVAG00000020096
fundulus_heteroclitus ENSFHEG00000021876
kryptolebias_marmoratus ENSKMAG00000014683
gasterosteus_aculeatus ENSGACG00000004576
monopterus_albus ENSMALG00000003716
mastacembelus_armatus ENSMAMG00000017898
anabas_testudineus ENSATEG00000016656
seriola_lalandi_dorsalis ENSSLDG00000002345
seriola_dumerili ENSSDUG00000002133
scophthalmus_maximus ENSSMAG00000009690
hippocampus_comes ENSHCOG00000011425
cynoglossus_semilaevis ENSCSEG00000010706
periophthalmus_magnuspinnatus ENSPMGG00000020803
gadus_morhua ENSGMOG00000018170
esox_lucius ENSELUG00000012761
pygocentrus_nattereri ENSPNAG00000026165
astyanax_mexicanus ENSAMXG00000039513
ictalurus_punctatus ENSIPUG00000018965
danio_rerio ENSDARG00000104943
scleropages_formosus ENSSFOG00015005479
paramormyrops_kingsleyae ENSPKIG00000021139
lepisosteus_oculatus ENSLOCG00000015718
eptatretus_burgeri ENSEBUG00000014162
ciona_intestinalis ENSCING00000002467
drosophila_melanogaster FBgn0039128
