scleropages_formosus ENSSFOG00015016347
esox_lucius ENSELUG00000017955
pygocentrus_nattereri ENSPNAG00000001002
astyanax_mexicanus ENSAMXG00000016874
ictalurus_punctatus ENSIPUG00000005841
danio_rerio ENSDARG00000058543
lepisosteus_oculatus ENSLOCG00000005484
lepidothrix_coronata ENSLCOG00000008222
manacus_vitellinus ENSMVIG00005004344
lonchura_striata_domestica ENSLSDG00000004533
taeniopygia_guttata ENSTGUG00000007752
serinus_canaria ENSSCAG00000015010
junco_hyemalis ENSJHYG00000011279
ficedula_albicollis ENSFALG00000010560
parus_major ENSPMJG00000007407
melopsittacus_undulatus ENSMUNG00000007137
calidris_pygmaea ENSCPGG00000009226
calidris_pugnax ENSCPUG00000008408
anser_brachyrhynchus ENSABRG00000004759
anas_platyrhynchos_platyrhynchos ENSAPLG00000010163
gallus_gallus ENSGALG00000005321
coturnix_japonica ENSCJPG00005003027
meleagris_gallopavo ENSMGAG00000005514
numida_meleagris ENSNMEG00000015995
apteryx_haastii ENSAHAG00000001318
apteryx_rowi ENSARWG00000009633
apteryx_owenii ENSAOWG00000000349
dromaius_novaehollandiae ENSDNVG00000014681
nothoprocta_perdicaria ENSNPEG00000009642
crocodylus_porosus ENSCPRG00005005529
gopherus_agassizii ENSGAGG00000012074
chelonoidis_abingdonii ENSCABG00000004369
chrysemys_picta_bellii ENSCPBG00000027113
pelodiscus_sinensis ENSPSIG00000003797
pogona_vitticeps ENSPVIG00000006571
notechis_scutatus ENSNSUG00000014092
salvator_merianae ENSSMRG00000012631
anolis_carolinensis ENSACAG00000022022
anolis_carolinensis ENSACAG00000004758
dasypus_novemcinctus ENSDNOG00000039471
sphenodon_punctatus ENSSPUG00000014592
ictidomys_tridecemlineatus ENSSTOG00000026668
dipodomys_ordii ENSDORG00000016589
cricetulus_griseus_crigri-picr ENSCGRG00015015652
cricetulus_griseus_chok1gshd ENSCGRG00001014677
cricetulus_griseus_crigri ENSCGRG00000013808
mesocricetus_auratus ENSMAUG00000015139
microtus_ochrogaster ENSMOCG00000017230
mus_musculus ENSMUSG00000015647
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025700
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024777
mus_pahari MGP_PahariEiJ_G0026222
rattus_norvegicus ENSRNOG00000053691
nannospalax_galili ENSNGAG00000010780
jaculus_jaculus ENSJJAG00000014033
chinchilla_lanigera ENSCLAG00000009241
octodon_degus ENSODEG00000003782
heterocephalus_glaber_female ENSHGLG00000006381
fukomys_damarensis ENSFDAG00000020841
cavia_aperea ENSCAPG00000000451
cavia_porcellus ENSCPOG00000009593
oryctolagus_cuniculus ENSOCUG00000027331
ochotona_princeps ENSOPRG00000016899
homo_sapiens ENSG00000130702
gorilla_gorilla ENSGGOG00000008462
pan_paniscus ENSPPAG00000030723
pan_troglodytes ENSPTRG00000049805
pongo_abelii ENSPPYG00000011203
nomascus_leucogenys ENSNLEG00000028345
rhinopithecus_roxellana ENSRROG00000035759
rhinopithecus_bieti ENSRBIG00000020450
colobus_angolensis_palliatus ENSCANG00000029327
cercocebus_atys ENSCATG00000014362
mandrillus_leucophaeus ENSMLEG00000036374
papio_anubis ENSPANG00000025595
macaca_fascicularis ENSMFAG00000041365
macaca_mulatta ENSMMUG00000031416
macaca_nemestrina ENSMNEG00000040397
chlorocebus_sabaeus ENSCSAG00000015940
saimiri_boliviensis_boliviensis ENSSBOG00000032418
cebus_capucinus ENSCCAG00000021643
aotus_nancymaae ENSANAG00000030209
callithrix_jacchus ENSCJAG00000014215
carlito_syrichta ENSTSYG00000030913
propithecus_coquereli ENSPCOG00000019475
prolemur_simus ENSPSMG00000004220
microcebus_murinus ENSMICG00000013411
otolemur_garnettii ENSOGAG00000000942
bison_bison_bison ENSBBBG00000023435
bos_mutus ENSBMUG00000023329
bos_taurus ENSBTAG00000003061
ovis_aries ENSOARG00000013521
capra_hircus ENSCHIG00000011048
tursiops_truncatus ENSTTRG00000011095
sus_scrofa ENSSSCG00000032761
pteropus_vampyrus ENSPVAG00000003537
myotis_lucifugus ENSMLUG00000000325
ailuropoda_melanoleuca ENSAMEG00000017401
ailuropoda_melanoleuca ENSAMEG00000017411
ursus_americanus ENSUAMG00000006964
neovison_vison ENSNVIG00000020229
mustela_putorius_furo ENSMPUG00000007845
canis_lupus_dingo ENSCAFG00020000144
vulpes_vulpes ENSVVUG00000015503
canis_lupus_familiaris ENSCAFG00000012668
equus_caballus ENSECAG00000023274
equus_asinus_asinus ENSEASG00005023208
erinaceus_europaeus ENSEEUG00000015242
loxodonta_africana ENSLAFG00000028993
echinops_telfairi ENSETEG00000010771
procavia_capensis ENSPCAG00000016451
dasypus_novemcinctus ENSDNOG00000048056
peromyscus_maniculatus_bairdii ENSPEMG00000026336
theropithecus_gelada ENSTGEG00000010047
canis_lupus_familiaris ENSCAFG00000012643
pundamilia_nyererei ENSPNYG00000023891
pundamilia_nyererei ENSPNYG00000023893
tetraodon_nigroviridis ENSTNIG00000017827
tetraodon_nigroviridis ENSTNIG00000001060
phascolarctos_cinereus ENSPCIG00000013197
notamacropus_eugenii ENSMEUG00000009145
sarcophilus_harrisii ENSSHAG00000014321
monodelphis_domestica ENSMODG00000016753
ornithorhynchus_anatinus ENSOANG00000003362
xenopus_tropicalis ENSXETG00000002008
latimeria_chalumnae ENSLACG00000009138
taeniopygia_guttata ENSTGUG00000014222
eptatretus_burgeri ENSEBUG00000006932
eptatretus_burgeri ENSEBUG00000016199
petromyzon_marinus ENSPMAG00000008752
petromyzon_marinus ENSPMAG00000004192
eptatretus_burgeri ENSEBUG00000003593
eptatretus_burgeri ENSEBUG00000001470
eptatretus_burgeri ENSEBUG00000008328
petromyzon_marinus ENSPMAG00000000114
poecilia_formosa ENSPFOG00000022989
petromyzon_marinus ENSPMAG00000003951
