eptatretus_burgeri ENSEBUG00000010657
cricetulus_griseus_crigri ENSCGRG00000004174
mesocricetus_auratus ENSMAUG00000016211
peromyscus_maniculatus_bairdii ENSPEMG00000014945
microtus_ochrogaster ENSMOCG00000012396
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026838
mus_musculus ENSMUSG00000028300
mus_spicilegus ENSMSIG00000025834
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025889
mus_pahari MGP_PahariEiJ_G0024012
rattus_norvegicus ENSRNOG00000009478
meriones_unguiculatus ENSMUGG00000015018
nannospalax_galili ENSNGAG00000023767
jaculus_jaculus ENSJJAG00000008608
ictidomys_tridecemlineatus ENSSTOG00000010692
urocitellus_parryii ENSUPAG00010007989
spermophilus_dauricus ENSSDAG00000021826
marmota_marmota_marmota ENSMMMG00000008985
chinchilla_lanigera ENSCLAG00000001862
octodon_degus ENSODEG00000002381
cavia_porcellus ENSCPOG00000009473
cavia_aperea ENSCAPG00000010561
heterocephalus_glaber_male ENSHGLG00100003266
heterocephalus_glaber_female ENSHGLG00000008527
fukomys_damarensis ENSFDAG00000008650
oryctolagus_cuniculus ENSOCUG00000006510
ochotona_princeps ENSOPRG00000006854
macaca_mulatta ENSMMUG00000016508
macaca_fascicularis ENSMFAG00000001152
macaca_nemestrina ENSMNEG00000032167
chlorocebus_sabaeus ENSCSAG00000009804
mandrillus_leucophaeus ENSMLEG00000030088
cercocebus_atys ENSCATG00000021978
papio_anubis ENSPANG00000025272
theropithecus_gelada ENSTGEG00000012117
colobus_angolensis_palliatus ENSCANG00000034404
piliocolobus_tephrosceles ENSPTEG00000016157
rhinopithecus_bieti ENSRBIG00000044562
rhinopithecus_roxellana ENSRROG00000036989
pan_troglodytes ENSPTRG00000020839
pan_paniscus ENSPPAG00000028395
gorilla_gorilla ENSGGOG00000006338
homo_sapiens ENSG00000147894
pongo_abelii ENSPPYG00000019154
nomascus_leucogenys ENSNLEG00000004714
callithrix_jacchus ENSCJAG00000018440
cebus_capucinus ENSCCAG00000018725
saimiri_boliviensis_boliviensis ENSSBOG00000020619
aotus_nancymaae ENSANAG00000022787
carlito_syrichta ENSTSYG00000000453
prolemur_simus ENSPSMG00000011129
microcebus_murinus ENSMICG00000004861
propithecus_coquereli ENSPCOG00000015123
otolemur_garnettii ENSOGAG00000002207
tupaia_belangeri ENSTBEG00000013510
erinaceus_europaeus ENSEEUG00000011706
ornithorhynchus_anatinus ENSOANG00000000337
xenopus_tropicalis ENSXETG00000009376
latimeria_chalumnae ENSLACG00000003836
caenorhabditis_elegans_strain_n2 WBGene00017547
