paramormyrops_kingsleyae ENSPKIG00000007133
colobus_angolensis_palliatus ENSCANG00000035761
papio_anubis ENSPANG00000019316
cercocebus_atys ENSCATG00000040109
theropithecus_gelada ENSTGEG00000010535
mandrillus_leucophaeus ENSMLEG00000036063
chlorocebus_sabaeus ENSCSAG00000002223
macaca_nemestrina ENSMNEG00000039255
macaca_fascicularis ENSMFAG00000041008
macaca_mulatta ENSMMUG00000009243
cebus_capucinus ENSCCAG00000029731
saimiri_boliviensis_boliviensis ENSSBOG00000014736
callithrix_jacchus ENSCJAG00000002956
aotus_nancymaae ENSANAG00000037087
carlito_syrichta ENSTSYG00000030024
propithecus_coquereli ENSPCOG00000024253
microcebus_murinus ENSMICG00000044822
prolemur_simus ENSPSMG00000013498
otolemur_garnettii ENSOGAG00000002372
mus_musculus ENSMUSG00000025129
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018370
mus_spicilegus ENSMSIG00000014115
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017526
mus_pahari MGP_PahariEiJ_G0018652
rattus_norvegicus ENSRNOG00000036690
meriones_unguiculatus ENSMUGG00000001284
microtus_ochrogaster ENSMOCG00000015295
mesocricetus_auratus ENSMAUG00000016632
peromyscus_maniculatus_bairdii ENSPEMG00000009995
nannospalax_galili ENSNGAG00000024333
jaculus_jaculus ENSJJAG00000018812
urocitellus_parryii ENSUPAG00010000343
ictidomys_tridecemlineatus ENSSTOG00000028022
spermophilus_dauricus ENSSDAG00000015429
castor_canadensis ENSCCNG00000009675
cricetulus_griseus_crigri ENSCGRG00000018406
cricetulus_griseus_crigri-picr ENSCGRG00015025175
cricetulus_griseus_chok1gshd ENSCGRG00001017436
dipodomys_ordii ENSDORG00000011794
cavia_porcellus ENSCPOG00000015239
cavia_aperea ENSCAPG00000005814
octodon_degus ENSODEG00000010740
chinchilla_lanigera ENSCLAG00000007730
heterocephalus_glaber_female ENSHGLG00000005910
heterocephalus_glaber_male ENSHGLG00100005875
fukomys_damarensis ENSFDAG00000007618
myotis_lucifugus ENSMLUG00000015901
dasypus_novemcinctus ENSDNOG00000041708
loxodonta_africana ENSLAFG00000020936
procavia_capensis ENSPCAG00000013078
phascolarctos_cinereus ENSPCIG00000029575
notamacropus_eugenii ENSMEUG00000003793
sarcophilus_harrisii ENSSHAG00000011363
xenopus_tropicalis ENSXETG00000005419
latimeria_chalumnae ENSLACG00000003211
