salvator_merianae ENSSMRG00000001597
ursus_maritimus ENSUMAG00000016198
vulpes_vulpes ENSVVUG00000007547
neovison_vison ENSNVIG00000001073
mustela_putorius_furo ENSMPUG00000008936
ursus_americanus ENSUAMG00000022736
felis_catus ENSFCAG00000013208
panthera_pardus ENSPPRG00000024235
panthera_tigris_altaica ENSPTIG00000013138
tursiops_truncatus ENSTTRG00000000872
pteropus_vampyrus ENSPVAG00000014505
bison_bison_bison ENSBBBG00000001258
bos_mutus ENSBMUG00000021249
bos_taurus ENSBTAG00000014372
ovis_aries ENSOARG00000003916
capra_hircus ENSCHIG00000024917
sus_scrofa ENSSSCG00000016435
dasypus_novemcinctus ENSDNOG00000008824
choloepus_hoffmanni ENSCHOG00000001854
echinops_telfairi ENSETEG00000003707
echinops_telfairi ENSETEG00000007516
procavia_capensis ENSPCAG00000012516
loxodonta_africana ENSLAFG00000008678
tupaia_belangeri ENSTBEG00000015374
phascolarctos_cinereus ENSPCIG00000006102
notamacropus_eugenii ENSMEUG00000008293
sarcophilus_harrisii ENSSHAG00000010902
monodelphis_domestica ENSMODG00000004451
ornithorhynchus_anatinus ENSOANG00000006178
xenopus_tropicalis ENSXETG00000014415
latimeria_chalumnae ENSLACG00000000887
takifugu_rubripes ENSTRUG00000021955
tetraodon_nigroviridis ENSTNIG00000017141
hippocampus_comes ENSHCOG00000001249
xiphophorus_couchianus ENSXCOG00000012308
poecilia_latipinna ENSPLAG00000018118
monopterus_albus ENSMALG00000017374
neolamprologus_brichardi ENSNBRG00000013417
periophthalmus_magnuspinnatus ENSPMGG00000013740
amphiprion_ocellaris ENSAOCG00000017283
amphiprion_percula ENSAPEG00000012305
stegastes_partitus ENSSPAG00000012742
acanthochromis_polyacanthus ENSAPOG00000016729
cyprinodon_variegatus ENSCVAG00000010125
fundulus_heteroclitus ENSFHEG00000017321
poecilia_formosa ENSPFOG00000012463
poecilia_latipinna ENSPLAG00000010583
poecilia_mexicana ENSPMEG00000000343
poecilia_reticulata ENSPREG00000006165
xiphophorus_maculatus ENSXMAG00000022630
gambusia_affinis ENSGAFG00000021049
kryptolebias_marmoratus ENSKMAG00000016357
maylandia_zebra ENSMZEG00005018398
pundamilia_nyererei ENSPNYG00000002187
astatotilapia_calliptera ENSACLG00000003833
haplochromis_burtoni ENSHBUG00000015370
oreochromis_niloticus ENSONIG00000006195
amphilophus_citrinellus ENSACIG00000021100
labrus_bergylta ENSLBEG00000013144
mola_mola ENSMMOG00000004182
anabas_testudineus ENSATEG00000002061
mastacembelus_armatus ENSMAMG00000010157
seriola_lalandi_dorsalis ENSSLDG00000023831
seriola_lalandi_dorsalis ENSSLDG00000006247
seriola_dumerili ENSSDUG00000009485
scophthalmus_maximus ENSSMAG00000015904
gasterosteus_aculeatus ENSGACG00000004586
oryzias_latipes ENSORLG00000011768
oryzias_latipes ENSORLG00020007931
oryzias_latipes_asm223469v1 ENSORLG00015008137
oryzias_melastigma ENSOMEG00000001784
cynoglossus_semilaevis ENSCSEG00000019844
gadus_morhua ENSGMOG00000006227
esox_lucius ENSELUG00000007382
scleropages_formosus ENSSFOG00015019729
paramormyrops_kingsleyae ENSPKIG00000008676
paramormyrops_kingsleyae ENSPKIG00000016701
scleropages_formosus ENSSFOG00015019316
lepisosteus_oculatus ENSLOCG00000009069
pygocentrus_nattereri ENSPNAG00000016629
astyanax_mexicanus ENSAMXG00000006986
ictalurus_punctatus ENSIPUG00000005904
danio_rerio ENSDARG00000019969
pygocentrus_nattereri ENSPNAG00000004376
astyanax_mexicanus ENSAMXG00000000303
ictalurus_punctatus ENSIPUG00000002567
danio_rerio ENSDARG00000038786
