monopterus_albus ENSMALG00000000307
notamacropus_eugenii ENSMEUG00000008502
phascolarctos_cinereus ENSPCIG00000023285
monodelphis_domestica ENSMODG00000016304
bison_bison_bison ENSBBBG00000008144
bos_mutus ENSBMUG00000011746
bos_taurus ENSBTAG00000008969
capra_hircus ENSCHIG00000019556
ovis_aries ENSOARG00000013014
sus_scrofa ENSSSCG00000007466
tursiops_truncatus ENSTTRG00000002023
vicugna_pacos ENSVPAG00000007923
equus_asinus_asinus ENSEASG00005023327
equus_caballus ENSECAG00000004260
pteropus_vampyrus ENSPVAG00000004110
myotis_lucifugus ENSMLUG00000015033
ursus_maritimus ENSUMAG00000024462
ursus_americanus ENSUAMG00000026597
ailuropoda_melanoleuca ENSAMEG00000013499
neovison_vison ENSNVIG00000007586
mustela_putorius_furo ENSMPUG00000017561
canis_lupus_dingo ENSCAFG00020017467
vulpes_vulpes ENSVVUG00000022396
canis_lupus_familiaris ENSCAFG00000011460
panthera_pardus ENSPPRG00000012137
panthera_tigris_altaica ENSPTIG00000011538
felis_catus ENSFCAG00000027032
propithecus_coquereli ENSPCOG00000011827
microcebus_murinus ENSMICG00000011138
prolemur_simus ENSPSMG00000012605
otolemur_garnettii ENSOGAG00000007196
pan_troglodytes ENSPTRG00000023101
pan_paniscus ENSPPAG00000035233
homo_sapiens ENSG00000197818
gorilla_gorilla ENSGGOG00000001956
pongo_abelii ENSPPYG00000011119
nomascus_leucogenys ENSNLEG00000006976
colobus_angolensis_palliatus ENSCANG00000039187
piliocolobus_tephrosceles ENSPTEG00000014187
rhinopithecus_bieti ENSRBIG00000028870
rhinopithecus_roxellana ENSRROG00000030129
macaca_mulatta ENSMMUG00000002715
macaca_fascicularis ENSMFAG00000002040
macaca_nemestrina ENSMNEG00000029634
mandrillus_leucophaeus ENSMLEG00000017126
papio_anubis ENSPANG00000014247
cercocebus_atys ENSCATG00000044367
theropithecus_gelada ENSTGEG00000015632
chlorocebus_sabaeus ENSCSAG00000015029
saimiri_boliviensis_boliviensis ENSSBOG00000008701
cebus_capucinus ENSCCAG00000030260
callithrix_jacchus ENSCJAG00000000466
aotus_nancymaae ENSANAG00000029813
carlito_syrichta ENSTSYG00000009802
cavia_porcellus ENSCPOG00000013530
cavia_aperea ENSCAPG00000010178
chinchilla_lanigera ENSCLAG00000004548
octodon_degus ENSODEG00000007225
heterocephalus_glaber_male ENSHGLG00100005460
heterocephalus_glaber_female ENSHGLG00000006337
fukomys_damarensis ENSFDAG00000009318
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025626
mus_musculus ENSMUSG00000039463
mus_spicilegus ENSMSIG00000031352
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024706
mus_pahari MGP_PahariEiJ_G0026148
rattus_norvegicus ENSRNOG00000008354
meriones_unguiculatus ENSMUGG00000005017
cricetulus_griseus_chok1gshd ENSCGRG00001022939
cricetulus_griseus_crigri-picr ENSCGRG00015018846
cricetulus_griseus_crigri ENSCGRG00000012738
mesocricetus_auratus ENSMAUG00000018259
peromyscus_maniculatus_bairdii ENSPEMG00000022094
microtus_ochrogaster ENSMOCG00000004864
nannospalax_galili ENSNGAG00000024089
jaculus_jaculus ENSJJAG00000024393
dipodomys_ordii ENSDORG00000002709
urocitellus_parryii ENSUPAG00010000132
ictidomys_tridecemlineatus ENSSTOG00000027124
marmota_marmota_marmota ENSMMMG00000007474
tupaia_belangeri ENSTBEG00000001771
ochotona_princeps ENSOPRG00000005442
castor_canadensis ENSCCNG00000013355
choloepus_hoffmanni ENSCHOG00000011294
dasypus_novemcinctus ENSDNOG00000008724
erinaceus_europaeus ENSEEUG00000005402
loxodonta_africana ENSLAFG00000015616
procavia_capensis ENSPCAG00000004029
echinops_telfairi ENSETEG00000003028
oryctolagus_cuniculus ENSOCUG00000011219
ornithorhynchus_anatinus ENSOANG00000008683
calidris_pygmaea ENSCPGG00000006652
calidris_pugnax ENSCPUG00000005329
melopsittacus_undulatus ENSMUNG00000004840
lepidothrix_coronata ENSLCOG00000008253
manacus_vitellinus ENSMVIG00005003677
junco_hyemalis ENSJHYG00000007510
zonotrichia_albicollis ENSZALG00000015001
serinus_canaria ENSSCAG00000015583
parus_major ENSPMJG00000009201
cyanistes_caeruleus ENSCCEG00000009466
lonchura_striata_domestica ENSLSDG00000014670
taeniopygia_guttata ENSTGUG00000008749
ficedula_albicollis ENSFALG00000012954
anas_platyrhynchos_platyrhynchos ENSAPLG00000014727
anser_brachyrhynchus ENSABRG00000021093
meleagris_gallopavo ENSMGAG00000010231
gallus_gallus ENSGALG00000008045
coturnix_japonica ENSCJPG00005007329
numida_meleagris ENSNMEG00000001320
apteryx_haastii ENSAHAG00000011854
apteryx_rowi ENSARWG00000006657
apteryx_owenii ENSAOWG00000001397
nothoprocta_perdicaria ENSNPEG00000010762
dromaius_novaehollandiae ENSDNVG00000001240
crocodylus_porosus ENSCPRG00005004589
pelodiscus_sinensis ENSPSIG00000003663
pelodiscus_sinensis ENSPSIG00000003666
gopherus_agassizii ENSGAGG00000012500
chelonoidis_abingdonii ENSCABG00000016710
chrysemys_picta_bellii ENSCPBG00000015593
pogona_vitticeps ENSPVIG00000024490
anolis_carolinensis ENSACAG00000015679
notechis_scutatus ENSNSUG00000014376
salvator_merianae ENSSMRG00000005173
sphenodon_punctatus ENSSPUG00000018029
xenopus_tropicalis ENSXETG00000024003
latimeria_chalumnae ENSLACG00000017379
eptatretus_burgeri ENSEBUG00000012325
eptatretus_burgeri ENSEBUG00000013342
ciona_intestinalis ENSCING00000009555
ciona_savignyi ENSCSAVG00000007122
drosophila_melanogaster FBgn0026787
caenorhabditis_elegans_strain_n2 WBGene00003735
