ciona_intestinalis ENSCING00000004834
microtus_ochrogaster ENSMOCG00000004851
peromyscus_maniculatus ENSPEMG00000006371
nannospalax_galili ENSNGAG00000009570
jaculus_jaculus ENSJJAG00000021439
castor_canadensis ENSCCNG00000015014
cavia_aperea ENSCAPG00000007779
cavia_porcellus ENSCPOG00000022357
octodon_degus ENSODEG00000015214
chinchilla_lanigera ENSCLAG00000015798
heterocephalus_glaber ENSHGLG00000004746
heterocephalus_glaber ENSHGLG00100008865
fukomys_damarensis ENSFDAG00000008987
urocitellus_parryii ENSUPAG00010013265
ictidomys_tridecemlineatus ENSSTOG00000019730
spermophilus_dauricus ENSSDAG00000019070
marmota_marmota ENSMMMG00000018451
dipodomys_ordii ENSDORG00000004238
oryctolagus_cuniculus ENSOCUG00000003160
ochotona_princeps ENSOPRG00000017077
capra_hircus ENSCHIG00000020457
ovis_aries ENSOARG00000012251
bos_indicus ENSBIXG00005004615
bos_indicus ENSBIXG00000028883
bos_taurus ENSBTAG00000016592
bos_mutus ENSBMUG00000024148
bison_bison ENSBBBG00000023215
sus_scrofa ENSSSCG00000007993
tursiops_truncatus ENSTTRG00000009194
vicugna_pacos ENSVPAG00000007623
canis_lupus ENSCAFG00000019667
canis_lupus ENSCAFG00020009119
vulpes_vulpes ENSVVUG00000013336
mustela_putorius ENSMPUG00000016003
neovison_vison ENSNVIG00000015204
ursus_americanus ENSUAMG00000019749
ursus_maritimus ENSUMAG00000021055
ailuropoda_melanoleuca ENSAMEG00000007136
felis_catus ENSFCAG00000024851
myotis_lucifugus ENSMLUG00000010159
pteropus_vampyrus ENSPVAG00000000559
equus_caballus ENSECAG00000011148
equus_asinus ENSEASG00005018201
sorex_araneus ENSSARG00000010753
erinaceus_europaeus ENSEEUG00000013072
ornithorhynchus_anatinus ENSOANG00000013008
vombatus_ursinus ENSVURG00010015689
vombatus_ursinus ENSVURG00010001706
phascolarctos_cinereus ENSPCIG00000016108
notamacropus_eugenii ENSMEUG00000000030
sarcophilus_harrisii ENSSHAG00000007052
monodelphis_domestica ENSMODG00000016682
anser_brachyrhynchus ENSABRG00000002221
anas_platyrhynchos ENSAPLG00000003550
coturnix_japonica ENSCJPG00005017447
meleagris_gallopavo ENSMGAG00000010138
gallus_gallus ENSGALG00000002018
numida_meleagris ENSNMEG00000021681
lonchura_striata ENSLSDG00000001354
taeniopygia_guttata ENSTGUG00000015489
junco_hyemalis ENSJHYG00000017916
zonotrichia_albicollis ENSZALG00000001664
serinus_canaria ENSSCAG00000013146
parus_major ENSPMJG00000008349
cyanistes_caeruleus ENSCCEG00000020858
ficedula_albicollis ENSFALG00000004681
lepidothrix_coronata ENSLCOG00000007467
manacus_vitellinus ENSMVIG00005009243
melopsittacus_undulatus ENSMUNG00000004911
calidris_pugnax ENSCPUG00000009533
calidris_pygmaea ENSCPGG00000017721
apteryx_owenii ENSAOWG00000013829
apteryx_haastii ENSAHAG00000005769
apteryx_rowi ENSARWG00000014781
dromaius_novaehollandiae ENSDNVG00000006625
nothoprocta_perdicaria ENSNPEG00000016184
crocodylus_porosus ENSCPRG00005002197
gopherus_agassizii ENSGAGG00000003707
chelonoidis_abingdonii ENSCABG00000009422
chrysemys_picta ENSCPBG00000024901
anolis_carolinensis ENSACAG00000003352
pogona_vitticeps ENSPVIG00000021733
notechis_scutatus ENSNSUG00000000323
salvator_merianae ENSSMRG00000014017
xenopus_tropicalis ENSXETG00000003830
scleropages_formosus ENSSFOG00015018233
paramormyrops_kingsleyae ENSPKIG00000008024
larimichthys_crocea ENSLCRG00005010225
labrus_bergylta ENSLBEG00000013641
tetraodon_nigroviridis ENSTNIG00000001735
tetraodon_nigroviridis ENSTNIG00000012795
takifugu_rubripes ENSTRUG00000014283
mola_mola ENSMMOG00000001995
gasterosteus_aculeatus ENSGACG00000008248
scophthalmus_maximus ENSSMAG00000014472
cynoglossus_semilaevis ENSCSEG00000018917
seriola_dumerili ENSSDUG00000000678
seriola_lalandi ENSSLDG00000011854
monopterus_albus ENSMALG00000000396
mastacembelus_armatus ENSMAMG00000010762
anabas_testudineus ENSATEG00000016822
betta_splendens ENSBSLG00000005415
amphiprion_percula ENSAPEG00000008463
amphiprion_ocellaris ENSAOCG00000010925
acanthochromis_polyacanthus ENSAPOG00000018650
stegastes_partitus ENSSPAG00000001747
parambassis_ranga ENSPRNG00000003840
astatotilapia_calliptera ENSACLG00000009847
maylandia_zebra ENSMZEG00005011822
haplochromis_burtoni ENSHBUG00000017628
pundamilia_nyererei ENSPNYG00000012944
neolamprologus_brichardi ENSNBRG00000011154
oreochromis_niloticus ENSONIG00000020030
amphilophus_citrinellus ENSACIG00000007568
xiphophorus_maculatus ENSXMAG00000019044
xiphophorus_couchianus ENSXCOG00000002062
gambusia_affinis ENSGAFG00000015596
poecilia_formosa ENSPFOG00000017205
poecilia_mexicana ENSPMEG00000017000
poecilia_latipinna ENSPLAG00000021084
poecilia_reticulata ENSPREG00000019164
fundulus_heteroclitus ENSFHEG00000002132
cyprinodon_variegatus ENSCVAG00000001490
kryptolebias_marmoratus ENSKMAG00000013861
oryzias_latipes ENSORLG00000007128
oryzias_latipes ENSORLG00020012687
oryzias_latipes ENSORLG00015010949
oryzias_melastigma ENSOMEG00000017877
gouania_willdenowi ENSGWIG00000011530
hippocampus_comes ENSHCOG00000017804
periophthalmus_magnuspinnatus ENSPMGG00000005289
hucho_hucho ENSHHUG00000047392
hucho_hucho ENSHHUG00000047390
hucho_hucho ENSHHUG00000047410
hucho_hucho ENSHHUG00000043275
esox_lucius ENSELUG00000008954
denticeps_clupeoides ENSDCDG00000024779
denticeps_clupeoides ENSDCDG00000035342
clupea_harengus ENSCHAG00000006926
electrophorus_electricus ENSEEEG00000018153
ictalurus_punctatus ENSIPUG00000005430
pygocentrus_nattereri ENSPNAG00000023294
astyanax_mexicanus ENSAMXG00000035785
danio_rerio ENSDARG00000060600
mola_mola ENSMMOG00000020118
tetraodon_nigroviridis ENSTNIG00000004278
labrus_bergylta ENSLBEG00000013098
seriola_dumerili ENSSDUG00000000928
seriola_lalandi ENSSLDG00000021217
lates_calcarifer ENSLCAG00010025482
lates_calcarifer ENSLCAG00010010914
larimichthys_crocea ENSLCRG00005004638
anabas_testudineus ENSATEG00000018032
betta_splendens ENSBSLG00000002023
mastacembelus_armatus ENSMAMG00000018965
monopterus_albus ENSMALG00000015062
fundulus_heteroclitus ENSFHEG00000022450
kryptolebias_marmoratus ENSKMAG00000003941
oryzias_latipes ENSORLG00000000290
oryzias_latipes ENSORLG00020019012
oryzias_latipes ENSORLG00015010025
oryzias_melastigma ENSOMEG00000013895
amphiprion_ocellaris ENSAOCG00000000694
amphiprion_percula ENSAPEG00000006148
acanthochromis_polyacanthus ENSAPOG00000009336
stegastes_partitus ENSSPAG00000006662
astatotilapia_calliptera ENSACLG00000017501
pundamilia_nyererei ENSPNYG00000012833
haplochromis_burtoni ENSHBUG00000013774
maylandia_zebra ENSMZEG00005001529
neolamprologus_brichardi ENSNBRG00000020996
oreochromis_niloticus ENSONIG00000009415
amphilophus_citrinellus ENSACIG00000019745
parambassis_ranga ENSPRNG00000008388
esox_lucius ENSELUG00000009318
scleropages_formosus ENSSFOG00015009309
lepisosteus_oculatus ENSLOCG00000009003
erpetoichthys_calabaricus ENSECRG00000016112
callorhinchus_milii ENSCMIG00000008010
callorhinchus_milii ENSCMIG00000008014
latimeria_chalumnae ENSLACG00000016666
drosophila_melanogaster FBgn0003464
