astyanax_mexicanus ENSAMXG00000025194
octodon_degus ENSODEG00000018648
octodon_degus ENSODEG00000019756
octodon_degus ENSODEG00000004294
octodon_degus ENSODEG00000009092
cavia_porcellus ENSCPOG00000011136
heterocephalus_glaber_male ENSHGLG00100020663
heterocephalus_glaber_male ENSHGLG00100012915
heterocephalus_glaber_female ENSHGLG00000011904
heterocephalus_glaber_female ENSHGLG00000020940
heterocephalus_glaber_male ENSHGLG00100001608
cricetulus_griseus_chok1gshd ENSCGRG00001010478
cricetulus_griseus_crigri ENSCGRG00000018450
cricetulus_griseus_chok1gshd ENSCGRG00001009504
cricetulus_griseus_chok1gshd ENSCGRG00001010756
cricetulus_griseus_crigri-picr ENSCGRG00015002196
peromyscus_maniculatus_bairdii ENSPEMG00000030450
mus_musculus ENSMUSG00000096210
mus_spicilegus ENSMSIG00000021873
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020898
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020000
mus_pahari MGP_PahariEiJ_G0020002
nannospalax_galili ENSNGAG00000017081
castor_canadensis ENSCCNG00000025184
castor_canadensis ENSCCNG00000000962
ictidomys_tridecemlineatus ENSSTOG00000014808
urocitellus_parryii ENSUPAG00010022401
marmota_marmota_marmota ENSMMMG00000014840
carlito_syrichta ENSTSYG00000027038
sus_scrofa ENSSSCG00000039348
ovis_aries ENSOARG00000020372
capra_hircus ENSCHIG00000002921
bison_bison_bison ENSBBBG00000020220
bos_mutus ENSBMUG00000009769
tursiops_truncatus ENSTTRG00000004807
equus_caballus ENSECAG00000028859
equus_asinus_asinus ENSEASG00005018814
panthera_tigris_altaica ENSPTIG00000007072
panthera_pardus ENSPPRG00000014420
vulpes_vulpes ENSVVUG00000024006
ailuropoda_melanoleuca ENSAMEG00000019894
ursus_americanus ENSUAMG00000020493
mustela_putorius_furo ENSMPUG00000019292
neovison_vison ENSNVIG00000002474
pteropus_vampyrus ENSPVAG00000010099
dasypus_novemcinctus ENSDNOG00000025499
jaculus_jaculus ENSJJAG00000005229
procavia_capensis ENSPCAG00000016748
echinops_telfairi ENSETEG00000013496
loxodonta_africana ENSLAFG00000001515
chrysemys_picta_bellii ENSCPBG00000023055
chelonoidis_abingdonii ENSCABG00000001136
pelodiscus_sinensis ENSPSIG00000000733
apteryx_haastii ENSAHAG00000001348
apteryx_owenii ENSAOWG00000010427
dromaius_novaehollandiae ENSDNVG00000011459
nothoprocta_perdicaria ENSNPEG00000012393
manacus_vitellinus ENSMVIG00005018004
lepidothrix_coronata ENSLCOG00000000388
parus_major ENSPMJG00000007903
cyanistes_caeruleus ENSCCEG00000008224
lonchura_striata_domestica ENSLSDG00000006360
taeniopygia_guttata ENSTGUG00000010521
junco_hyemalis ENSJHYG00000006038
zonotrichia_albicollis ENSZALG00000006575
serinus_canaria ENSSCAG00000004275
ficedula_albicollis ENSFALG00000015202
calidris_pygmaea ENSCPGG00000018875
melopsittacus_undulatus ENSMUNG00000000721
anser_brachyrhynchus ENSABRG00000002248
anas_platyrhynchos_platyrhynchos ENSAPLG00000018895
coturnix_japonica ENSCJPG00005013635
numida_meleagris ENSNMEG00000011800
crocodylus_porosus ENSCPRG00005018981
salvator_merianae ENSSMRG00000015698
notechis_scutatus ENSNSUG00000005225
xenopus_tropicalis ENSXETG00000015967
latimeria_chalumnae ENSLACG00000001357
latimeria_chalumnae ENSLACG00000006854
eptatretus_burgeri ENSEBUG00000004067
