mola_mola ENSMMOG00000014390
macaca_fascicularis ENSMFAG00000040133
papio_anubis ENSPANG00000013627
cercocebus_atys ENSCATG00000028060
aotus_nancymaae ENSANAG00000028488
cebus_capucinus ENSCCAG00000032983
pan_paniscus ENSPPAG00000041974
pan_troglodytes ENSPTRG00000046347
homo_sapiens ENSG00000269556
gorilla_gorilla ENSGGOG00000024268
pongo_abelii ENSPPYG00000020809
nomascus_leucogenys ENSNLEG00000013487
rhinopithecus_bieti ENSRBIG00000035570
rhinopithecus_roxellana ENSRROG00000033211
colobus_angolensis_palliatus ENSCANG00000019174
theropithecus_gelada ENSTGEG00000007242
callithrix_jacchus ENSCJAG00000039969
saimiri_boliviensis_boliviensis ENSSBOG00000021614
microcebus_murinus ENSMICG00000004639
spermophilus_dauricus ENSSDAG00000024666
marmota_marmota_marmota ENSMMMG00000012460
urocitellus_parryii ENSUPAG00010014996
pteropus_vampyrus ENSPVAG00000013822
myotis_lucifugus ENSMLUG00000001319
neovison_vison ENSNVIG00000004433
mustela_putorius_furo ENSMPUG00000011896
ursus_maritimus ENSUMAG00000013784
ursus_americanus ENSUAMG00000017814
ailuropoda_melanoleuca ENSAMEG00000009351
canis_lupus_familiaris ENSCAFG00000019103
canis_lupus_dingo ENSCAFG00020000036
vulpes_vulpes ENSVVUG00000001462
panthera_pardus ENSPPRG00000021817
panthera_tigris_altaica ENSPTIG00000018782
felis_catus ENSFCAG00000024483
capra_hircus ENSCHIG00000004747
ovis_aries ENSOARG00000001615
bos_mutus ENSBMUG00000015641
bos_taurus ENSBTAG00000006818
tursiops_truncatus ENSTTRG00000000643
sus_scrofa ENSSSCG00000012739
sorex_araneus ENSSARG00000000671
equus_asinus_asinus ENSEASG00005018393
equus_caballus ENSECAG00000009399
dasypus_novemcinctus ENSDNOG00000011864
loxodonta_africana ENSLAFG00000003044
loxodonta_africana ENSLAFG00000030031
procavia_capensis ENSPCAG00000009160
ornithorhynchus_anatinus ENSOANG00000001092
xenopus_tropicalis ENSXETG00000007744
latimeria_chalumnae ENSLACG00000012191
eptatretus_burgeri ENSEBUG00000002599
