eptatretus_burgeri ENSEBUG00000013634
lepisosteus_oculatus ENSLOCG00000015683
erpetoichthys_calabaricus ENSECRG00000019127
chelonoidis_abingdonii ENSCABG00000013596
gopherus_agassizii ENSGAGG00000015024
chrysemys_picta ENSCPBG00000019787
pelodiscus_sinensis ENSPSIG00000013248
crocodylus_porosus ENSCPRG00005001115
sphenodon_punctatus ENSSPUG00000001612
sphenodon_punctatus ENSSPUG00000001605
junco_hyemalis ENSJHYG00000017647
zonotrichia_albicollis ENSZALG00000009950
serinus_canaria ENSSCAG00000009731
lonchura_striata ENSLSDG00000003602
taeniopygia_guttata ENSTGUG00000002128
ficedula_albicollis ENSFALG00000001866
parus_major ENSPMJG00000001003
cyanistes_caeruleus ENSCCEG00000001964
lepidothrix_coronata ENSLCOG00000009854
manacus_vitellinus ENSMVIG00005019841
calidris_pygmaea ENSCPGG00000001328
calidris_pugnax ENSCPUG00000013550
melopsittacus_undulatus ENSMUNG00000010191
anas_platyrhynchos ENSAPLG00000010030
anser_brachyrhynchus ENSABRG00000013621
gallus_gallus ENSGALG00000006731
coturnix_japonica ENSCJPG00005004223
meleagris_gallopavo ENSMGAG00000004479
numida_meleagris ENSNMEG00000001627
apteryx_rowi ENSARWG00000001150
apteryx_haastii ENSAHAG00000011478
apteryx_owenii ENSAOWG00000003610
dromaius_novaehollandiae ENSDNVG00000011157
nothoprocta_perdicaria ENSNPEG00000001952
anolis_carolinensis ENSACAG00000004180
pogona_vitticeps ENSPVIG00000016416
notechis_scutatus ENSNSUG00000018980
salvator_merianae ENSSMRG00000007170
phascolarctos_cinereus ENSPCIG00000007493
vombatus_ursinus ENSVURG00010014417
notamacropus_eugenii ENSMEUG00000003401
monodelphis_domestica ENSMODG00000016726
sarcophilus_harrisii ENSSHAG00000018292
castor_canadensis ENSCCNG00000019320
dipodomys_ordii ENSDORG00000007618
heterocephalus_glaber ENSHGLG00100002402
heterocephalus_glaber ENSHGLG00000008290
fukomys_damarensis ENSFDAG00000014319
cavia_porcellus ENSCPOG00000001950
mus_spicilegus ENSMSIG00000027422
mus_spretus MGP_SPRETEiJ_G0024083
mus_musculus ENSMUSG00000025782
mus_caroli MGP_CAROLIEiJ_G0023165
mus_pahari MGP_PahariEiJ_G0019225
rattus_norvegicus ENSRNOG00000019223
meriones_unguiculatus ENSMUGG00000002026
peromyscus_maniculatus ENSPEMG00000020120
microtus_ochrogaster ENSMOCG00000022854
cricetulus_griseus ENSCGRG00000009131
cricetulus_griseus ENSCGRG00001000287
cricetulus_griseus ENSCGRG00015019338
mesocricetus_auratus ENSMAUG00000000424
nannospalax_galili ENSNGAG00000008956
jaculus_jaculus ENSJJAG00000014504
spermophilus_dauricus ENSSDAG00000017120
ictidomys_tridecemlineatus ENSSTOG00000001073
urocitellus_parryii ENSUPAG00010001868
marmota_marmota ENSMMMG00000016386
oryctolagus_cuniculus ENSOCUG00000027324
ochotona_princeps ENSOPRG00000001791
tupaia_belangeri ENSTBEG00000011642
gorilla_gorilla ENSGGOG00000016706
pan_troglodytes ENSPTRG00000002278
homo_sapiens ENSG00000165632
pongo_abelii ENSPPYG00000002077
pan_paniscus ENSPPAG00000021180
nomascus_leucogenys ENSNLEG00000011951
macaca_mulatta ENSMMUG00000013101
macaca_fascicularis ENSMFAG00000041323
macaca_nemestrina ENSMNEG00000034829
papio_anubis ENSPANG00000023405
theropithecus_gelada ENSTGEG00000025056
cercocebus_atys ENSCATG00000030499
mandrillus_leucophaeus ENSMLEG00000043956
chlorocebus_sabaeus ENSCSAG00000013434
piliocolobus_tephrosceles ENSPTEG00000025344
colobus_angolensis ENSCANG00000037359
rhinopithecus_roxellana ENSRROG00000024192
rhinopithecus_bieti ENSRBIG00000017562
cebus_capucinus ENSCCAG00000035726
saimiri_boliviensis ENSSBOG00000020680
callithrix_jacchus ENSCJAG00000020650
aotus_nancymaae ENSANAG00000031079
carlito_syrichta ENSTSYG00000001516
otolemur_garnettii ENSOGAG00000026041
otolemur_garnettii ENSOGAG00000032620
otolemur_garnettii ENSOGAG00000034156
prolemur_simus ENSPSMG00000008329
propithecus_coquereli ENSPCOG00000022953
microcebus_murinus ENSMICG00000008273
myotis_lucifugus ENSMLUG00000002291
erinaceus_europaeus ENSEEUG00000002987
equus_caballus ENSECAG00000032801
equus_asinus ENSEASG00005019255
ursus_americanus ENSUAMG00000018904
ursus_maritimus ENSUMAG00000012717
ailuropoda_melanoleuca ENSAMEG00000009924
neovison_vison ENSNVIG00000015128
mustela_putorius ENSMPUG00000016389
canis_lupus ENSCAFG00000005022
canis_lupus ENSCAFG00020005761
vulpes_vulpes ENSVVUG00000006553
panthera_pardus ENSPPRG00000005355
panthera_tigris ENSPTIG00000017834
felis_catus ENSFCAG00000000197
bos_indicus ENSBIXG00005001734
bos_indicus ENSBIXG00000016380
bos_mutus ENSBMUG00000000504
bos_taurus ENSBTAG00000002836
bison_bison ENSBBBG00000021109
ovis_aries ENSOARG00000013922
capra_hircus ENSCHIG00000006242
tursiops_truncatus ENSTTRG00000005050
sus_scrofa ENSSSCG00000011127
pteropus_vampyrus ENSPVAG00000006513
sorex_araneus ENSSARG00000012454
choloepus_hoffmanni ENSCHOG00000005336
dasypus_novemcinctus ENSDNOG00000040438
loxodonta_africana ENSLAFG00000001915
procavia_capensis ENSPCAG00000005034
ornithorhynchus_anatinus ENSOANG00000015443
xenopus_tropicalis ENSXETG00000020799
latimeria_chalumnae ENSLACG00000005278
octodon_degus ENSODEG00000004331
cavia_aperea ENSCAPG00000011247
chinchilla_lanigera ENSCLAG00000009624
callorhinchus_milii ENSCMIG00000012907
ciona_intestinalis ENSCING00000002701
petromyzon_marinus ENSPMAG00000006950
ciona_intestinalis ENSCING00000023423
drosophila_melanogaster FBgn0026262
