loxodonta_africana ENSLAFG00000014810
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018910
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018907
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018909
mus_pahari MGP_PahariEiJ_G0029824
mus_pahari MGP_PahariEiJ_G0029823
mus_pahari MGP_PahariEiJ_G0029822
mus_pahari MGP_PahariEiJ_G0029821
mus_pahari MGP_PahariEiJ_G0029820
rattus_norvegicus ENSRNOG00000032669
meriones_unguiculatus ENSMUGG00000004792
meriones_unguiculatus ENSMUGG00000004475
meriones_unguiculatus ENSMUGG00000020537
cricetulus_griseus_chok1gshd ENSCGRG00001016854
cricetulus_griseus_crigri-picr ENSCGRG00015015273
cricetulus_griseus_crigri ENSCGRG00000000541
mesocricetus_auratus ENSMAUG00000009608
microtus_ochrogaster ENSMOCG00000011520
peromyscus_maniculatus_bairdii ENSPEMG00000010893
nannospalax_galili ENSNGAG00000023983
jaculus_jaculus ENSJJAG00000024304
chinchilla_lanigera ENSCLAG00000014868
octodon_degus ENSODEG00000010255
cavia_aperea ENSCAPG00000012055
cavia_aperea ENSCAPG00000001253
cavia_porcellus ENSCPOG00000015330
cavia_porcellus ENSCPOG00000012686
cavia_aperea ENSCAPG00000006393
cavia_porcellus ENSCPOG00000015357
heterocephalus_glaber_male ENSHGLG00100008756
heterocephalus_glaber_female ENSHGLG00000015652
fukomys_damarensis ENSFDAG00000009657
dipodomys_ordii ENSDORG00000027320
dipodomys_ordii ENSDORG00000012366
dipodomys_ordii ENSDORG00000023734
oryctolagus_cuniculus ENSOCUG00000027408
oryctolagus_cuniculus ENSOCUG00000028176
oryctolagus_cuniculus ENSOCUG00000029417
oryctolagus_cuniculus ENSOCUG00000026257
capra_hircus ENSCHIG00000021633
ovis_aries ENSOARG00000014882
bos_taurus ENSBTAG00000018843
bos_mutus ENSBMUG00000016760
bison_bison_bison ENSBBBG00000024344
tursiops_truncatus ENSTTRG00000007137
sus_scrofa ENSSSCG00000002476
pteropus_vampyrus ENSPVAG00000014331
ursus_americanus ENSUAMG00000015799
ursus_maritimus ENSUMAG00000004333
ailuropoda_melanoleuca ENSAMEG00000006318
mustela_putorius_furo ENSMPUG00000003240
neovison_vison ENSNVIG00000005695
canis_lupus_dingo ENSCAFG00020014487
canis_lupus_familiaris ENSCAFG00000017646
vulpes_vulpes ENSVVUG00000018737
panthera_pardus ENSPPRG00000005072
panthera_tigris_altaica ENSPTIG00000011685
felis_catus ENSFCAG00000010232
sorex_araneus ENSSARG00000002850
erinaceus_europaeus ENSEEUG00000008893
myotis_lucifugus ENSMLUG00000013180
equus_asinus_asinus ENSEASG00005021469
equus_caballus ENSECAG00000036273
equus_caballus ENSECAG00000014414
equus_asinus_asinus ENSEASG00005021465
ursus_americanus ENSUAMG00000015798
ursus_maritimus ENSUMAG00000004338
vulpes_vulpes ENSVVUG00000018729
sus_scrofa ENSSSCG00000038515
tursiops_truncatus ENSTTRG00000007119
urocitellus_parryii ENSUPAG00010000651
spermophilus_dauricus ENSSDAG00000011627
equus_caballus ENSECAG00000038495
peromyscus_maniculatus_bairdii ENSPEMG00000026271
cricetulus_griseus_crigri-picr ENSCGRG00015015083
meriones_unguiculatus ENSMUGG00000015132
mus_spicilegus ENSMSIG00000030974
mus_spicilegus ENSMSIG00000030970
mus_musculus ENSMUSG00000021081
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018905
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018060
mus_pahari MGP_PahariEiJ_G0029819
rattus_norvegicus ENSRNOG00000037762
meriones_unguiculatus ENSMUGG00000021004
meriones_unguiculatus ENSMUGG00000020994
meriones_unguiculatus ENSMUGG00000020988
mesocricetus_auratus ENSMAUG00000010541
cricetulus_griseus_crigri-picr ENSCGRG00015015057
microtus_ochrogaster ENSMOCG00000022381
cricetulus_griseus_crigri ENSCGRG00000001956
cricetulus_griseus_chok1gshd ENSCGRG00001013015
cricetulus_griseus_crigri-picr ENSCGRG00015015138
peromyscus_maniculatus_bairdii ENSPEMG00000031278
meriones_unguiculatus ENSMUGG00000021020
meriones_unguiculatus ENSMUGG00000015123
fukomys_damarensis ENSFDAG00000021463
cavia_porcellus ENSCPOG00000036679
cavia_porcellus ENSCPOG00000039635
cavia_porcellus ENSCPOG00000001848
chinchilla_lanigera ENSCLAG00000011877
fukomys_damarensis ENSFDAG00000012494
spermophilus_dauricus ENSSDAG00000011482
urocitellus_parryii ENSUPAG00010000661
marmota_marmota_marmota ENSMMMG00000001258
marmota_marmota_marmota ENSMMMG00000010781
marmota_marmota_marmota ENSMMMG00000001238
oryctolagus_cuniculus ENSOCUG00000021940
oryctolagus_cuniculus ENSOCUG00000026491
ochotona_princeps ENSOPRG00000012859
oryctolagus_cuniculus ENSOCUG00000029680
ochotona_princeps ENSOPRG00000006750
mus_spicilegus ENSMSIG00000030992
ochotona_princeps ENSOPRG00000012850
gorilla_gorilla ENSGGOG00000007886
homo_sapiens ENSG00000258597
pongo_abelii ENSPPYG00000006102
colobus_angolensis_palliatus ENSCANG00000037067
piliocolobus_tephrosceles ENSPTEG00000010028
rhinopithecus_bieti ENSRBIG00000042610
rhinopithecus_roxellana ENSRROG00000010580
macaca_fascicularis ENSMFAG00000000838
macaca_nemestrina ENSMNEG00000036348
theropithecus_gelada ENSTGEG00000004632
papio_anubis ENSPANG00000035869
mandrillus_leucophaeus ENSMLEG00000030569
chlorocebus_sabaeus ENSCSAG00000010934
cebus_capucinus ENSCCAG00000030118
callithrix_jacchus ENSCJAG00000009779
tupaia_belangeri ENSTBEG00000002457
vicugna_pacos ENSVPAG00000001322
dasypus_novemcinctus ENSDNOG00000041692
phascolarctos_cinereus ENSPCIG00000015699
notamacropus_eugenii ENSMEUG00000014248
sarcophilus_harrisii ENSSHAG00000007409
monodelphis_domestica ENSMODG00000012391
ornithorhynchus_anatinus ENSOANG00000014333
ornithorhynchus_anatinus ENSOANG00000001280
ornithorhynchus_anatinus ENSOANG00000012037
