vombatus_ursinus ENSVURG00010011808
callorhinchus_milii ENSCMIG00000011996
eptatretus_burgeri ENSEBUG00000012979
petromyzon_marinus ENSPMAG00000006669
hucho_hucho ENSHHUG00000027755
esox_lucius ENSELUG00000006280
clupea_harengus ENSCHAG00000020086
denticeps_clupeoides ENSDCDG00000008741
pygocentrus_nattereri ENSPNAG00000018854
astyanax_mexicanus ENSAMXG00000030217
ictalurus_punctatus ENSIPUG00000022669
cottoperca_gobio ENSCGOG00000001750
gasterosteus_aculeatus ENSGACG00000008090
larimichthys_crocea ENSLCRG00005008453
mola_mola ENSMMOG00000001728
labrus_bergylta ENSLBEG00000010715
hippocampus_comes ENSHCOG00000006853
scophthalmus_maximus ENSSMAG00000007486
cynoglossus_semilaevis ENSCSEG00000006264
lates_calcarifer ENSLCAG00010009642
seriola_dumerili ENSSDUG00000018135
seriola_lalandi ENSSLDG00000020337
cyprinodon_variegatus ENSCVAG00000003354
fundulus_heteroclitus ENSFHEG00000005805
xiphophorus_maculatus ENSXMAG00000029235
xiphophorus_couchianus ENSXCOG00000017741
gambusia_affinis ENSGAFG00000010242
poecilia_formosa ENSPFOG00000005248
poecilia_latipinna ENSPLAG00000006836
poecilia_mexicana ENSPMEG00000021770
poecilia_reticulata ENSPREG00000018711
oryzias_latipes ENSORLG00020009283
oryzias_latipes ENSORLG00015020372
oryzias_latipes ENSORLG00000013465
oryzias_melastigma ENSOMEG00000004477
parambassis_ranga ENSPRNG00000009044
periophthalmus_magnuspinnatus ENSPMGG00000011860
anabas_testudineus ENSATEG00000006200
betta_splendens ENSBSLG00000002254
astatotilapia_calliptera ENSACLG00000011532
maylandia_zebra ENSMZEG00005006869
pundamilia_nyererei ENSPNYG00000018005
haplochromis_burtoni ENSHBUG00000014491
neolamprologus_brichardi ENSNBRG00000005190
oreochromis_niloticus ENSONIG00000008542
amphilophus_citrinellus ENSACIG00000008260
kryptolebias_marmoratus ENSKMAG00000016438
mastacembelus_armatus ENSMAMG00000005608
monopterus_albus ENSMALG00000007771
gadus_morhua ENSGMOG00000000924
hucho_hucho ENSHHUG00000019492
hucho_hucho ENSHHUG00000023366
esox_lucius ENSELUG00000010599
scleropages_formosus ENSSFOG00015008383
paramormyrops_kingsleyae ENSPKIG00000007349
paramormyrops_kingsleyae ENSPKIG00000004576
scleropages_formosus ENSSFOG00015023761
erpetoichthys_calabaricus ENSECRG00000015054
erpetoichthys_calabaricus ENSECRG00000004794
latimeria_chalumnae ENSLACG00000014748
eptatretus_burgeri ENSEBUG00000004116
ciona_savignyi ENSCSAVG00000007085
ciona_intestinalis ENSCING00000023628
ciona_intestinalis ENSCING00000005258
ciona_savignyi ENSCSAVG00000008457
drosophila_melanogaster FBgn0029093
caenorhabditis_elegans WBGene00000217
