anser_brachyrhynchus ENSABRG00000004517
heterocephalus_glaber_male ENSHGLG00100015559
fukomys_damarensis ENSFDAG00000007255
chinchilla_lanigera ENSCLAG00000011148
octodon_degus ENSODEG00000016005
cavia_porcellus ENSCPOG00000008665
cavia_aperea ENSCAPG00000015679
castor_canadensis ENSCCNG00000015776
ictidomys_tridecemlineatus ENSSTOG00000014817
urocitellus_parryii ENSUPAG00010015045
spermophilus_dauricus ENSSDAG00000003868
marmota_marmota_marmota ENSMMMG00000019258
mus_spicilegus ENSMSIG00000016476
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031008
mus_musculus ENSMUSG00000030530
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029906
mus_pahari MGP_PahariEiJ_G0013128
rattus_norvegicus ENSRNOG00000011352
meriones_unguiculatus ENSMUGG00000009977
meriones_unguiculatus ENSMUGG00000010498
cricetulus_griseus_chok1gshd ENSCGRG00001017951
cricetulus_griseus_crigri ENSCGRG00000002134
cricetulus_griseus_crigri-picr ENSCGRG00015002838
mesocricetus_auratus ENSMAUG00000020927
microtus_ochrogaster ENSMOCG00000010449
peromyscus_maniculatus_bairdii ENSPEMG00000010067
nannospalax_galili ENSNGAG00000012746
jaculus_jaculus ENSJJAG00000004412
otolemur_garnettii ENSOGAG00000005715
equus_caballus ENSECAG00000019913
equus_asinus_asinus ENSEASG00005006710
pteropus_vampyrus ENSPVAG00000015673
ursus_americanus ENSUAMG00000020460
ursus_maritimus ENSUMAG00000009053
ailuropoda_melanoleuca ENSAMEG00000013812
neovison_vison ENSNVIG00000016579
mustela_putorius_furo ENSMPUG00000015661
canis_lupus_dingo ENSCAFG00020016146
canis_lupus_familiaris ENSCAFG00000012353
vulpes_vulpes ENSVVUG00000006425
panthera_pardus ENSPPRG00000003153
panthera_tigris_altaica ENSPTIG00000016644
felis_catus ENSFCAG00000006091
ailuropoda_melanoleuca ENSAMEG00000007594
bos_taurus ENSBTAG00000002939
bos_mutus ENSBMUG00000007715
bison_bison_bison ENSBBBG00000006188
ovis_aries ENSOARG00000012778
capra_hircus ENSCHIG00000022482
tursiops_truncatus ENSTTRG00000007891
sus_scrofa ENSSSCG00000001817
loxodonta_africana ENSLAFG00000003407
procavia_capensis ENSPCAG00000003409
echinops_telfairi ENSETEG00000016476
oryctolagus_cuniculus ENSOCUG00000024969
ochotona_princeps ENSOPRG00000011721
sorex_araneus ENSSARG00000011562
erinaceus_europaeus ENSEEUG00000007447
dipodomys_ordii ENSDORG00000014054
dasypus_novemcinctus ENSDNOG00000049424
phascolarctos_cinereus ENSPCIG00000006602
notamacropus_eugenii ENSMEUG00000005926
sarcophilus_harrisii ENSSHAG00000009370
monodelphis_domestica ENSMODG00000019452
xenopus_tropicalis ENSXETG00000015462
latimeria_chalumnae ENSLACG00000015086
labrus_bergylta ENSLBEG00000023742
gasterosteus_aculeatus ENSGACG00000015911
mola_mola ENSMMOG00000016179
mastacembelus_armatus ENSMAMG00000020774
monopterus_albus ENSMALG00000001258
anabas_testudineus ENSATEG00000001463
xiphophorus_maculatus ENSXMAG00000014039
xiphophorus_couchianus ENSXCOG00000011586
gambusia_affinis ENSGAFG00000000670
poecilia_formosa ENSPFOG00000018020
poecilia_mexicana ENSPMEG00000007270
poecilia_latipinna ENSPLAG00000000384
poecilia_reticulata ENSPREG00000001924
cyprinodon_variegatus ENSCVAG00000002194
fundulus_heteroclitus ENSFHEG00000005306
kryptolebias_marmoratus ENSKMAG00000009339
oryzias_latipes ENSORLG00000009133
oryzias_latipes ENSORLG00020006934
oryzias_latipes_asm223469v1 ENSORLG00015004747
oryzias_melastigma ENSOMEG00000002674
amphiprion_percula ENSAPEG00000014251
amphiprion_ocellaris ENSAOCG00000003273
acanthochromis_polyacanthus ENSAPOG00000011734
stegastes_partitus ENSSPAG00000009514
pundamilia_nyererei ENSPNYG00000015245
haplochromis_burtoni ENSHBUG00000015603
astatotilapia_calliptera ENSACLG00000005106
oreochromis_niloticus ENSONIG00000005696
amphilophus_citrinellus ENSACIG00000003739
seriola_dumerili ENSSDUG00000019557
seriola_lalandi_dorsalis ENSSLDG00000018863
scophthalmus_maximus ENSSMAG00000000895
tetraodon_nigroviridis ENSTNIG00000009297
takifugu_rubripes ENSTRUG00000018061
cynoglossus_semilaevis ENSCSEG00000006093
maylandia_zebra ENSMZEG00005023777
neolamprologus_brichardi ENSNBRG00000003064
neolamprologus_brichardi ENSNBRG00000008760
periophthalmus_magnuspinnatus ENSPMGG00000011287
poecilia_mexicana ENSPMEG00000010056
hippocampus_comes ENSHCOG00000004770
periophthalmus_magnuspinnatus ENSPMGG00000002437
esox_lucius ENSELUG00000011197
astyanax_mexicanus ENSAMXG00000034473
pygocentrus_nattereri ENSPNAG00000013317
ictalurus_punctatus ENSIPUG00000022809
danio_rerio ENSDARG00000062909
scleropages_formosus ENSSFOG00015018595
paramormyrops_kingsleyae ENSPKIG00000014806
scleropages_formosus ENSSFOG00015015026
paramormyrops_kingsleyae ENSPKIG00000015214
takifugu_rubripes ENSTRUG00000021903
tetraodon_nigroviridis ENSTNIG00000012166
gasterosteus_aculeatus ENSGACG00000011478
scophthalmus_maximus ENSSMAG00000008181
cynoglossus_semilaevis ENSCSEG00000013800
seriola_dumerili ENSSDUG00000017215
seriola_lalandi_dorsalis ENSSLDG00000021558
monopterus_albus ENSMALG00000021567
mastacembelus_armatus ENSMAMG00000004861
anabas_testudineus ENSATEG00000020403
fundulus_heteroclitus ENSFHEG00000009621
cyprinodon_variegatus ENSCVAG00000005483
xiphophorus_maculatus ENSXMAG00000000832
xiphophorus_couchianus ENSXCOG00000020573
gambusia_affinis ENSGAFG00000021794
poecilia_formosa ENSPFOG00000014101
poecilia_latipinna ENSPLAG00000012777
poecilia_mexicana ENSPMEG00000007115
poecilia_reticulata ENSPREG00000018908
kryptolebias_marmoratus ENSKMAG00000002636
oryzias_latipes ENSORLG00000011931
oryzias_latipes ENSORLG00020019955
oryzias_latipes_asm223469v1 ENSORLG00015010705
oryzias_melastigma ENSOMEG00000011977
amphiprion_ocellaris ENSAOCG00000018456
amphiprion_percula ENSAPEG00000008969
acanthochromis_polyacanthus ENSAPOG00000010191
stegastes_partitus ENSSPAG00000014769
maylandia_zebra ENSMZEG00005017729
haplochromis_burtoni ENSHBUG00000013441
pundamilia_nyererei ENSPNYG00000014615
astatotilapia_calliptera ENSACLG00000027853
neolamprologus_brichardi ENSNBRG00000005509
oreochromis_niloticus ENSONIG00000014600
amphilophus_citrinellus ENSACIG00000000079
labrus_bergylta ENSLBEG00000001124
mola_mola ENSMMOG00000017697
hippocampus_comes ENSHCOG00000010168
periophthalmus_magnuspinnatus ENSPMGG00000001359
gadus_morhua ENSGMOG00000010637
esox_lucius ENSELUG00000001182
astyanax_mexicanus ENSAMXG00000017549
pygocentrus_nattereri ENSPNAG00000029710
ictalurus_punctatus ENSIPUG00000003874
danio_rerio ENSDARG00000070971
lepisosteus_oculatus ENSLOCG00000015082
gadus_morhua ENSGMOG00000000699
petromyzon_marinus ENSPMAG00000001582
eptatretus_burgeri ENSEBUG00000007557
eptatretus_burgeri ENSEBUG00000001786
