calidris_pygmaea ENSCPGG00000001742
rattus_norvegicus ENSRNOG00000027962
meriones_unguiculatus ENSMUGG00000003583
microtus_ochrogaster ENSMOCG00000020748
peromyscus_maniculatus_bairdii ENSPEMG00000011315
cricetulus_griseus_crigri-picr ENSCGRG00015017583
cricetulus_griseus_chok1gshd ENSCGRG00001013705
cricetulus_griseus_crigri ENSCGRG00000018401
mesocricetus_auratus ENSMAUG00000019484
nannospalax_galili ENSNGAG00000009836
jaculus_jaculus ENSJJAG00000012351
pan_paniscus ENSPPAG00000031619
gorilla_gorilla ENSGGOG00000002342
pongo_abelii ENSPPYG00000000427
nomascus_leucogenys ENSNLEG00000018018
mandrillus_leucophaeus ENSMLEG00000037170
chlorocebus_sabaeus ENSCSAG00000012654
cercocebus_atys ENSCATG00000011063
macaca_nemestrina ENSMNEG00000034798
macaca_mulatta ENSMMUG00000018458
macaca_fascicularis ENSMFAG00000031653
rhinopithecus_bieti ENSRBIG00000036316
rhinopithecus_roxellana ENSRROG00000035719
colobus_angolensis_palliatus ENSCANG00000015680
cebus_capucinus ENSCCAG00000028596
saimiri_boliviensis_boliviensis ENSSBOG00000023454
callithrix_jacchus ENSCJAG00000005135
aotus_nancymaae ENSANAG00000028114
prolemur_simus ENSPSMG00000012907
microcebus_murinus ENSMICG00000007145
oryctolagus_cuniculus ENSOCUG00000005887
ochotona_princeps ENSOPRG00000013942
jaculus_jaculus ENSJJAG00000000309
ovis_aries ENSOARG00000001352
capra_hircus ENSCHIG00000018192
bos_taurus ENSBTAG00000008003
sus_scrofa ENSSSCG00000015558
ursus_americanus ENSUAMG00000017473
ursus_maritimus ENSUMAG00000016389
ailuropoda_melanoleuca ENSAMEG00000002357
neovison_vison ENSNVIG00000012291
mustela_putorius_furo ENSMPUG00000011732
canis_lupus_familiaris ENSCAFG00000013276
canis_lupus_dingo ENSCAFG00020015475
vulpes_vulpes ENSVVUG00000008976
equus_asinus_asinus ENSEASG00005006524
equus_caballus ENSECAG00000004313
myotis_lucifugus ENSMLUG00000015417
loxodonta_africana ENSLAFG00000008186
carlito_syrichta ENSTSYG00000002667
tupaia_belangeri ENSTBEG00000003220
propithecus_coquereli ENSPCOG00000011996
otolemur_garnettii ENSOGAG00000003107
theropithecus_gelada ENSTGEG00000026026
papio_anubis ENSPANG00000004520
piliocolobus_tephrosceles ENSPTEG00000002041
pan_troglodytes ENSPTRG00000001764
homo_sapiens ENSG00000116698
bison_bison_bison ENSBBBG00000022738
bos_mutus ENSBMUG00000021111
tursiops_truncatus ENSTTRG00000014778
panthera_tigris_altaica ENSPTIG00000007242
panthera_pardus ENSPPRG00000011222
felis_catus ENSFCAG00000010900
dasypus_novemcinctus ENSDNOG00000010295
choloepus_hoffmanni ENSCHOG00000010522
procavia_capensis ENSPCAG00000008360
echinops_telfairi ENSETEG00000002654
erinaceus_europaeus ENSEEUG00000002024
vicugna_pacos ENSVPAG00000005367
pteropus_vampyrus ENSPVAG00000000851
ornithorhynchus_anatinus ENSOANG00000000994
xenopus_tropicalis ENSXETG00000012528
latimeria_chalumnae ENSLACG00000000972
tetraodon_nigroviridis ENSTNIG00000002802
takifugu_rubripes ENSTRUG00000003612
cynoglossus_semilaevis ENSCSEG00000007392
periophthalmus_magnuspinnatus ENSPMGG00000002179
seriola_lalandi_dorsalis ENSSLDG00000003750
amphiprion_percula ENSAPEG00000007851
amphiprion_ocellaris ENSAOCG00000013538
acanthochromis_polyacanthus ENSAPOG00000009611
stegastes_partitus ENSSPAG00000008733
pundamilia_nyererei ENSPNYG00000007643
haplochromis_burtoni ENSHBUG00000003726
astatotilapia_calliptera ENSACLG00000022079
maylandia_zebra ENSMZEG00005015247
neolamprologus_brichardi ENSNBRG00000024343
oreochromis_niloticus ENSONIG00000000277
amphilophus_citrinellus ENSACIG00000015152
labrus_bergylta ENSLBEG00000002983
labrus_bergylta ENSLBEG00000005447
labrus_bergylta ENSLBEG00000005220
mola_mola ENSMMOG00000001524
gasterosteus_aculeatus ENSGACG00000001634
scophthalmus_maximus ENSSMAG00000006067
monopterus_albus ENSMALG00000000061
mastacembelus_armatus ENSMAMG00000018733
anabas_testudineus ENSATEG00000006931
seriola_dumerili ENSSDUG00000017543
fundulus_heteroclitus ENSFHEG00000011073
cyprinodon_variegatus ENSCVAG00000011842
xiphophorus_maculatus ENSXMAG00000007123
gambusia_affinis ENSGAFG00000019000
poecilia_latipinna ENSPLAG00000001446
poecilia_mexicana ENSPMEG00000005218
poecilia_formosa ENSPFOG00000019219
poecilia_reticulata ENSPREG00000019039
kryptolebias_marmoratus ENSKMAG00000004900
oryzias_latipes ENSORLG00020015779
oryzias_latipes_asm223469v1 ENSORLG00015012289
oryzias_latipes ENSORLG00000007314
oryzias_melastigma ENSOMEG00000002328
gadus_morhua ENSGMOG00000004916
periophthalmus_magnuspinnatus ENSPMGG00000021833
esox_lucius ENSELUG00000010293
astyanax_mexicanus ENSAMXG00000020809
pygocentrus_nattereri ENSPNAG00000011374
ictalurus_punctatus ENSIPUG00000016997
danio_rerio ENSDARG00000060767
scleropages_formosus ENSSFOG00015017252
paramormyrops_kingsleyae ENSPKIG00000007242
lepisosteus_oculatus ENSLOCG00000002010
hippocampus_comes ENSHCOG00000012804
paramormyrops_kingsleyae ENSPKIG00000008205
eptatretus_burgeri ENSEBUG00000006272
ciona_intestinalis ENSCING00000006953
caenorhabditis_elegans_strain_n2 WBGene00004885
