pogona_vitticeps ENSPVIG00000012675
bison_bison_bison ENSBBBG00000007474
bos_mutus ENSBMUG00000006390
bos_taurus ENSBTAG00000027665
capra_hircus ENSCHIG00000005511
ovis_aries ENSOARG00000000986
tursiops_truncatus ENSTTRG00000016942
sus_scrofa ENSSSCG00000040833
pteropus_vampyrus ENSPVAG00000006008
myotis_lucifugus ENSMLUG00000030280
equus_asinus_asinus ENSEASG00005016697
equus_caballus ENSECAG00000016872
sorex_araneus ENSSARG00000000164
dipodomys_ordii ENSDORG00000014420
oryctolagus_cuniculus ENSOCUG00000013439
ochotona_princeps ENSOPRG00000010850
phascolarctos_cinereus ENSPCIG00000008891
notamacropus_eugenii ENSMEUG00000013436
sarcophilus_harrisii ENSSHAG00000011928
monodelphis_domestica ENSMODG00000010822
ornithorhynchus_anatinus ENSOANG00000009718
xenopus_tropicalis ENSXETG00000034155
latimeria_chalumnae ENSLACG00000013380
takifugu_rubripes ENSTRUG00000022445
tetraodon_nigroviridis ENSTNIG00000009095
mola_mola ENSMMOG00000008159
cynoglossus_semilaevis ENSCSEG00000001564
fundulus_heteroclitus ENSFHEG00000001711
cyprinodon_variegatus ENSCVAG00000022423
xiphophorus_maculatus ENSXMAG00000028257
xiphophorus_couchianus ENSXCOG00000004525
gambusia_affinis ENSGAFG00000008466
poecilia_formosa ENSPFOG00000019755
poecilia_latipinna ENSPLAG00000013692
poecilia_mexicana ENSPMEG00000013377
poecilia_reticulata ENSPREG00000011172
kryptolebias_marmoratus ENSKMAG00000008340
oryzias_latipes_asm223469v1 ENSORLG00015000093
oryzias_latipes ENSORLG00020016200
oryzias_latipes ENSORLG00000008859
oryzias_melastigma ENSOMEG00000002078
gasterosteus_aculeatus ENSGACG00000017068
anabas_testudineus ENSATEG00000016133
hippocampus_comes ENSHCOG00000010882
seriola_dumerili ENSSDUG00000017801
seriola_lalandi_dorsalis ENSSLDG00000015898
scophthalmus_maximus ENSSMAG00000001034
labrus_bergylta ENSLBEG00000020763
mastacembelus_armatus ENSMAMG00000010791
monopterus_albus ENSMALG00000016241
neolamprologus_brichardi ENSNBRG00000002263
oreochromis_niloticus ENSONIG00000013843
astatotilapia_calliptera ENSACLG00000017225
haplochromis_burtoni ENSHBUG00000020503
pundamilia_nyererei ENSPNYG00000010127
maylandia_zebra ENSMZEG00005018264
amphilophus_citrinellus ENSACIG00000017804
amphiprion_percula ENSAPEG00000010287
amphiprion_ocellaris ENSAOCG00000011474
acanthochromis_polyacanthus ENSAPOG00000009454
stegastes_partitus ENSSPAG00000003496
periophthalmus_magnuspinnatus ENSPMGG00000014071
gadus_morhua ENSGMOG00000010027
esox_lucius ENSELUG00000020429
pygocentrus_nattereri ENSPNAG00000017490
astyanax_mexicanus ENSAMXG00000032308
ictalurus_punctatus ENSIPUG00000024715
danio_rerio ENSDARG00000002060
danio_rerio ENSDARG00000104644
paramormyrops_kingsleyae ENSPKIG00000020580
scleropages_formosus ENSSFOG00015005599
eptatretus_burgeri ENSEBUG00000004662
