caenorhabditis_elegans_strain_n2 WBGene00013177
echinops_telfairi ENSETEG00000001986
choloepus_hoffmanni ENSCHOG00000009513
octodon_degus ENSODEG00000001374
ornithorhynchus_anatinus ENSOANG00000008936
xenopus_tropicalis ENSXETG00000000800
latimeria_chalumnae ENSLACG00000011863
danio_rerio ENSDARG00000069855
pygocentrus_nattereri ENSPNAG00000016748
mola_mola ENSMMOG00000017859
gasterosteus_aculeatus ENSGACG00000004989
mastacembelus_armatus ENSMAMG00000002791
anabas_testudineus ENSATEG00000024712
labrus_bergylta ENSLBEG00000002853
haplochromis_burtoni ENSHBUG00000015552
pundamilia_nyererei ENSPNYG00000004247
maylandia_zebra ENSMZEG00005011871
astatotilapia_calliptera ENSACLG00000024847
neolamprologus_brichardi ENSNBRG00000007462
oreochromis_niloticus ENSONIG00000000120
amphilophus_citrinellus ENSACIG00000002838
cyprinodon_variegatus ENSCVAG00000021382
xiphophorus_couchianus ENSXCOG00000016988
oryzias_latipes ENSORLG00020001271
oryzias_latipes ENSORLG00000002192
oryzias_melastigma ENSOMEG00000005626
tetraodon_nigroviridis ENSTNIG00000014274
hippocampus_comes ENSHCOG00000014469
scophthalmus_maximus ENSSMAG00000008783
amphiprion_percula ENSAPEG00000020726
xiphophorus_couchianus ENSXCOG00000016986
periophthalmus_magnuspinnatus ENSPMGG00000022087
cynoglossus_semilaevis ENSCSEG00000008657
gadus_morhua ENSGMOG00000006041
scleropages_formosus ENSSFOG00015011276
eptatretus_burgeri ENSEBUG00000001911
