pygocentrus_nattereri ENSPNAG00000016422
chrysemys_picta_bellii ENSCPBG00000003968
gopherus_agassizii ENSGAGG00000011217
chrysemys_picta_bellii ENSCPBG00000017290
pogona_vitticeps ENSPVIG00000006225
notechis_scutatus ENSNSUG00000018347
latimeria_chalumnae ENSLACG00000002965
chrysemys_picta_bellii ENSCPBG00000009541
chrysemys_picta_bellii ENSCPBG00000003961
chelonoidis_abingdonii ENSCABG00000019114
chelonoidis_abingdonii ENSCABG00000019115
chrysemys_picta_bellii ENSCPBG00000011249
anolis_carolinensis ENSACAG00000028714
anolis_carolinensis ENSACAG00000029428
pogona_vitticeps ENSPVIG00000004769
salvator_merianae ENSSMRG00000010510
