paramormyrops_kingsleyae ENSPKIG00000007909
rhinopithecus_roxellana ENSRROG00000001874
saimiri_boliviensis_boliviensis ENSSBOG00000035408
cebus_capucinus ENSCCAG00000029981
callithrix_jacchus ENSCJAG00000003250
aotus_nancymaae ENSANAG00000034305
oryctolagus_cuniculus ENSOCUG00000015736
ochotona_princeps ENSOPRG00000008548
tupaia_belangeri ENSTBEG00000004613
castor_canadensis ENSCCNG00000030902
dipodomys_ordii ENSDORG00000014723
peromyscus_maniculatus_bairdii ENSPEMG00000017197
microtus_ochrogaster ENSMOCG00000011825
cricetulus_griseus_chok1gshd ENSCGRG00001019420
cricetulus_griseus_crigri-picr ENSCGRG00015019778
cricetulus_griseus_crigri ENSCGRG00000002792
mesocricetus_auratus ENSMAUG00000008246
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015291
mus_spicilegus ENSMSIG00000014446
mus_musculus ENSMUSG00000044340
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014487
mus_pahari MGP_PahariEiJ_G0027721
rattus_norvegicus ENSRNOG00000002821
nannospalax_galili ENSNGAG00000010418
jaculus_jaculus ENSJJAG00000013408
heterocephalus_glaber_female ENSHGLG00000002915
heterocephalus_glaber_male ENSHGLG00100002735
fukomys_damarensis ENSFDAG00000011556
cavia_porcellus ENSCPOG00000001553
cavia_aperea ENSCAPG00000017065
chinchilla_lanigera ENSCLAG00000009105
urocitellus_parryii ENSUPAG00010023877
ictidomys_tridecemlineatus ENSSTOG00000022642
marmota_marmota_marmota ENSMMMG00000002855
spermophilus_dauricus ENSSDAG00000017362
equus_caballus ENSECAG00000016885
equus_asinus_asinus ENSEASG00005002275
pteropus_vampyrus ENSPVAG00000000123
vicugna_pacos ENSVPAG00000009935
tursiops_truncatus ENSTTRG00000015300
sus_scrofa ENSSSCG00000004896
ailuropoda_melanoleuca ENSAMEG00000006315
ursus_maritimus ENSUMAG00000002905
mustela_putorius_furo ENSMPUG00000016515
mustela_putorius_furo ENSMPUG00000016513
neovison_vison ENSNVIG00000013630
canis_lupus_dingo ENSCAFG00020016854
canis_lupus_familiaris ENSCAFG00000000070
vulpes_vulpes ENSVVUG00000017653
felis_catus ENSFCAG00000042400
panthera_pardus ENSPPRG00000000906
bos_taurus ENSBTAG00000045832
bos_mutus ENSBMUG00000003226
bison_bison_bison ENSBBBG00000021762
capra_hircus ENSCHIG00000020910
ovis_aries ENSOARG00000006168
myotis_lucifugus ENSMLUG00000000103
echinops_telfairi ENSETEG00000001491
dasypus_novemcinctus ENSDNOG00000045771
choloepus_hoffmanni ENSCHOG00000000294
loxodonta_africana ENSLAFG00000010242
procavia_capensis ENSPCAG00000008049
phascolarctos_cinereus ENSPCIG00000011452
notamacropus_eugenii ENSMEUG00000015926
sarcophilus_harrisii ENSSHAG00000016669
monodelphis_domestica ENSMODG00000005218
pogona_vitticeps ENSPVIG00000017059
anolis_carolinensis ENSACAG00000011864
notechis_scutatus ENSNSUG00000018808
salvator_merianae ENSSMRG00000008781
sphenodon_punctatus ENSSPUG00000007146
apteryx_haastii ENSAHAG00000003738
apteryx_owenii ENSAOWG00000010740
apteryx_rowi ENSARWG00000018117
dromaius_novaehollandiae ENSDNVG00000018141
nothoprocta_perdicaria ENSNPEG00000011018
anser_brachyrhynchus ENSABRG00000012116
anas_platyrhynchos_platyrhynchos ENSAPLG00000003386
coturnix_japonica ENSCJPG00005016771
meleagris_gallopavo ENSMGAG00000004804
gallus_gallus ENSGALG00000012888
numida_meleagris ENSNMEG00000004776
junco_hyemalis ENSJHYG00000003714
zonotrichia_albicollis ENSZALG00000014424
serinus_canaria ENSSCAG00000003673
taeniopygia_guttata ENSTGUG00000002028
lonchura_striata_domestica ENSLSDG00000013065
ficedula_albicollis ENSFALG00000012989
parus_major ENSPMJG00000001592
cyanistes_caeruleus ENSCCEG00000004775
lepidothrix_coronata ENSLCOG00000005823
manacus_vitellinus ENSMVIG00005015661
calidris_pygmaea ENSCPGG00000005371
calidris_pugnax ENSCPUG00000015954
melopsittacus_undulatus ENSMUNG00000000749
crocodylus_porosus ENSCPRG00005017438
chrysemys_picta_bellii ENSCPBG00000026585
gopherus_agassizii ENSGAGG00000009793
pelodiscus_sinensis ENSPSIG00000003216
xenopus_tropicalis ENSXETG00000031560
ornithorhynchus_anatinus ENSOANG00000009535
lepisosteus_oculatus ENSLOCG00000010026
labrus_bergylta ENSLBEG00000025765
mola_mola ENSMMOG00000016760
gasterosteus_aculeatus ENSGACG00000004794
mastacembelus_armatus ENSMAMG00000014357
monopterus_albus ENSMALG00000000481
anabas_testudineus ENSATEG00000002401
amphiprion_ocellaris ENSAOCG00000018216
amphiprion_percula ENSAPEG00000016795
acanthochromis_polyacanthus ENSAPOG00000014825
stegastes_partitus ENSSPAG00000005415
maylandia_zebra ENSMZEG00005017190
astatotilapia_calliptera ENSACLG00000023423
haplochromis_burtoni ENSHBUG00000023248
pundamilia_nyererei ENSPNYG00000023750
neolamprologus_brichardi ENSNBRG00000023139
oreochromis_niloticus ENSONIG00000006349
amphilophus_citrinellus ENSACIG00000012457
poecilia_formosa ENSPFOG00000023638
poecilia_mexicana ENSPMEG00000002819
poecilia_latipinna ENSPLAG00000002175
poecilia_reticulata ENSPREG00000009332
xiphophorus_maculatus ENSXMAG00000001851
xiphophorus_couchianus ENSXCOG00000005095
gambusia_affinis ENSGAFG00000014704
cyprinodon_variegatus ENSCVAG00000017280
fundulus_heteroclitus ENSFHEG00000006245
kryptolebias_marmoratus ENSKMAG00000017257
oryzias_latipes ENSORLG00000024402
oryzias_latipes ENSORLG00020002933
oryzias_latipes_asm223469v1 ENSORLG00015001372
oryzias_melastigma ENSOMEG00000014987
seriola_dumerili ENSSDUG00000000156
cynoglossus_semilaevis ENSCSEG00000002372
takifugu_rubripes ENSTRUG00000003325
tetraodon_nigroviridis ENSTNIG00000006232
hippocampus_comes ENSHCOG00000008149
periophthalmus_magnuspinnatus ENSPMGG00000005551
gadus_morhua ENSGMOG00000011383
esox_lucius ENSELUG00000001891
petromyzon_marinus ENSPMAG00000008482
eptatretus_burgeri ENSEBUG00000001607
petromyzon_marinus ENSPMAG00000002908
