calidris_pygmaea ENSCPGG00000007160
stegastes_partitus ENSSPAG00000009273
astatotilapia_calliptera ENSACLG00000013021
pundamilia_nyererei ENSPNYG00000011667
maylandia_zebra ENSMZEG00005027610
haplochromis_burtoni ENSHBUG00000021332
neolamprologus_brichardi ENSNBRG00000018892
oreochromis_niloticus ENSONIG00000018502
amphilophus_citrinellus ENSACIG00000020067
monopterus_albus ENSMALG00000005718
parambassis_ranga ENSPRNG00000019900
hippocampus_comes ENSHCOG00000020755
hippocampus_comes ENSHCOG00000018584
mastacembelus_armatus ENSMAMG00000021332
cottoperca_gobio ENSCGOG00000001796
gasterosteus_aculeatus ENSGACG00000008528
larimichthys_crocea ENSLCRG00005017566
seriola_dumerili ENSSDUG00000010722
seriola_lalandi ENSSLDG00000025562
lates_calcarifer ENSLCAG00010009509
periophthalmus_magnuspinnatus ENSPMGG00000013938
gadus_morhua ENSGMOG00000012574
hucho_hucho ENSHHUG00000033711
esox_lucius ENSELUG00000024163
lepisosteus_oculatus ENSLOCG00000005316
erpetoichthys_calabaricus ENSECRG00000016659
callorhinchus_milii ENSCMIG00000003089
eptatretus_burgeri ENSEBUG00000011932
