clupea_harengus ENSCHAG00000005442
ursus_americanus ENSUAMG00000024793
dasypus_novemcinctus ENSDNOG00000033689
dasypus_novemcinctus ENSDNOG00000033119
dasypus_novemcinctus ENSDNOG00000040640
dasypus_novemcinctus ENSDNOG00000041543
dasypus_novemcinctus ENSDNOG00000037344
dasypus_novemcinctus ENSDNOG00000046277
dasypus_novemcinctus ENSDNOG00000037846
dasypus_novemcinctus ENSDNOG00000040341
dasypus_novemcinctus ENSDNOG00000040133
dasypus_novemcinctus ENSDNOG00000038171
dasypus_novemcinctus ENSDNOG00000035275
dasypus_novemcinctus ENSDNOG00000038977
ovis_aries ENSOARG00000007844
sus_scrofa ENSSSCG00000051367
equus_caballus ENSECAG00000038291
equus_caballus ENSECAG00000029294
equus_caballus ENSECAG00000036698
equus_caballus ENSECAG00000037230
castor_canadensis ENSCCNG00000009684
castor_canadensis ENSCCNG00000024115
castor_canadensis ENSCCNG00000012632
marmota_marmota ENSMMMG00000003667
urocitellus_parryii ENSUPAG00010021702
spermophilus_dauricus ENSSDAG00000019307
ictidomys_tridecemlineatus ENSSTOG00000015890
urocitellus_parryii ENSUPAG00010019027
urocitellus_parryii ENSUPAG00010012539
spermophilus_dauricus ENSSDAG00000008870
dipodomys_ordii ENSDORG00000007595
mus_musculus ENSMUSG00000021000
mus_spretus MGP_SPRETEiJ_G0018626
mus_spicilegus ENSMSIG00000004657
mus_caroli MGP_CAROLIEiJ_G0017781
mus_pahari MGP_PahariEiJ_G0029537
rattus_norvegicus ENSRNOG00000005101
meriones_unguiculatus ENSMUGG00000005827
cricetulus_griseus ENSCGRG00015009570
cricetulus_griseus ENSCGRG00015009499
cricetulus_griseus ENSCGRG00001001417
cricetulus_griseus ENSCGRG00000001259
mesocricetus_auratus ENSMAUG00000000512
peromyscus_maniculatus ENSPEMG00000009691
nannospalax_galili ENSNGAG00000016767
heterocephalus_glaber ENSHGLG00000001136
heterocephalus_glaber ENSHGLG00100004567
fukomys_damarensis ENSFDAG00000019255
cavia_porcellus ENSCPOG00000007732
cavia_aperea ENSCAPG00000011148
chinchilla_lanigera ENSCLAG00000010812
octodon_degus ENSODEG00000000723
sorex_araneus ENSSARG00000000713
gorilla_gorilla ENSGGOG00000028273
pan_paniscus ENSPPAG00000037243
nomascus_leucogenys ENSNLEG00000033655
pan_troglodytes ENSPTRG00000043260
pan_paniscus ENSPPAG00000000049
gorilla_gorilla ENSGGOG00000036154
cercocebus_atys ENSCATG00000036469
mandrillus_leucophaeus ENSMLEG00000032991
aotus_nancymaae ENSANAG00000034716
cebus_capucinus ENSCCAG00000023044
callithrix_jacchus ENSCJAG00000057765
cebus_capucinus ENSCCAG00000022194
cebus_capucinus ENSCCAG00000026296
callithrix_jacchus ENSCJAG00000043467
saimiri_boliviensis ENSSBOG00000025791
piliocolobus_tephrosceles ENSPTEG00000029565
aotus_nancymaae ENSANAG00000026556
callithrix_jacchus ENSCJAG00000060929
piliocolobus_tephrosceles ENSPTEG00000034365
papio_anubis ENSPANG00000012862
mandrillus_leucophaeus ENSMLEG00000039733
macaca_nemestrina ENSMNEG00000040611
theropithecus_gelada ENSTGEG00000004379
macaca_fascicularis ENSMFAG00000030071
cercocebus_atys ENSCATG00000017588
rhinopithecus_bieti ENSRBIG00000038172
rhinopithecus_roxellana ENSRROG00000035011
rhinopithecus_roxellana ENSRROG00000035429
rhinopithecus_bieti ENSRBIG00000023911
colobus_angolensis ENSCANG00000020485
colobus_angolensis ENSCANG00000040704
piliocolobus_tephrosceles ENSPTEG00000031799
macaca_fascicularis ENSMFAG00000045220
macaca_mulatta ENSMMUG00000042628
macaca_nemestrina ENSMNEG00000013491
papio_anubis ENSPANG00000017175
theropithecus_gelada ENSTGEG00000005929
mandrillus_leucophaeus ENSMLEG00000038461
chlorocebus_sabaeus ENSCSAG00000017685
rhinopithecus_roxellana ENSRROG00000032637
rhinopithecus_bieti ENSRBIG00000029314
macaca_mulatta ENSMMUG00000004232
macaca_nemestrina ENSMNEG00000029347
macaca_fascicularis ENSMFAG00000037283
pan_troglodytes ENSPTRG00000051804
pan_paniscus ENSPPAG00000039069
gorilla_gorilla ENSGGOG00000038396
pan_troglodytes ENSPTRG00000052844
pan_paniscus ENSPPAG00000031955
gorilla_gorilla ENSGGOG00000038649
nomascus_leucogenys ENSNLEG00000033067
callithrix_jacchus ENSCJAG00000068332
prolemur_simus ENSPSMG00000021805
prolemur_simus ENSPSMG00000018802
prolemur_simus ENSPSMG00000023859
gorilla_gorilla ENSGGOG00000011990
homo_sapiens ENSG00000150527
pan_paniscus ENSPPAG00000002503
pan_troglodytes ENSPTRG00000006297
nomascus_leucogenys ENSNLEG00000004121
pongo_abelii ENSPPYG00000005768
macaca_mulatta ENSMMUG00000021121
macaca_fascicularis ENSMFAG00000043624
macaca_nemestrina ENSMNEG00000044650
cercocebus_atys ENSCATG00000034274
theropithecus_gelada ENSTGEG00000005348
papio_anubis ENSPANG00000025549
piliocolobus_tephrosceles ENSPTEG00000005458
chlorocebus_sabaeus ENSCSAG00000015379
rhinopithecus_bieti ENSRBIG00000031424
rhinopithecus_roxellana ENSRROG00000033690
mandrillus_leucophaeus ENSMLEG00000044158
colobus_angolensis ENSCANG00000036961
callithrix_jacchus ENSCJAG00000016105
saimiri_boliviensis ENSSBOG00000031255
cebus_capucinus ENSCCAG00000032997
aotus_nancymaae ENSANAG00000031772
carlito_syrichta ENSTSYG00000012184
carlito_syrichta ENSTSYG00000035721
carlito_syrichta ENSTSYG00000033108
prolemur_simus ENSPSMG00000011869
propithecus_coquereli ENSPCOG00000000585
microcebus_murinus ENSMICG00000004833
otolemur_garnettii ENSOGAG00000003134
castor_canadensis ENSCCNG00000007977
castor_canadensis ENSCCNG00000019947
castor_canadensis ENSCCNG00000020131
spermophilus_dauricus ENSSDAG00000019822
spermophilus_dauricus ENSSDAG00000021320
pteropus_vampyrus ENSPVAG00000002591
piliocolobus_tephrosceles ENSPTEG00000023127
colobus_angolensis ENSCANG00000013999
macaca_nemestrina ENSMNEG00000030291
macaca_fascicularis ENSMFAG00000032095
mandrillus_leucophaeus ENSMLEG00000036011
cercocebus_atys ENSCATG00000008302
papio_anubis ENSPANG00000032904
pan_paniscus ENSPPAG00000043209
pan_troglodytes ENSPTRG00000043703
gorilla_gorilla ENSGGOG00000038753
pongo_abelii ENSPPYG00000002767
nomascus_leucogenys ENSNLEG00000031945
pan_troglodytes ENSPTRG00000040575
homo_sapiens ENSG00000212710
cercocebus_atys ENSCATG00000040085
mandrillus_leucophaeus ENSMLEG00000033088
macaca_nemestrina ENSMNEG00000029153
macaca_fascicularis ENSMFAG00000043914
mandrillus_leucophaeus ENSMLEG00000031681
papio_anubis ENSPANG00000021861
cercocebus_atys ENSCATG00000038028
theropithecus_gelada ENSTGEG00000015845
chlorocebus_sabaeus ENSCSAG00000017664
piliocolobus_tephrosceles ENSPTEG00000027114
piliocolobus_tephrosceles ENSPTEG00000035666
rhinopithecus_roxellana ENSRROG00000034172
rhinopithecus_bieti ENSRBIG00000044958
colobus_angolensis ENSCANG00000037872
cercocebus_atys ENSCATG00000012229
theropithecus_gelada ENSTGEG00000028990
mandrillus_leucophaeus ENSMLEG00000034252
macaca_fascicularis ENSMFAG00000031965
macaca_nemestrina ENSMNEG00000042722
papio_anubis ENSPANG00000020186
aotus_nancymaae ENSANAG00000031027
pan_paniscus ENSPPAG00000027136
pan_troglodytes ENSPTRG00000045272
homo_sapiens ENSG00000271321
homo_sapiens ENSG00000271079
homo_sapiens ENSG00000225932
homo_sapiens ENSG00000236761
homo_sapiens ENSG00000244693
pongo_abelii ENSPPYG00000018266
pan_troglodytes ENSPTRG00000003059
gorilla_gorilla ENSGGOG00000037289
pan_troglodytes ENSPTRG00000051088
pan_paniscus ENSPPAG00000036810
gorilla_gorilla ENSGGOG00000023270
nomascus_leucogenys ENSNLEG00000032563
macaca_nemestrina ENSMNEG00000031760
macaca_fascicularis ENSMFAG00000039934
mandrillus_leucophaeus ENSMLEG00000031116
papio_anubis ENSPANG00000030984
theropithecus_gelada ENSTGEG00000007411
theropithecus_gelada ENSTGEG00000000850
cercocebus_atys ENSCATG00000035176
chlorocebus_sabaeus ENSCSAG00000019117
papio_anubis ENSPANG00000019221
mandrillus_leucophaeus ENSMLEG00000029333
macaca_mulatta ENSMMUG00000047410
macaca_fascicularis ENSMFAG00000034889
macaca_nemestrina ENSMNEG00000042009
cercocebus_atys ENSCATG00000030867
theropithecus_gelada ENSTGEG00000024945
rhinopithecus_bieti ENSRBIG00000038014
rhinopithecus_roxellana ENSRROG00000042412
colobus_angolensis ENSCANG00000041124
rhinopithecus_bieti ENSRBIG00000029331
rhinopithecus_bieti ENSRBIG00000039770
rhinopithecus_roxellana ENSRROG00000037323
piliocolobus_tephrosceles ENSPTEG00000022189
macaca_mulatta ENSMMUG00000042640
macaca_mulatta ENSMMUG00000003022
macaca_fascicularis ENSMFAG00000045607
macaca_fascicularis ENSMFAG00000001264
cercocebus_atys ENSCATG00000017329
macaca_nemestrina ENSMNEG00000029049
colobus_angolensis ENSCANG00000034358
piliocolobus_tephrosceles ENSPTEG00000022374
mandrillus_leucophaeus ENSMLEG00000000948
theropithecus_gelada ENSTGEG00000007190
macaca_nemestrina ENSMNEG00000032865
macaca_fascicularis ENSMFAG00000009700
macaca_mulatta ENSMMUG00000031648
papio_anubis ENSPANG00000010563
theropithecus_gelada ENSTGEG00000000351
cercocebus_atys ENSCATG00000030267
mandrillus_leucophaeus ENSMLEG00000041710
chlorocebus_sabaeus ENSCSAG00000018926
colobus_angolensis ENSCANG00000017031
piliocolobus_tephrosceles ENSPTEG00000037637
rhinopithecus_roxellana ENSRROG00000031376
rhinopithecus_bieti ENSRBIG00000043577
mandrillus_leucophaeus ENSMLEG00000034164
mandrillus_leucophaeus ENSMLEG00000032833
macaca_mulatta ENSMMUG00000037970
macaca_mulatta ENSMMUG00000045869
macaca_fascicularis ENSMFAG00000041741
macaca_nemestrina ENSMNEG00000035385
papio_anubis ENSPANG00000005093
piliocolobus_tephrosceles ENSPTEG00000021613
piliocolobus_tephrosceles ENSPTEG00000031609
rhinopithecus_bieti ENSRBIG00000036223
cebus_capucinus ENSCCAG00000030435
erinaceus_europaeus ENSEEUG00000014185
dasypus_novemcinctus ENSDNOG00000040026
dasypus_novemcinctus ENSDNOG00000040365
dasypus_novemcinctus ENSDNOG00000045157
dasypus_novemcinctus ENSDNOG00000041121
dasypus_novemcinctus ENSDNOG00000047020
procavia_capensis ENSPCAG00000007349
loxodonta_africana ENSLAFG00000009949
echinops_telfairi ENSETEG00000017266
choloepus_hoffmanni ENSCHOG00000008347
tupaia_belangeri ENSTBEG00000009300
dasypus_novemcinctus ENSDNOG00000041748
dasypus_novemcinctus ENSDNOG00000048175
phascolarctos_cinereus ENSPCIG00000029404
ochotona_princeps ENSOPRG00000001263
ochotona_princeps ENSOPRG00000009106
castor_canadensis ENSCCNG00000031794
vombatus_ursinus ENSVURG00010009521
phascolarctos_cinereus ENSPCIG00000022079
notamacropus_eugenii ENSMEUG00000004892
sarcophilus_harrisii ENSSHAG00000003300
sarcophilus_harrisii ENSSHAG00000000805
monodelphis_domestica ENSMODG00000011892
ornithorhynchus_anatinus ENSOANG00000014010
myotis_lucifugus ENSMLUG00000004380
sphenodon_punctatus ENSSPUG00000017176
sphenodon_punctatus ENSSPUG00000017161
anolis_carolinensis ENSACAG00000015954
pogona_vitticeps ENSPVIG00000004716
notechis_scutatus ENSNSUG00000003133
salvator_merianae ENSSMRG00000012666
apteryx_haastii ENSAHAG00000003811
apteryx_rowi ENSARWG00000010864
apteryx_owenii ENSAOWG00000017219
apteryx_owenii ENSAOWG00000017236
apteryx_haastii ENSAHAG00000003847
apteryx_rowi ENSARWG00000010865
nothoprocta_perdicaria ENSNPEG00000007378
nothoprocta_perdicaria ENSNPEG00000007367
dromaius_novaehollandiae ENSDNVG00000001413
anser_brachyrhynchus ENSABRG00000008675
anas_platyrhynchos ENSAPLG00000012614
coturnix_japonica ENSCJPG00005019098
gallus_gallus ENSGALG00000010189
meleagris_gallopavo ENSMGAG00000012585
numida_meleagris ENSNMEG00000022348
melopsittacus_undulatus ENSMUNG00000010223
melopsittacus_undulatus ENSMUNG00000010224
cyanistes_caeruleus ENSCCEG00000019410
parus_major ENSPMJG00000016687
taeniopygia_guttata ENSTGUG00000012056
taeniopygia_guttata ENSTGUG00000012054
lonchura_striata ENSLSDG00000002526
serinus_canaria ENSSCAG00000010329
lepidothrix_coronata ENSLCOG00000015985
manacus_vitellinus ENSMVIG00005002713
zonotrichia_albicollis ENSZALG00000002541
junco_hyemalis ENSJHYG00000010765
ficedula_albicollis ENSFALG00000006201
ficedula_albicollis ENSFALG00000006191
calidris_pygmaea ENSCPGG00000005172
calidris_pugnax ENSCPUG00000001988
junco_hyemalis ENSJHYG00000010754
crocodylus_porosus ENSCPRG00005004010
chelonoidis_abingdonii ENSCABG00000022670
gopherus_agassizii ENSGAGG00000004002
chrysemys_picta ENSCPBG00000026211
pelodiscus_sinensis ENSPSIG00000013938
sarcophilus_harrisii ENSSHAG00000000869
dasypus_novemcinctus ENSDNOG00000040216
cricetulus_griseus ENSCGRG00000010884
sphenodon_punctatus ENSSPUG00000018305
latimeria_chalumnae ENSLACG00000006071
prolemur_simus ENSPSMG00000002623
gambusia_affinis ENSGAFG00000000772
fundulus_heteroclitus ENSFHEG00000023013
gadus_morhua ENSGMOG00000001797
neolamprologus_brichardi ENSNBRG00000009817
astatotilapia_calliptera ENSACLG00000020309
oryzias_latipes ENSORLG00000030322
hippocampus_comes ENSHCOG00000012822
gadus_morhua ENSGMOG00000009391
callorhinchus_milii ENSCMIG00000001900
xenopus_tropicalis ENSXETG00000001099
eptatretus_burgeri ENSEBUG00000014918
tursiops_truncatus ENSTTRG00000002187
vicugna_pacos ENSVPAG00000006860
pteropus_vampyrus ENSPVAG00000002590
sorex_araneus ENSSARG00000002971
ursus_americanus ENSUAMG00000021807
tupaia_belangeri ENSTBEG00000003163
otolemur_garnettii ENSOGAG00000031592
cricetulus_griseus ENSCGRG00000001171
cricetulus_griseus ENSCGRG00015010108
cricetulus_griseus ENSCGRG00001015024
mesocricetus_auratus ENSMAUG00000006642
mus_spretus MGP_SPRETEiJ_G0018625
mus_caroli MGP_CAROLIEiJ_G0017780
mus_pahari MGP_PahariEiJ_G0029536
rattus_norvegicus ENSRNOG00000038832
nannospalax_galili ENSNGAG00000004352
dipodomys_ordii ENSDORG00000006281
chinchilla_lanigera ENSCLAG00000012827
octodon_degus ENSODEG00000000140
cavia_aperea ENSCAPG00000011352
cavia_porcellus ENSCPOG00000030116
heterocephalus_glaber ENSHGLG00000000951
choloepus_hoffmanni ENSCHOG00000002314
loxodonta_africana ENSLAFG00000022109
vombatus_ursinus ENSVURG00010009665
notamacropus_eugenii ENSMEUG00000007150
chelonoidis_abingdonii ENSCABG00000022669
tursiops_truncatus ENSTTRG00000007183
cricetulus_griseus ENSCGRG00000009153
apteryx_rowi ENSARWG00000010492
mola_mola ENSMMOG00000004630
tetraodon_nigroviridis ENSTNIG00000016874
lates_calcarifer ENSLCAG00010023969
eptatretus_burgeri ENSEBUG00000008847
vombatus_ursinus ENSVURG00010022124
vombatus_ursinus ENSVURG00010022129
phascolarctos_cinereus ENSPCIG00000034758
notamacropus_eugenii ENSMEUG00000016556
sarcophilus_harrisii ENSSHAG00000014921
monodelphis_domestica ENSMODG00000005398
heterocephalus_glaber ENSHGLG00000008576
fukomys_damarensis ENSFDAG00000014882
chinchilla_lanigera ENSCLAG00000016622
cricetulus_griseus ENSCGRG00000008558
cricetulus_griseus ENSCGRG00001021898
cricetulus_griseus ENSCGRG00015007773
mesocricetus_auratus ENSMAUG00000006818
microtus_ochrogaster ENSMOCG00000009112
peromyscus_maniculatus ENSPEMG00000012638
mus_spretus MGP_SPRETEiJ_G0025292
mus_spicilegus ENSMSIG00000025089
mus_musculus ENSMUSG00000027416
mus_caroli MGP_CAROLIEiJ_G0024373
mus_pahari MGP_PahariEiJ_G0025818
rattus_norvegicus ENSRNOG00000028721
meriones_unguiculatus ENSMUGG00000019485
dipodomys_ordii ENSDORG00000003951
octodon_degus ENSODEG00000011855
cavia_porcellus ENSCPOG00000034417
heterocephalus_glaber ENSHGLG00100002061
marmota_marmota ENSMMMG00000002467
ictidomys_tridecemlineatus ENSSTOG00000009220
spermophilus_dauricus ENSSDAG00000016384
urocitellus_parryii ENSUPAG00010019972
jaculus_jaculus ENSJJAG00000011090
ochotona_princeps ENSOPRG00000011601
oryctolagus_cuniculus ENSOCUG00000001424
macaca_fascicularis ENSMFAG00000040989
macaca_nemestrina ENSMNEG00000032281
mandrillus_leucophaeus ENSMLEG00000042228
piliocolobus_tephrosceles ENSPTEG00000036629
macaca_mulatta ENSMMUG00000014494
papio_anubis ENSPANG00000009616
rhinopithecus_roxellana ENSRROG00000039826
rhinopithecus_bieti ENSRBIG00000033630
colobus_angolensis ENSCANG00000038726
pan_paniscus ENSPPAG00000039001
pan_troglodytes ENSPTRG00000013272
homo_sapiens ENSG00000125879
gorilla_gorilla ENSGGOG00000015413
pongo_abelii ENSPPYG00000011277
pongo_abelii ENSPPYG00000010724
nomascus_leucogenys ENSNLEG00000028706
chlorocebus_sabaeus ENSCSAG00000011668
theropithecus_gelada ENSTGEG00000017190
cercocebus_atys ENSCATG00000034812
saimiri_boliviensis ENSSBOG00000025008
cebus_capucinus ENSCCAG00000030623
callithrix_jacchus ENSCJAG00000004842
aotus_nancymaae ENSANAG00000023233
carlito_syrichta ENSTSYG00000008851
prolemur_simus ENSPSMG00000000390
propithecus_coquereli ENSPCOG00000013277
microcebus_murinus ENSMICG00000043592
otolemur_garnettii ENSOGAG00000015141
tupaia_belangeri ENSTBEG00000012833
vicugna_pacos ENSVPAG00000004559
tursiops_truncatus ENSTTRG00000006398
equus_caballus ENSECAG00000017427
panthera_tigris ENSPTIG00000018477
panthera_pardus ENSPPRG00000024982
vicugna_pacos ENSVPAG00000002335
sus_scrofa ENSSSCG00000031581
vulpes_vulpes ENSVVUG00000014110
sorex_araneus ENSSARG00000002696
myotis_lucifugus ENSMLUG00000008155
dasypus_novemcinctus ENSDNOG00000014151
equus_asinus ENSEASG00005001887
erinaceus_europaeus ENSEEUG00000013885
canis_lupus ENSCAFG00000030197
canis_lupus ENSCAFG00020027519
ursus_americanus ENSUAMG00000007113
ursus_maritimus ENSUMAG00000024880
ailuropoda_melanoleuca ENSAMEG00000016496
neovison_vison ENSNVIG00000014322
mustela_putorius ENSMPUG00000001388
pteropus_vampyrus ENSPVAG00000016142
ovis_aries ENSOARG00000012268
capra_hircus ENSCHIG00000021881
bos_mutus ENSBMUG00000023777
bos_taurus ENSBTAG00000000516
bos_indicus ENSBIXG00000016201
bos_indicus ENSBIXG00005000268
bison_bison ENSBBBG00000007506
sus_scrofa ENSSSCG00000007082
choloepus_hoffmanni ENSCHOG00000012531
loxodonta_africana ENSLAFG00000030261
anolis_carolinensis ENSACAG00000000633
pogona_vitticeps ENSPVIG00000009786
salvator_merianae ENSSMRG00000022524
sphenodon_punctatus ENSSPUG00000006709
lepidothrix_coronata ENSLCOG00000013462
manacus_vitellinus ENSMVIG00005016038
melopsittacus_undulatus ENSMUNG00000006826
anser_brachyrhynchus ENSABRG00000003352
anas_platyrhynchos ENSAPLG00000012952
coturnix_japonica ENSCJPG00005011805
meleagris_gallopavo ENSMGAG00000006158
gallus_gallus ENSGALG00000008732
numida_meleagris ENSNMEG00000022203
calidris_pugnax ENSCPUG00000018351
calidris_pygmaea ENSCPGG00000016775
apteryx_haastii ENSAHAG00000015743
apteryx_rowi ENSARWG00000005479
apteryx_owenii ENSAOWG00000016575
dromaius_novaehollandiae ENSDNVG00000001634
nothoprocta_perdicaria ENSNPEG00000005562
cyanistes_caeruleus ENSCCEG00000012200
parus_major ENSPMJG00000001589
ficedula_albicollis ENSFALG00000013666
crocodylus_porosus ENSCPRG00005012606
chelonoidis_abingdonii ENSCABG00000013338
gopherus_agassizii ENSGAGG00000017571
chrysemys_picta ENSCPBG00000026256
pelodiscus_sinensis ENSPSIG00000014783
xenopus_tropicalis ENSXETG00000008379
latimeria_chalumnae ENSLACG00000007647
astyanax_mexicanus ENSAMXG00005006185
astyanax_mexicanus ENSAMXG00000035535
pygocentrus_nattereri ENSPNAG00000006098
electrophorus_electricus ENSEEEG00000009022
ictalurus_punctatus ENSIPUG00000016881
clupea_harengus ENSCHAG00000014875
denticeps_clupeoides ENSDCDG00000032687
lates_calcarifer ENSLCAG00010011307
hippocampus_comes ENSHCOG00000017905
anabas_testudineus ENSATEG00000004429
betta_splendens ENSBSLG00000021406
scophthalmus_maximus ENSSMAG00000020652
cynoglossus_semilaevis ENSCSEG00000016439
seriola_dumerili ENSSDUG00000011579
seriola_lalandi ENSSLDG00000025535
cottoperca_gobio ENSCGOG00000009006
gasterosteus_aculeatus ENSGACG00000009024
mola_mola ENSMMOG00000010331
takifugu_rubripes ENSTRUG00000011910
amphiprion_ocellaris ENSAOCG00000003505
amphiprion_percula ENSAPEG00000010511
acanthochromis_polyacanthus ENSAPOG00000006406
stegastes_partitus ENSSPAG00000008082
parambassis_ranga ENSPRNG00000015297
astatotilapia_calliptera ENSACLG00000014897
haplochromis_burtoni ENSHBUG00000019990
pundamilia_nyererei ENSPNYG00000006916
maylandia_zebra ENSMZEG00005027581
neolamprologus_brichardi ENSNBRG00000018125
oreochromis_niloticus ENSONIG00000000346
amphilophus_citrinellus ENSACIG00000002378
poecilia_latipinna ENSPLAG00000021723
poecilia_mexicana ENSPMEG00000019625
poecilia_formosa ENSPFOG00000014922
poecilia_reticulata ENSPREG00000015202
