eptatretus_burgeri ENSEBUG00000009391
poecilia_formosa ENSPFOG00000009112
poecilia_latipinna ENSPLAG00000012284
poecilia_mexicana ENSPMEG00000018219
poecilia_reticulata ENSPREG00000022132
kryptolebias_marmoratus ENSKMAG00000019345
astatotilapia_calliptera ENSACLG00000005907
maylandia_zebra ENSMZEG00005004531
pundamilia_nyererei ENSPNYG00000020840
haplochromis_burtoni ENSHBUG00000006575
neolamprologus_brichardi ENSNBRG00000012153
oreochromis_niloticus ENSONIG00000009692
amphilophus_citrinellus ENSACIG00000018389
amphiprion_ocellaris ENSAOCG00000013611
amphiprion_percula ENSAPEG00000017305
acanthochromis_polyacanthus ENSAPOG00000003120
stegastes_partitus ENSSPAG00000006387
oryzias_latipes ENSORLG00020001449
oryzias_latipes_asm223469v1 ENSORLG00015004691
oryzias_latipes ENSORLG00000009741
oryzias_melastigma ENSOMEG00000002039
hippocampus_comes ENSHCOG00000015820
tetraodon_nigroviridis ENSTNIG00000016559
takifugu_rubripes ENSTRUG00000015024
periophthalmus_magnuspinnatus ENSPMGG00000023114
gadus_morhua ENSGMOG00000005708
esox_lucius ENSELUG00000019800
pygocentrus_nattereri ENSPNAG00000023567
astyanax_mexicanus ENSAMXG00000012644
ictalurus_punctatus ENSIPUG00000015676
danio_rerio ENSDARG00000011055
scleropages_formosus ENSSFOG00015013553
paramormyrops_kingsleyae ENSPKIG00000015638
lepisosteus_oculatus ENSLOCG00000016879
ciona_intestinalis ENSCING00000008398
ciona_savignyi ENSCSAVG00000008838
drosophila_melanogaster FBgn0038056
saccharomyces_cerevisiae YLR097C
