castor_canadensis ENSCCNG00000020769
saimiri_boliviensis ENSSBOG00000029939
aotus_nancymaae ENSANAG00000038171
mustela_putorius ENSMPUG00000012751
neovison_vison ENSNVIG00000022058
ursus_americanus ENSUAMG00000022308
ailuropoda_melanoleuca ENSAMEG00000011213
canis_lupus ENSCAFG00020011251
canis_lupus ENSCAFG00000016822
vulpes_vulpes ENSVVUG00000002314
panthera_pardus ENSPPRG00000009165
panthera_tigris ENSPTIG00000021333
felis_catus ENSFCAG00000031157
pteropus_vampyrus ENSPVAG00000003260
dasypus_novemcinctus ENSDNOG00000030867
loxodonta_africana ENSLAFG00000020677
vicugna_pacos ENSVPAG00000009911
myotis_lucifugus ENSMLUG00000026971
choloepus_hoffmanni ENSCHOG00000013180
bos_indicus ENSBIXG00000015246
bos_indicus ENSBIXG00005019283
bos_taurus ENSBTAG00000001429
bison_bison ENSBBBG00000011766
capra_hircus ENSCHIG00000011973
ovis_aries ENSOARG00000003919
tursiops_truncatus ENSTTRG00000010610
sus_scrofa ENSSSCG00000016992
ornithorhynchus_anatinus ENSOANG00000014559
clupea_harengus ENSCHAG00000005241
denticeps_clupeoides ENSDCDG00000033933
pygocentrus_nattereri ENSPNAG00000018699
astyanax_mexicanus ENSAMXG00000005988
ictalurus_punctatus ENSIPUG00000016888
electrophorus_electricus ENSEEEG00000008759
danio_rerio ENSDARG00000099694
esox_lucius ENSELUG00000019168
hucho_hucho ENSHHUG00000011338
gadus_morhua ENSGMOG00000006535
hippocampus_comes ENSHCOG00000004912
periophthalmus_magnuspinnatus ENSPMGG00000012605
gasterosteus_aculeatus ENSGACG00000018316
oryzias_latipes ENSORLG00020008749
oryzias_latipes ENSORLG00015004646
oryzias_latipes ENSORLG00000006547
oryzias_melastigma ENSOMEG00000008709
kryptolebias_marmoratus ENSKMAG00000019659
astatotilapia_calliptera ENSACLG00000004280
pundamilia_nyererei ENSPNYG00000000221
haplochromis_burtoni ENSHBUG00000000296
maylandia_zebra ENSMZEG00005010146
neolamprologus_brichardi ENSNBRG00000014565
oreochromis_niloticus ENSONIG00000017810
amphilophus_citrinellus ENSACIG00000008396
anabas_testudineus ENSATEG00000003666
cynoglossus_semilaevis ENSCSEG00000012917
takifugu_rubripes ENSTRUG00000007256
tetraodon_nigroviridis ENSTNIG00000008983
larimichthys_crocea ENSLCRG00005014332
cottoperca_gobio ENSCGOG00000019759
mola_mola ENSMMOG00000009016
mastacembelus_armatus ENSMAMG00000011106
monopterus_albus ENSMALG00000007233
lates_calcarifer ENSLCAG00010011172
scophthalmus_maximus ENSSMAG00000006957
seriola_dumerili ENSSDUG00000008261
seriola_lalandi ENSSLDG00000009757
amphiprion_ocellaris ENSAOCG00000011329
amphiprion_percula ENSAPEG00000013797
acanthochromis_polyacanthus ENSAPOG00000015369
stegastes_partitus ENSSPAG00000018456
parambassis_ranga ENSPRNG00000015828
xiphophorus_maculatus ENSXMAG00000009641
xiphophorus_couchianus ENSXCOG00000009115
gambusia_affinis ENSGAFG00000005789
poecilia_formosa ENSPFOG00000007220
poecilia_latipinna ENSPLAG00000011377
poecilia_mexicana ENSPMEG00000002065
poecilia_reticulata ENSPREG00000005119
fundulus_heteroclitus ENSFHEG00000009188
cyprinodon_variegatus ENSCVAG00000023410
gouania_willdenowi ENSGWIG00000013983
labrus_bergylta ENSLBEG00000028249
betta_splendens ENSBSLG00000012114
astyanax_mexicanus ENSAMXG00005010847
hucho_hucho ENSHHUG00000011332
paramormyrops_kingsleyae ENSPKIG00000008278
scleropages_formosus ENSSFOG00015000220
lepisosteus_oculatus ENSLOCG00000012037
erpetoichthys_calabaricus ENSECRG00000019360
calidris_pygmaea ENSCPGG00000004208
calidris_pugnax ENSCPUG00000007835
melopsittacus_undulatus ENSMUNG00000009907
lepidothrix_coronata ENSLCOG00000011121
dromaius_novaehollandiae ENSDNVG00000013863
nothoprocta_perdicaria ENSNPEG00000003628
anas_platyrhynchos ENSAPLG00000014967
anser_brachyrhynchus ENSABRG00000015049
coturnix_japonica ENSCJPG00005008825
meleagris_gallopavo ENSMGAG00000003546
numida_meleagris ENSNMEG00000017937
taeniopygia_guttata ENSTGUG00000000298
lonchura_striata ENSLSDG00000015775
serinus_canaria ENSSCAG00000000152
zonotrichia_albicollis ENSZALG00000012007
junco_hyemalis ENSJHYG00000005818
ficedula_albicollis ENSFALG00000008824
parus_major ENSPMJG00000006456
cyanistes_caeruleus ENSCCEG00000019120
gallus_gallus ENSGALG00000002846
manacus_vitellinus ENSMVIG00005017430
apteryx_owenii ENSAOWG00000010992
apteryx_rowi ENSARWG00000003621
apteryx_haastii ENSAHAG00000004061
crocodylus_porosus ENSCPRG00005007875
gopherus_agassizii ENSGAGG00000018835
chelonoidis_abingdonii ENSCABG00000014167
chrysemys_picta ENSCPBG00000007630
vombatus_ursinus ENSVURG00010001019
notamacropus_eugenii ENSMEUG00000003100
phascolarctos_cinereus ENSPCIG00000013574
monodelphis_domestica ENSMODG00000006234
sarcophilus_harrisii ENSSHAG00000002600
pelodiscus_sinensis ENSPSIG00000010315
pogona_vitticeps ENSPVIG00000007928
anolis_carolinensis ENSACAG00000015261
notechis_scutatus ENSNSUG00000010551
salvator_merianae ENSSMRG00000000401
xenopus_tropicalis ENSXETG00000018588
latimeria_chalumnae ENSLACG00000012188
callorhinchus_milii ENSCMIG00000003684
paramormyrops_kingsleyae ENSPKIG00000006878
scleropages_formosus ENSSFOG00015010724
astyanax_mexicanus ENSAMXG00005020087
astyanax_mexicanus ENSAMXG00000001166
pygocentrus_nattereri ENSPNAG00000018001
electrophorus_electricus ENSEEEG00000007299
ictalurus_punctatus ENSIPUG00000009773
astyanax_mexicanus ENSAMXG00005020096
clupea_harengus ENSCHAG00000004486
xiphophorus_maculatus ENSXMAG00000029282
xiphophorus_couchianus ENSXCOG00000015900
gambusia_affinis ENSGAFG00000010208
poecilia_formosa ENSPFOG00000012542
poecilia_mexicana ENSPMEG00000002772
poecilia_latipinna ENSPLAG00000008288
xiphophorus_couchianus ENSXCOG00000015894
xiphophorus_maculatus ENSXMAG00000017279
gambusia_affinis ENSGAFG00000010219
poecilia_reticulata ENSPREG00000007485
cyprinodon_variegatus ENSCVAG00000020607
fundulus_heteroclitus ENSFHEG00000020089
fundulus_heteroclitus ENSFHEG00000020081
kryptolebias_marmoratus ENSKMAG00000005264
oryzias_latipes ENSORLG00020005750
oryzias_latipes ENSORLG00000025292
oryzias_latipes ENSORLG00000028749
oryzias_latipes ENSORLG00015020442
oryzias_melastigma ENSOMEG00000009971
tetraodon_nigroviridis ENSTNIG00000006286
tetraodon_nigroviridis ENSTNIG00000001520
takifugu_rubripes ENSTRUG00000022043
takifugu_rubripes ENSTRUG00000019986
hippocampus_comes ENSHCOG00000002320
seriola_lalandi ENSSLDG00000009482
seriola_dumerili ENSSDUG00000020611
lates_calcarifer ENSLCAG00010027551
scophthalmus_maximus ENSSMAG00000006425
cynoglossus_semilaevis ENSCSEG00000012380
stegastes_partitus ENSSPAG00000023339
stegastes_partitus ENSSPAG00000013457
amphiprion_ocellaris ENSAOCG00000019124
amphiprion_ocellaris ENSAOCG00000019088
amphiprion_percula ENSAPEG00000013929
amphiprion_percula ENSAPEG00000013992
acanthochromis_polyacanthus ENSAPOG00000012085
larimichthys_crocea ENSLCRG00005014137
monopterus_albus ENSMALG00000003041
anabas_testudineus ENSATEG00000023181
mola_mola ENSMMOG00000002294
gouania_willdenowi ENSGWIG00000025163
gouania_willdenowi ENSGWIG00000025166
amphilophus_citrinellus ENSACIG00000017963
astatotilapia_calliptera ENSACLG00000010088
parambassis_ranga ENSPRNG00000005529
mastacembelus_armatus ENSMAMG00000009096
amphilophus_citrinellus ENSACIG00000017972
amphilophus_citrinellus ENSACIG00000017947
maylandia_zebra ENSMZEG00005011572
astatotilapia_calliptera ENSACLG00000010062
haplochromis_burtoni ENSHBUG00000012377
pundamilia_nyererei ENSPNYG00000016164
neolamprologus_brichardi ENSNBRG00000021731
oreochromis_niloticus ENSONIG00000011653
maylandia_zebra ENSMZEG00005011563
haplochromis_burtoni ENSHBUG00000012366
astatotilapia_calliptera ENSACLG00000010081
neolamprologus_brichardi ENSNBRG00000019359
pundamilia_nyererei ENSPNYG00000016150
haplochromis_burtoni ENSHBUG00000012413
astatotilapia_calliptera ENSACLG00000010001
maylandia_zebra ENSMZEG00005011595
neolamprologus_brichardi ENSNBRG00000021752
maylandia_zebra ENSMZEG00005011550
haplochromis_burtoni ENSHBUG00000012348
pundamilia_nyererei ENSPNYG00000016174
neolamprologus_brichardi ENSNBRG00000019374
cottoperca_gobio ENSCGOG00000023123
cottoperca_gobio ENSCGOG00000023126
cottoperca_gobio ENSCGOG00000023125
periophthalmus_magnuspinnatus ENSPMGG00000011848
gadus_morhua ENSGMOG00000006210
hucho_hucho ENSHHUG00000047003
hucho_hucho ENSHHUG00000029366
esox_lucius ENSELUG00000017086
hucho_hucho ENSHHUG00000021611
hucho_hucho ENSHHUG00000004981
hucho_hucho ENSHHUG00000021604
hucho_hucho ENSHHUG00000028091
eptatretus_burgeri ENSEBUG00000006269
