eptatretus_burgeri ENSEBUG00000009410
phascolarctos_cinereus ENSPCIG00000021514
notamacropus_eugenii ENSMEUG00000000208
parus_major ENSPMJG00000001817
ficedula_albicollis ENSFALG00000000706
junco_hyemalis ENSJHYG00000009353
zonotrichia_albicollis ENSZALG00000005034
lonchura_striata_domestica ENSLSDG00000006640
calidris_pygmaea ENSCPGG00000001967
coturnix_japonica ENSCJPG00005004950
apteryx_rowi ENSARWG00000014265
serinus_canaria ENSSCAG00000006366
lepidothrix_coronata ENSLCOG00000012215
meleagris_gallopavo ENSMGAG00000004052
dromaius_novaehollandiae ENSDNVG00000002349
nothoprocta_perdicaria ENSNPEG00000002511
apteryx_owenii ENSAOWG00000007384
apteryx_haastii ENSAHAG00000009448
melopsittacus_undulatus ENSMUNG00000000754
crocodylus_porosus ENSCPRG00005007766
chelonoidis_abingdonii ENSCABG00000000649
pelodiscus_sinensis ENSPSIG00000016417
gopherus_agassizii ENSGAGG00000016769
chrysemys_picta_bellii ENSCPBG00000016518
anolis_carolinensis ENSACAG00000013771
pogona_vitticeps ENSPVIG00000001778
notechis_scutatus ENSNSUG00000017201
salvator_merianae ENSSMRG00000016619
sphenodon_punctatus ENSSPUG00000005667
taeniopygia_guttata ENSTGUG00000002727
anser_brachyrhynchus ENSABRG00000012934
xenopus_tropicalis ENSXETG00000014898
latimeria_chalumnae ENSLACG00000008901
panthera_tigris_altaica ENSPTIG00000010621
cavia_aperea ENSCAPG00000007100
ursus_americanus ENSUAMG00000007353
equus_caballus ENSECAG00000027735
cyanistes_caeruleus ENSCCEG00000021400
calidris_pugnax ENSCPUG00000014554
astyanax_mexicanus ENSAMXG00000030655
ornithorhynchus_anatinus ENSOANG00000004489
heterocephalus_glaber_male ENSHGLG00100012539
urocitellus_parryii ENSUPAG00010009880
equus_caballus ENSECAG00000037184
equus_asinus_asinus ENSEASG00005010016
canis_lupus_dingo ENSCAFG00020013158
vulpes_vulpes ENSVVUG00000023822
ornithorhynchus_anatinus ENSOANG00000010449
numida_meleagris ENSNMEG00000007466
gallus_gallus ENSGALG00000030003
scleropages_formosus ENSSFOG00015021654
ciona_savignyi ENSCSAVG00000008917
ciona_intestinalis ENSCING00000020482
drosophila_melanogaster FBgn0260639
