pteropus_vampyrus ENSPVAG00000001860
peromyscus_maniculatus_bairdii ENSPEMG00000011359
meriones_unguiculatus ENSMUGG00000009988
nannospalax_galili ENSNGAG00000019902
jaculus_jaculus ENSJJAG00000009769
oryctolagus_cuniculus ENSOCUG00000021010
ochotona_princeps ENSOPRG00000016816
prolemur_simus ENSPSMG00000010776
microcebus_murinus ENSMICG00000010939
otolemur_garnettii ENSOGAG00000029468
macaca_fascicularis ENSMFAG00000040002
macaca_nemestrina ENSMNEG00000030804
papio_anubis ENSPANG00000036105
theropithecus_gelada ENSTGEG00000009400
mandrillus_leucophaeus ENSMLEG00000036258
cercocebus_atys ENSCATG00000038676
chlorocebus_sabaeus ENSCSAG00000017507
rhinopithecus_bieti ENSRBIG00000030022
rhinopithecus_roxellana ENSRROG00000040550
piliocolobus_tephrosceles ENSPTEG00000029442
colobus_angolensis_palliatus ENSCANG00000036552
homo_sapiens ENSG00000176014
gorilla_gorilla ENSGGOG00000003308
pan_troglodytes ENSPTRG00000009878
pan_paniscus ENSPPAG00000014788
pongo_abelii ENSPPYG00000008991
nomascus_leucogenys ENSNLEG00000008945
saimiri_boliviensis_boliviensis ENSSBOG00000022459
cebus_capucinus ENSCCAG00000026714
callithrix_jacchus ENSCJAG00000039593
aotus_nancymaae ENSANAG00000030375
canis_lupus_dingo ENSCAFG00020023964
canis_lupus_familiaris ENSCAFG00000018832
vulpes_vulpes ENSVVUG00000013521
ursus_americanus ENSUAMG00000021865
ursus_maritimus ENSUMAG00000007671
ailuropoda_melanoleuca ENSAMEG00000012743
panthera_pardus ENSPPRG00000002545
panthera_tigris_altaica ENSPTIG00000012075
felis_catus ENSFCAG00000033922
mustela_putorius_furo ENSMPUG00000004505
neovison_vison ENSNVIG00000008399
urocitellus_parryii ENSUPAG00010020929
ictidomys_tridecemlineatus ENSSTOG00000021203
spermophilus_dauricus ENSSDAG00000003904
marmota_marmota_marmota ENSMMMG00000020221
chinchilla_lanigera ENSCLAG00000011640
octodon_degus ENSODEG00000000620
cavia_aperea ENSCAPG00000017823
cavia_porcellus ENSCPOG00000039260
heterocephalus_glaber_female ENSHGLG00000007328
heterocephalus_glaber_male ENSHGLG00100018814
bos_mutus ENSBMUG00000010971
bos_taurus ENSBTAG00000046337
bison_bison_bison ENSBBBG00000013655
capra_hircus ENSCHIG00000025155
tursiops_truncatus ENSTTRG00000003703
sus_scrofa ENSSSCG00000038992
dasypus_novemcinctus ENSDNOG00000001779
choloepus_hoffmanni ENSCHOG00000003014
sorex_araneus ENSSARG00000009965
carlito_syrichta ENSTSYG00000012620
anas_platyrhynchos_platyrhynchos ENSAPLG00000017063
parus_major ENSPMJG00000013782
erinaceus_europaeus ENSEEUG00000004443
callithrix_jacchus ENSCJAG00000048124
prolemur_simus ENSPSMG00000005930
cricetulus_griseus_crigri ENSCGRG00000002970
notechis_scutatus ENSNSUG00000009276
esox_lucius ENSELUG00000004747
paramormyrops_kingsleyae ENSPKIG00000010354
poecilia_formosa ENSPFOG00000011581
kryptolebias_marmoratus ENSKMAG00000010080
gadus_morhua ENSGMOG00000007552
oreochromis_niloticus ENSONIG00000013391
haplochromis_burtoni ENSHBUG00000003588
cyprinodon_variegatus ENSCVAG00000000443
takifugu_rubripes ENSTRUG00000021687
tetraodon_nigroviridis ENSTNIG00000013517
gasterosteus_aculeatus ENSGACG00000002049
scleropages_formosus ENSSFOG00015020498
