vombatus_ursinus ENSVURG00010009583
mola_mola ENSMMOG00000011557
parambassis_ranga ENSPRNG00000006848
scophthalmus_maximus ENSSMAG00000018250
mastacembelus_armatus ENSMAMG00000008101
astatotilapia_calliptera ENSACLG00000021439
pundamilia_nyererei ENSPNYG00000016021
haplochromis_burtoni ENSHBUG00000015641
neolamprologus_brichardi ENSNBRG00000013366
maylandia_zebra ENSMZEG00005014915
oreochromis_niloticus ENSONIG00000008191
amphilophus_citrinellus ENSACIG00000017670
gouania_willdenowi ENSGWIG00000019793
poecilia_mexicana ENSPMEG00000004323
poecilia_mexicana ENSPMEG00000023343
poecilia_formosa ENSPFOG00000006152
poecilia_reticulata ENSPREG00000021649
xiphophorus_maculatus ENSXMAG00000011723
xiphophorus_couchianus ENSXCOG00000012761
poecilia_latipinna ENSPLAG00000000773
gambusia_affinis ENSGAFG00000010196
fundulus_heteroclitus ENSFHEG00000020726
cyprinodon_variegatus ENSCVAG00000010203
kryptolebias_marmoratus ENSKMAG00000016338
oryzias_latipes ENSORLG00020020835
oryzias_latipes ENSORLG00015001960
oryzias_latipes ENSORLG00000008154
oryzias_melastigma ENSOMEG00000017164
larimichthys_crocea ENSLCRG00005001600
amphiprion_ocellaris ENSAOCG00000005098
amphiprion_percula ENSAPEG00000014865
acanthochromis_polyacanthus ENSAPOG00000010432
gasterosteus_aculeatus ENSGACG00000008658
seriola_lalandi ENSSLDG00000016828
lates_calcarifer ENSLCAG00010012391
betta_splendens ENSBSLG00000009960
monopterus_albus ENSMALG00000002884
anabas_testudineus ENSATEG00000009339
seriola_dumerili ENSSDUG00000002674
cottoperca_gobio ENSCGOG00000007151
labrus_bergylta ENSLBEG00000027121
stegastes_partitus ENSSPAG00000021402
hippocampus_comes ENSHCOG00000016152
periophthalmus_magnuspinnatus ENSPMGG00000021064
gadus_morhua ENSGMOG00000002364
hucho_hucho ENSHHUG00000031248
hucho_hucho ENSHHUG00000021897
hucho_hucho ENSHHUG00000041130
esox_lucius ENSELUG00000007327
clupea_harengus ENSCHAG00000015233
denticeps_clupeoides ENSDCDG00000003223
astyanax_mexicanus ENSAMXG00005017700
astyanax_mexicanus ENSAMXG00000017731
pygocentrus_nattereri ENSPNAG00000001241
ictalurus_punctatus ENSIPUG00000023326
electrophorus_electricus ENSEEEG00000009304
danio_rerio ENSDARG00000041141
scleropages_formosus ENSSFOG00015014332
lepisosteus_oculatus ENSLOCG00000005548
erpetoichthys_calabaricus ENSECRG00000008808
callorhinchus_milii ENSCMIG00000013784
