ciona_intestinalis ENSCING00000018496
macaca_fascicularis ENSMFAG00000033540
macaca_mulatta ENSMMUG00000014786
theropithecus_gelada ENSTGEG00000008037
piliocolobus_tephrosceles ENSPTEG00000033042
colobus_angolensis ENSCANG00000011673
colobus_angolensis ENSCANG00000009743
colobus_angolensis ENSCANG00000038432
macaca_nemestrina ENSMNEG00000028560
macaca_nemestrina ENSMNEG00000041406
macaca_mulatta ENSMMUG00000004545
macaca_fascicularis ENSMFAG00000030460
cercocebus_atys ENSCATG00000035485
papio_anubis ENSPANG00000020108
theropithecus_gelada ENSTGEG00000011835
mandrillus_leucophaeus ENSMLEG00000004115
cercocebus_atys ENSCATG00000036873
macaca_mulatta ENSMMUG00000029730
macaca_fascicularis ENSMFAG00000029018
piliocolobus_tephrosceles ENSPTEG00000013251
colobus_angolensis ENSCANG00000003596
colobus_angolensis ENSCANG00000001103
rhinopithecus_bieti ENSRBIG00000009361
piliocolobus_tephrosceles ENSPTEG00000006087
rhinopithecus_roxellana ENSRROG00000043721
colobus_angolensis ENSCANG00000043082
colobus_angolensis ENSCANG00000009798
colobus_angolensis ENSCANG00000012001
mandrillus_leucophaeus ENSMLEG00000035445
papio_anubis ENSPANG00000031938
chlorocebus_sabaeus ENSCSAG00000008076
macaca_fascicularis ENSMFAG00000045775
macaca_mulatta ENSMMUG00000000921
pan_paniscus ENSPPAG00000027778
nomascus_leucogenys ENSNLEG00000035660
aotus_nancymaae ENSANAG00000032169
gorilla_gorilla ENSGGOG00000043343
pan_troglodytes ENSPTRG00000043237
homo_sapiens ENSG00000162244
gorilla_gorilla ENSGGOG00000024691
pongo_abelii ENSPPYG00000013818
aotus_nancymaae ENSANAG00000024147
aotus_nancymaae ENSANAG00000031383
pan_paniscus ENSPPAG00000014152
pan_troglodytes ENSPTRG00000050033
gorilla_gorilla ENSGGOG00000026575
nomascus_leucogenys ENSNLEG00000028263
rhinopithecus_bieti ENSRBIG00000031518
rhinopithecus_roxellana ENSRROG00000037267
macaca_mulatta ENSMMUG00000005611
pan_paniscus ENSPPAG00000025352
pan_troglodytes ENSPTRG00000044514
pan_paniscus ENSPPAG00000016591
carlito_syrichta ENSTSYG00000035178
carlito_syrichta ENSTSYG00000029312
carlito_syrichta ENSTSYG00000007004
myotis_lucifugus ENSMLUG00000015088
myotis_lucifugus ENSMLUG00000005297
pteropus_vampyrus ENSPVAG00000012478
sorex_araneus ENSSARG00000013572
capra_hircus ENSCHIG00000008135
capra_hircus ENSCHIG00000009503
capra_hircus ENSCHIG00000005776
capra_hircus ENSCHIG00000003692
capra_hircus ENSCHIG00000013811
ovis_aries ENSOARG00000006456
bos_taurus ENSBTAG00000018628
bos_mutus ENSBMUG00000008110
ursus_maritimus ENSUMAG00000019799
ursus_americanus ENSUAMG00000002601
ailuropoda_melanoleuca ENSAMEG00000001632
ursus_maritimus ENSUMAG00000021488
ailuropoda_melanoleuca ENSAMEG00000007743
mustela_putorius ENSMPUG00000018414
mustela_putorius ENSMPUG00000018974
mustela_putorius ENSMPUG00000011734
neovison_vison ENSNVIG00000020061
felis_catus ENSFCAG00000001762
sus_scrofa ENSSSCG00000031314
panthera_tigris ENSPTIG00000010526
panthera_pardus ENSPPRG00000003581
ailuropoda_melanoleuca ENSAMEG00000009163
sus_scrofa ENSSSCG00000027573
sus_scrofa ENSSSCG00000037020
neovison_vison ENSNVIG00000000529
equus_asinus ENSEASG00005012899
equus_caballus ENSECAG00000007397
cricetulus_griseus ENSCGRG00015028850
oryctolagus_cuniculus ENSOCUG00000027240
panthera_pardus ENSPPRG00000014974
panthera_tigris ENSPTIG00000009445
canis_lupus ENSCAFG00020019951
canis_lupus ENSCAFG00000009746
microcebus_murinus ENSMICG00000028175
microcebus_murinus ENSMICG00000002705
otolemur_garnettii ENSOGAG00000025900
otolemur_garnettii ENSOGAG00000034723
jaculus_jaculus ENSJJAG00000021038
dipodomys_ordii ENSDORG00000004990
myotis_lucifugus ENSMLUG00000030048
canis_lupus ENSCAFG00000013082
echinops_telfairi ENSETEG00000011848
propithecus_coquereli ENSPCOG00000020127
prolemur_simus ENSPSMG00000004399
microcebus_murinus ENSMICG00000045877
microcebus_murinus ENSMICG00000044913
prolemur_simus ENSPSMG00000010195
otolemur_garnettii ENSOGAG00000027259
otolemur_garnettii ENSOGAG00000013766
otolemur_garnettii ENSOGAG00000028514
otolemur_garnettii ENSOGAG00000031859
mandrillus_leucophaeus ENSMLEG00000033538
vicugna_pacos ENSVPAG00000001282
tursiops_truncatus ENSTTRG00000003514
ailuropoda_melanoleuca ENSAMEG00000014527
loxodonta_africana ENSLAFG00000005757
procavia_capensis ENSPCAG00000009712
echinops_telfairi ENSETEG00000001015
dasypus_novemcinctus ENSDNOG00000048459
oryctolagus_cuniculus ENSOCUG00000014410
tupaia_belangeri ENSTBEG00000015568
oryctolagus_cuniculus ENSOCUG00000004375
oryctolagus_cuniculus ENSOCUG00000025766
oryctolagus_cuniculus ENSOCUG00000023280
oryctolagus_cuniculus ENSOCUG00000001067
oryctolagus_cuniculus ENSOCUG00000009298
echinops_telfairi ENSETEG00000009455
echinops_telfairi ENSETEG00000011086
ailuropoda_melanoleuca ENSAMEG00000017772
ursus_americanus ENSUAMG00000006364
felis_catus ENSFCAG00000035470
dasypus_novemcinctus ENSDNOG00000038982
echinops_telfairi ENSETEG00000018019
pan_troglodytes ENSPTRG00000048128
pan_paniscus ENSPPAG00000017260
gorilla_gorilla ENSGGOG00000043244
pongo_abelii ENSPPYG00000011137
chlorocebus_sabaeus ENSCSAG00000019419
sphenodon_punctatus ENSSPUG00000003760
pelodiscus_sinensis ENSPSIG00000014699
rhinopithecus_bieti ENSRBIG00000030892
pan_paniscus ENSPPAG00000037142
prolemur_simus ENSPSMG00000007184
bison_bison ENSBBBG00000001346
apteryx_haastii ENSAHAG00000011509
apteryx_rowi ENSARWG00000016251
apteryx_owenii ENSAOWG00000002463
nothoprocta_perdicaria ENSNPEG00000003540
numida_meleagris ENSNMEG00000007768
anser_brachyrhynchus ENSABRG00000020076
junco_hyemalis ENSJHYG00000011641
zonotrichia_albicollis ENSZALG00000017419
parus_major ENSPMJG00000009755
cyanistes_caeruleus ENSCCEG00000024243
serinus_canaria ENSSCAG00000002191
calidris_pugnax ENSCPUG00000006901
gopherus_agassizii ENSGAGG00000024203
chrysemys_picta ENSCPBG00000016679
danio_rerio ENSDARG00000077717
pygocentrus_nattereri ENSPNAG00000007550
oryctolagus_cuniculus ENSOCUG00000024508
oryctolagus_cuniculus ENSOCUG00000027918
oryctolagus_cuniculus ENSOCUG00000023508
oryctolagus_cuniculus ENSOCUG00000002074
oryctolagus_cuniculus ENSOCUG00000008172
oryctolagus_cuniculus ENSOCUG00000025179
ochotona_princeps ENSOPRG00000008821
anolis_carolinensis ENSACAG00000006888
lepisosteus_oculatus ENSLOCG00000013798
notechis_scutatus ENSNSUG00000011354
salvator_merianae ENSSMRG00000014854
astyanax_mexicanus ENSAMXG00000038794
chlorocebus_sabaeus ENSCSAG00000004652
fukomys_damarensis ENSFDAG00000003847
rattus_norvegicus ENSRNOG00000025794
poecilia_mexicana ENSPMEG00000018297
poecilia_formosa ENSPFOG00000011385
poecilia_latipinna ENSPLAG00000012042
poecilia_reticulata ENSPREG00000007066
gambusia_affinis ENSGAFG00000012868
xiphophorus_maculatus ENSXMAG00000020948
xiphophorus_couchianus ENSXCOG00000013543
kryptolebias_marmoratus ENSKMAG00000011291
haplochromis_burtoni ENSHBUG00000010519
maylandia_zebra ENSMZEG00005013519
pundamilia_nyererei ENSPNYG00000019481
astatotilapia_calliptera ENSACLG00000017820
oreochromis_niloticus ENSONIG00000014377
neolamprologus_brichardi ENSNBRG00000022109
amphilophus_citrinellus ENSACIG00000018340
fundulus_heteroclitus ENSFHEG00000015425
periophthalmus_magnuspinnatus ENSPMGG00000005361
monopterus_albus ENSMALG00000009023
mastacembelus_armatus ENSMAMG00000014274
scophthalmus_maximus ENSSMAG00000013571
amphiprion_percula ENSAPEG00000005754
amphiprion_ocellaris ENSAOCG00000016652
acanthochromis_polyacanthus ENSAPOG00000002586
anabas_testudineus ENSATEG00000024991
seriola_lalandi ENSSLDG00000003932
seriola_dumerili ENSSDUG00000016140
cynoglossus_semilaevis ENSCSEG00000010267
labrus_bergylta ENSLBEG00000016213
mola_mola ENSMMOG00000010430
gasterosteus_aculeatus ENSGACG00000007041
oryzias_latipes ENSORLG00015014455
oryzias_latipes ENSORLG00000023610
oryzias_latipes ENSORLG00020018665
oryzias_melastigma ENSOMEG00000019919
stegastes_partitus ENSSPAG00000020292
hippocampus_comes ENSHCOG00000000478
tetraodon_nigroviridis ENSTNIG00000014816
gadus_morhua ENSGMOG00000003626
esox_lucius ENSELUG00000015592
scleropages_formosus ENSSFOG00015002082
paramormyrops_kingsleyae ENSPKIG00000025048
latimeria_chalumnae ENSLACG00000018622
latimeria_chalumnae ENSLACG00000018031
dromaius_novaehollandiae ENSDNVG00000008225
seriola_dumerili ENSSDUG00000020458
meriones_unguiculatus ENSMUGG00000026137
rattus_norvegicus ENSRNOG00000008501
cricetulus_griseus ENSCGRG00001016452
urocitellus_parryii ENSUPAG00010016237
spermophilus_dauricus ENSSDAG00000020270
spermophilus_dauricus ENSSDAG00000023269
marmota_marmota ENSMMMG00000004997
urocitellus_parryii ENSUPAG00010019640
ictidomys_tridecemlineatus ENSSTOG00000033214
marmota_marmota ENSMMMG00000010979
spermophilus_dauricus ENSSDAG00000002090
ictidomys_tridecemlineatus ENSSTOG00000019475
spermophilus_dauricus ENSSDAG00000011411
urocitellus_parryii ENSUPAG00010022427
ictidomys_tridecemlineatus ENSSTOG00000020488
marmota_marmota ENSMMMG00000001277
tupaia_belangeri ENSTBEG00000000807
myotis_lucifugus ENSMLUG00000028079
myotis_lucifugus ENSMLUG00000002432
vulpes_vulpes ENSVVUG00000005122
vulpes_vulpes ENSVVUG00000012400
panthera_pardus ENSPPRG00000011689
panthera_tigris ENSPTIG00000011913
felis_catus ENSFCAG00000043006
mus_caroli MGP_CAROLIEiJ_G0032619
mus_musculus ENSMUSG00000048758
mus_spicilegus ENSMSIG00000014178
mus_spicilegus ENSMSIG00000031635
mus_spicilegus ENSMSIG00000010861
mus_pahari MGP_PahariEiJ_G0015487
rattus_norvegicus ENSRNOG00000058291
mus_spicilegus ENSMSIG00000009056
mus_spicilegus ENSMSIG00000003174
mus_spicilegus ENSMSIG00000018209
mus_musculus ENSMUSG00000078240
rattus_norvegicus ENSRNOG00000036836
meriones_unguiculatus ENSMUGG00000017806
microtus_ochrogaster ENSMOCG00000001809
microtus_ochrogaster ENSMOCG00000000615
microtus_ochrogaster ENSMOCG00000020926
microtus_ochrogaster ENSMOCG00000016269
rattus_norvegicus ENSRNOG00000029594
rattus_norvegicus ENSRNOG00000030439
rattus_norvegicus ENSRNOG00000025630
rattus_norvegicus ENSRNOG00000011138
rattus_norvegicus ENSRNOG00000057505
peromyscus_maniculatus ENSPEMG00000004069
peromyscus_maniculatus ENSPEMG00000031327
peromyscus_maniculatus ENSPEMG00000016586
rattus_norvegicus ENSRNOG00000051988
meriones_unguiculatus ENSMUGG00000008215
meriones_unguiculatus ENSMUGG00000007915
meriones_unguiculatus ENSMUGG00000009413
cricetulus_griseus ENSCGRG00000007247
rattus_norvegicus ENSRNOG00000045666
rattus_norvegicus ENSRNOG00000021843
peromyscus_maniculatus ENSPEMG00000027679
rattus_norvegicus ENSRNOG00000050264
rattus_norvegicus ENSRNOG00000045643
rattus_norvegicus ENSRNOG00000028320
rattus_norvegicus ENSRNOG00000040039
rattus_norvegicus ENSRNOG00000038057
rattus_norvegicus ENSRNOG00000049010
rattus_norvegicus ENSRNOG00000027063
rattus_norvegicus ENSRNOG00000037172
rattus_norvegicus ENSRNOG00000022150
mus_spretus MGP_SPRETEiJ_G0023282
peromyscus_maniculatus ENSPEMG00000014126
peromyscus_maniculatus ENSPEMG00000026956
peromyscus_maniculatus ENSPEMG00000024342
cricetulus_griseus ENSCGRG00000019352
cricetulus_griseus ENSCGRG00001006936
cricetulus_griseus ENSCGRG00015020686
cricetulus_griseus ENSCGRG00015006368
cricetulus_griseus ENSCGRG00015005931
cricetulus_griseus ENSCGRG00001010274
cricetulus_griseus ENSCGRG00001010247
cricetulus_griseus ENSCGRG00000018733
cricetulus_griseus ENSCGRG00000014780
cricetulus_griseus ENSCGRG00001020796
mesocricetus_auratus ENSMAUG00000017722
mesocricetus_auratus ENSMAUG00000017959
mesocricetus_auratus ENSMAUG00000013138
mesocricetus_auratus ENSMAUG00000000211
mesocricetus_auratus ENSMAUG00000001312
meriones_unguiculatus ENSMUGG00000001177
meriones_unguiculatus ENSMUGG00000000441
nannospalax_galili ENSNGAG00000013381
octodon_degus ENSODEG00000019782
octodon_degus ENSODEG00000018632
octodon_degus ENSODEG00000020261
octodon_degus ENSODEG00000018318
octodon_degus ENSODEG00000018496
octodon_degus ENSODEG00000020093
octodon_degus ENSODEG00000020189
octodon_degus ENSODEG00000019735
octodon_degus ENSODEG00000020035
octodon_degus ENSODEG00000011316
octodon_degus ENSODEG00000020382
octodon_degus ENSODEG00000019436
octodon_degus ENSODEG00000019828
octodon_degus ENSODEG00000005047
chinchilla_lanigera ENSCLAG00000011185
heterocephalus_glaber ENSHGLG00000000188
heterocephalus_glaber ENSHGLG00100005940
heterocephalus_glaber ENSHGLG00100004483
heterocephalus_glaber ENSHGLG00000012678
fukomys_damarensis ENSFDAG00000019888
cavia_porcellus ENSCPOG00000011738
cavia_aperea ENSCAPG00000010882
castor_canadensis ENSCCNG00000023602
notechis_scutatus ENSNSUG00000017706
pogona_vitticeps ENSPVIG00000018701
gallus_gallus ENSGALG00000026978
meleagris_gallopavo ENSMGAG00000001213
anas_platyrhynchos ENSAPLG00000017190
taeniopygia_guttata ENSTGUG00000006027
lonchura_striata ENSLSDG00000012869
ficedula_albicollis ENSFALG00000008925
erinaceus_europaeus ENSEEUG00000003483
sorex_araneus ENSSARG00000006126
mus_caroli MGP_CAROLIEiJ_G0030975
mus_spicilegus ENSMSIG00000020415
rattus_norvegicus ENSRNOG00000051478
nannospalax_galili ENSNGAG00000012284
monodelphis_domestica ENSMODG00000028750
phascolarctos_cinereus ENSPCIG00000013504
phascolarctos_cinereus ENSPCIG00000018155
phascolarctos_cinereus ENSPCIG00000002366
phascolarctos_cinereus ENSPCIG00000022248
phascolarctos_cinereus ENSPCIG00000034995
phascolarctos_cinereus ENSPCIG00000022448
phascolarctos_cinereus ENSPCIG00000035561
phascolarctos_cinereus ENSPCIG00000003818
monodelphis_domestica ENSMODG00000024765
sarcophilus_harrisii ENSSHAG00000006854
equus_asinus ENSEASG00005005507
equus_caballus ENSECAG00000037106
sus_scrofa ENSSSCG00000037047
meriones_unguiculatus ENSMUGG00000016260
meriones_unguiculatus ENSMUGG00000009630
peromyscus_maniculatus ENSPEMG00000027285
mus_spicilegus ENSMSIG00000023628
microcebus_murinus ENSMICG00000049466
spermophilus_dauricus ENSSDAG00000012333
theropithecus_gelada ENSTGEG00000012932
lepidothrix_coronata ENSLCOG00000003943
manacus_vitellinus ENSMVIG00005012146
coturnix_japonica ENSCJPG00005004112
calidris_pygmaea ENSCPGG00000013685
melopsittacus_undulatus ENSMUNG00000008109
chelonoidis_abingdonii ENSCABG00000014209
xenopus_tropicalis ENSXETG00000010811
caenorhabditis_elegans WBGene00004443
drosophila_melanogaster FBgn0016726
marmota_marmota ENSMMMG00000010270
saccharomyces_cerevisiae YFR032C-A
