castor_canadensis ENSCCNG00000021055
coturnix_japonica ENSCJPG00005009144
numida_meleagris ENSNMEG00000009186
lonchura_striata_domestica ENSLSDG00000009135
serinus_canaria ENSSCAG00000000553
parus_major ENSPMJG00000011942
cyanistes_caeruleus ENSCCEG00000006480
ficedula_albicollis ENSFALG00000002990
junco_hyemalis ENSJHYG00000016829
zonotrichia_albicollis ENSZALG00000005979
manacus_vitellinus ENSMVIG00005011238
lepidothrix_coronata ENSLCOG00000005166
apteryx_owenii ENSAOWG00000007758
nothoprocta_perdicaria ENSNPEG00000008588
crocodylus_porosus ENSCPRG00005003779
gopherus_agassizii ENSGAGG00000021668
chelonoidis_abingdonii ENSCABG00000023164
chrysemys_picta_bellii ENSCPBG00000001522
pelodiscus_sinensis ENSPSIG00000009456
pogona_vitticeps ENSPVIG00000016867
anolis_carolinensis ENSACAG00000012025
salvator_merianae ENSSMRG00000018451
hippocampus_comes ENSHCOG00000009067
mola_mola ENSMMOG00000020881
cynoglossus_semilaevis ENSCSEG00000021332
seriola_lalandi_dorsalis ENSSLDG00000006617
seriola_dumerili ENSSDUG00000014430
scophthalmus_maximus ENSSMAG00000010924
mastacembelus_armatus ENSMAMG00000012084
monopterus_albus ENSMALG00000020298
anabas_testudineus ENSATEG00000007599
labrus_bergylta ENSLBEG00000009565
maylandia_zebra ENSMZEG00005023742
astatotilapia_calliptera ENSACLG00000024540
pundamilia_nyererei ENSPNYG00000004521
haplochromis_burtoni ENSHBUG00000006322
neolamprologus_brichardi ENSNBRG00000017253
oreochromis_niloticus ENSONIG00000017291
amphilophus_citrinellus ENSACIG00000022940
oryzias_latipes ENSORLG00020020986
oryzias_latipes_asm223469v1 ENSORLG00015016542
oryzias_latipes ENSORLG00000010501
oryzias_melastigma ENSOMEG00000010499
amphiprion_ocellaris ENSAOCG00000017881
amphiprion_percula ENSAPEG00000011986
acanthochromis_polyacanthus ENSAPOG00000003429
stegastes_partitus ENSSPAG00000005486
xiphophorus_maculatus ENSXMAG00000017069
xiphophorus_couchianus ENSXCOG00000005444
gambusia_affinis ENSGAFG00000021063
poecilia_formosa ENSPFOG00000012904
poecilia_mexicana ENSPMEG00000014558
poecilia_reticulata ENSPREG00000016049
poecilia_latipinna ENSPLAG00000007529
cyprinodon_variegatus ENSCVAG00000011610
fundulus_heteroclitus ENSFHEG00000004245
kryptolebias_marmoratus ENSKMAG00000016642
takifugu_rubripes ENSTRUG00000025945
gasterosteus_aculeatus ENSGACG00000002844
periophthalmus_magnuspinnatus ENSPMGG00000011930
gadus_morhua ENSGMOG00000016713
esox_lucius ENSELUG00000001787
astyanax_mexicanus ENSAMXG00000038668
pygocentrus_nattereri ENSPNAG00000000449
ictalurus_punctatus ENSIPUG00000012176
danio_rerio ENSDARG00000068263
paramormyrops_kingsleyae ENSPKIG00000015237
scleropages_formosus ENSSFOG00015000970
mastacembelus_armatus ENSMAMG00000023699
hippocampus_comes ENSHCOG00000020240
seriola_dumerili ENSSDUG00000006869
labrus_bergylta ENSLBEG00000009589
gadus_morhua ENSGMOG00000012867
esox_lucius ENSELUG00000003609
pygocentrus_nattereri ENSPNAG00000012294
astyanax_mexicanus ENSAMXG00000036298
ictalurus_punctatus ENSIPUG00000024495
danio_rerio ENSDARG00000075343
lepisosteus_oculatus ENSLOCG00000012067
