parus_major ENSPMJG00000011817
pundamilia_nyererei ENSPNYG00000014976
neolamprologus_brichardi ENSNBRG00000014022
neolamprologus_brichardi ENSNBRG00000014011
oreochromis_niloticus ENSONIG00000001655
amphilophus_citrinellus ENSACIG00000019031
labrus_bergylta ENSLBEG00000021973
anabas_testudineus ENSATEG00000014149
mastacembelus_armatus ENSMAMG00000001285
cynoglossus_semilaevis ENSCSEG00000015554
amphiprion_percula ENSAPEG00000004924
amphiprion_ocellaris ENSAOCG00000002486
acanthochromis_polyacanthus ENSAPOG00000009267
stegastes_partitus ENSSPAG00000006491
monopterus_albus ENSMALG00000016617
gasterosteus_aculeatus ENSGACG00000005681
seriola_lalandi_dorsalis ENSSLDG00000011166
seriola_dumerili ENSSDUG00000000941
scophthalmus_maximus ENSSMAG00000017804
periophthalmus_magnuspinnatus ENSPMGG00000013445
gadus_morhua ENSGMOG00000018605
esox_lucius ENSELUG00000008816
pygocentrus_nattereri ENSPNAG00000027399
astyanax_mexicanus ENSAMXG00000036911
ictalurus_punctatus ENSIPUG00000017983
danio_rerio ENSDARG00000037040
paramormyrops_kingsleyae ENSPKIG00000021984
scleropages_formosus ENSSFOG00015003712
lepisosteus_oculatus ENSLOCG00000012123
petromyzon_marinus ENSPMAG00000001709
eptatretus_burgeri ENSEBUG00000015617
