pogona_vitticeps ENSPVIG00000023469
microtus_ochrogaster ENSMOCG00000019014
cricetulus_griseus_chok1gshd ENSCGRG00001015088
cricetulus_griseus_crigri ENSCGRG00000014548
cricetulus_griseus_crigri-picr ENSCGRG00015014858
mesocricetus_auratus ENSMAUG00000016981
mus_musculus ENSMUSG00000062168
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034709
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033539
mus_pahari MGP_PahariEiJ_G0032078
rattus_norvegicus ENSRNOG00000027331
nannospalax_galili ENSNGAG00000014571
jaculus_jaculus ENSJJAG00000000417
oryctolagus_cuniculus ENSOCUG00000010801
tupaia_belangeri ENSTBEG00000017746
pan_paniscus ENSPPAG00000027881
pan_troglodytes ENSPTRG00000021714
homo_sapiens ENSG00000086717
gorilla_gorilla ENSGGOG00000003393
pongo_abelii ENSPPYG00000020168
nomascus_leucogenys ENSNLEG00000009696
cercocebus_atys ENSCATG00000043035
mandrillus_leucophaeus ENSMLEG00000035187
papio_anubis ENSPANG00000010228
theropithecus_gelada ENSTGEG00000018067
macaca_fascicularis ENSMFAG00000032152
macaca_mulatta ENSMMUG00000005066
macaca_nemestrina ENSMNEG00000034590
chlorocebus_sabaeus ENSCSAG00000014696
piliocolobus_tephrosceles ENSPTEG00000005222
colobus_angolensis_palliatus ENSCANG00000041905
rhinopithecus_roxellana ENSRROG00000036750
saimiri_boliviensis_boliviensis ENSSBOG00000025564
cebus_capucinus ENSCCAG00000018308
callithrix_jacchus ENSCJAG00000005798
aotus_nancymaae ENSANAG00000023404
carlito_syrichta ENSTSYG00000000876
prolemur_simus ENSPSMG00000009943
propithecus_coquereli ENSPCOG00000013904
microcebus_murinus ENSMICG00000004203
otolemur_garnettii ENSOGAG00000002431
tursiops_truncatus ENSTTRG00000004992
sus_scrofa ENSSSCG00000030274
capra_hircus ENSCHIG00000017281
ovis_aries ENSOARG00000013957
bos_taurus ENSBTAG00000009545
bos_mutus ENSBMUG00000021911
vicugna_pacos ENSVPAG00000003212
equus_caballus ENSECAG00000013892
equus_asinus_asinus ENSEASG00005022499
ursus_americanus ENSUAMG00000025491
ursus_maritimus ENSUMAG00000008931
ailuropoda_melanoleuca ENSAMEG00000016806
neovison_vison ENSNVIG00000000126
mustela_putorius_furo ENSMPUG00000002945
canis_lupus_familiaris ENSCAFG00000012847
canis_lupus_dingo ENSCAFG00020004211
vulpes_vulpes ENSVVUG00000014157
panthera_pardus ENSPPRG00000010688
panthera_tigris_altaica ENSPTIG00000020149
felis_catus ENSFCAG00000001528
pteropus_vampyrus ENSPVAG00000003289
myotis_lucifugus ENSMLUG00000005487
sorex_araneus ENSSARG00000008875
erinaceus_europaeus ENSEEUG00000008422
dasypus_novemcinctus ENSDNOG00000031966
loxodonta_africana ENSLAFG00000009424
echinops_telfairi ENSETEG00000007280
procavia_capensis ENSPCAG00000004048
notamacropus_eugenii ENSMEUG00000014953
phascolarctos_cinereus ENSPCIG00000017612
sarcophilus_harrisii ENSSHAG00000001460
monodelphis_domestica ENSMODG00000017134
ornithorhynchus_anatinus ENSOANG00000004036
xenopus_tropicalis ENSXETG00000006754
latimeria_chalumnae ENSLACG00000010832
ornithorhynchus_anatinus ENSOANG00000006924
xiphophorus_maculatus ENSXMAG00000002022
xiphophorus_couchianus ENSXCOG00000018462
gambusia_affinis ENSGAFG00000008347
poecilia_mexicana ENSPMEG00000024142
poecilia_latipinna ENSPLAG00000020021
poecilia_formosa ENSPFOG00000017085
poecilia_reticulata ENSPREG00000019419
fundulus_heteroclitus ENSFHEG00000010731
cyprinodon_variegatus ENSCVAG00000020574
oryzias_latipes ENSORLG00000003571
oryzias_latipes_asm223469v1 ENSORLG00015019506
oryzias_latipes ENSORLG00020020312
oryzias_melastigma ENSOMEG00000012152
amphiprion_ocellaris ENSAOCG00000024194
amphiprion_percula ENSAPEG00000024648
acanthochromis_polyacanthus ENSAPOG00000004359
stegastes_partitus ENSSPAG00000010848
astatotilapia_calliptera ENSACLG00000020084
maylandia_zebra ENSMZEG00005006426
pundamilia_nyererei ENSPNYG00000018619
haplochromis_burtoni ENSHBUG00000023559
neolamprologus_brichardi ENSNBRG00000021029
amphilophus_citrinellus ENSACIG00000004747
seriola_lalandi_dorsalis ENSSLDG00000023285
seriola_dumerili ENSSDUG00000002125
scophthalmus_maximus ENSSMAG00000013627
takifugu_rubripes ENSTRUG00000017060
tetraodon_nigroviridis ENSTNIG00000009500
mola_mola ENSMMOG00000018599
gasterosteus_aculeatus ENSGACG00000015084
monopterus_albus ENSMALG00000013241
mastacembelus_armatus ENSMAMG00000010651
anabas_testudineus ENSATEG00000016433
labrus_bergylta ENSLBEG00000024940
cynoglossus_semilaevis ENSCSEG00000009602
hippocampus_comes ENSHCOG00000020577
kryptolebias_marmoratus ENSKMAG00000009824
periophthalmus_magnuspinnatus ENSPMGG00000008366
gadus_morhua ENSGMOG00000008211
esox_lucius ENSELUG00000011384
pygocentrus_nattereri ENSPNAG00000013710
astyanax_mexicanus ENSAMXG00000008301
ictalurus_punctatus ENSIPUG00000014163
danio_rerio ENSDARG00000020191
paramormyrops_kingsleyae ENSPKIG00000021814
scleropages_formosus ENSSFOG00015003014
lepisosteus_oculatus ENSLOCG00000007507
