xiphophorus_maculatus ENSXMAG00000018291
mesocricetus_auratus ENSMAUG00000014412
nannospalax_galili ENSNGAG00000021178
castor_canadensis ENSCCNG00000022273
cricetulus_griseus_crigri-picr ENSCGRG00015016589
cricetulus_griseus_chok1gshd ENSCGRG00001009453
peromyscus_maniculatus_bairdii ENSPEMG00000017843
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022814
mus_musculus ENSMUSG00000059811
mus_pahari MGP_PahariEiJ_G0020888
propithecus_coquereli ENSPCOG00000016075
heterocephalus_glaber_female ENSHGLG00000015658
heterocephalus_glaber_male ENSHGLG00100004827
heterocephalus_glaber_female ENSHGLG00000005746
heterocephalus_glaber_male ENSHGLG00100018439
fukomys_damarensis ENSFDAG00000007280
octodon_degus ENSODEG00000011141
octodon_degus ENSODEG00000009546
chinchilla_lanigera ENSCLAG00000004991
cavia_aperea ENSCAPG00000007521
cavia_porcellus ENSCPOG00000034718
cavia_porcellus ENSCPOG00000013597
tupaia_belangeri ENSTBEG00000002649
otolemur_garnettii ENSOGAG00000002790
bos_mutus ENSBMUG00000005802
bos_taurus ENSBTAG00000016167
bison_bison_bison ENSBBBG00000017421
capra_hircus ENSCHIG00000017189
tursiops_truncatus ENSTTRG00000006125
pteropus_vampyrus ENSPVAG00000015983
canis_lupus_dingo ENSCAFG00020022820
canis_lupus_familiaris ENSCAFG00000006181
vulpes_vulpes ENSVVUG00000018805
ursus_maritimus ENSUMAG00000014675
ursus_americanus ENSUAMG00000025083
ailuropoda_melanoleuca ENSAMEG00000017637
panthera_pardus ENSPPRG00000003509
felis_catus ENSFCAG00000010761
equus_caballus ENSECAG00000023470
erinaceus_europaeus ENSEEUG00000000952
rhinopithecus_roxellana ENSRROG00000036674
rhinopithecus_bieti ENSRBIG00000044474
carlito_syrichta ENSTSYG00000025717
choloepus_hoffmanni ENSCHOG00000012722
chlorocebus_sabaeus ENSCSAG00000012258
macaca_nemestrina ENSMNEG00000036064
mandrillus_leucophaeus ENSMLEG00000029002
pan_paniscus ENSPPAG00000035345
carlito_syrichta ENSTSYG00000012057
dipodomys_ordii ENSDORG00000011716
cricetulus_griseus_crigri ENSCGRG00000007681
vicugna_pacos ENSVPAG00000003313
ovis_aries ENSOARG00000009069
dasypus_novemcinctus ENSDNOG00000012215
loxodonta_africana ENSLAFG00000012421
sarcophilus_harrisii ENSSHAG00000017044
notamacropus_eugenii ENSMEUG00000012929
ictidomys_tridecemlineatus ENSSTOG00000010334
ictidomys_tridecemlineatus ENSSTOG00000034173
ictidomys_tridecemlineatus ENSSTOG00000032072
ursus_americanus ENSUAMG00000024892
cavia_aperea ENSCAPG00000013769
procavia_capensis ENSPCAG00000000876
mus_spicilegus ENSMSIG00000007789
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021899
urocitellus_parryii ENSUPAG00010004539
pan_troglodytes ENSPTRG00000011846
nomascus_leucogenys ENSNLEG00000016319
macaca_mulatta ENSMMUG00000008463
cebus_capucinus ENSCCAG00000027837
neovison_vison ENSNVIG00000002624
mustela_putorius_furo ENSMPUG00000010270
panthera_tigris_altaica ENSPTIG00000014309
myotis_lucifugus ENSMLUG00000016445
sus_scrofa ENSSSCG00000008487
equus_asinus_asinus ENSEASG00005005652
phascolarctos_cinereus ENSPCIG00000020468
monodelphis_domestica ENSMODG00000008585
echinops_telfairi ENSETEG00000020243
ornithorhynchus_anatinus ENSOANG00000014845
petromyzon_marinus ENSPMAG00000005849
eptatretus_burgeri ENSEBUG00000000683
petromyzon_marinus ENSPMAG00000005859
eptatretus_burgeri ENSEBUG00000015077
