ciona_intestinalis ENSCING00000011844
ictalurus_punctatus ENSIPUG00000005610
electrophorus_electricus ENSEEEG00000021834
danio_rerio ENSDARG00000024047
denticeps_clupeoides ENSDCDG00000028424
seriola_lalandi ENSSLDG00000025217
seriola_dumerili ENSSDUG00000008193
lates_calcarifer ENSLCAG00010005277
scophthalmus_maximus ENSSMAG00000021202
parambassis_ranga ENSPRNG00000000453
gasterosteus_aculeatus ENSGACG00000008482
xiphophorus_maculatus ENSXMAG00000029557
xiphophorus_couchianus ENSXCOG00000007192
gambusia_affinis ENSGAFG00000011383
poecilia_mexicana ENSPMEG00000014428
poecilia_formosa ENSPFOG00000001294
poecilia_latipinna ENSPLAG00000008752
fundulus_heteroclitus ENSFHEG00000009473
cyprinodon_variegatus ENSCVAG00000004428
oryzias_latipes ENSORLG00020015900
oryzias_latipes ENSORLG00015011781
oryzias_latipes ENSORLG00000007826
oryzias_melastigma ENSOMEG00000002784
kryptolebias_marmoratus ENSKMAG00000006166
gouania_willdenowi ENSGWIG00000001312
acanthochromis_polyacanthus ENSAPOG00000023140
amphiprion_percula ENSAPEG00000004795
stegastes_partitus ENSSPAG00000003321
amphiprion_ocellaris ENSAOCG00000007000
poecilia_reticulata ENSPREG00000000545
seriola_lalandi ENSSLDG00000012425
tetraodon_nigroviridis ENSTNIG00000006083
takifugu_rubripes ENSTRUG00000006975
mola_mola ENSMMOG00000008294
betta_splendens ENSBSLG00000011242
larimichthys_crocea ENSLCRG00005019312
labrus_bergylta ENSLBEG00000001973
cottoperca_gobio ENSCGOG00000007964
monopterus_albus ENSMALG00000019238
mastacembelus_armatus ENSMAMG00000003842
anabas_testudineus ENSATEG00000014862
astatotilapia_calliptera ENSACLG00000024483
haplochromis_burtoni ENSHBUG00000015479
pundamilia_nyererei ENSPNYG00000018695
maylandia_zebra ENSMZEG00005016951
oreochromis_niloticus ENSONIG00000012653
neolamprologus_brichardi ENSNBRG00000003849
amphilophus_citrinellus ENSACIG00000005093
cynoglossus_semilaevis ENSCSEG00000018659
hippocampus_comes ENSHCOG00000008120
periophthalmus_magnuspinnatus ENSPMGG00000016013
gadus_morhua ENSGMOG00000000670
hucho_hucho ENSHHUG00000038368
hucho_hucho ENSHHUG00000047958
esox_lucius ENSELUG00000012255
clupea_harengus ENSCHAG00000016352
paramormyrops_kingsleyae ENSPKIG00000006981
scleropages_formosus ENSSFOG00015020710
lepisosteus_oculatus ENSLOCG00000001550
erpetoichthys_calabaricus ENSECRG00000011810
callorhinchus_milii ENSCMIG00000018233
scleropages_formosus ENSSFOG00015022812
paramormyrops_kingsleyae ENSPKIG00000014112
denticeps_clupeoides ENSDCDG00000016231
clupea_harengus ENSCHAG00000009909
astyanax_mexicanus ENSAMXG00005016066
astyanax_mexicanus ENSAMXG00000018210
pygocentrus_nattereri ENSPNAG00000004854
electrophorus_electricus ENSEEEG00000010767
ictalurus_punctatus ENSIPUG00000002883
danio_rerio ENSDARG00000100549
poecilia_formosa ENSPFOG00000010363
poecilia_latipinna ENSPLAG00000016370
poecilia_mexicana ENSPMEG00000003232
poecilia_reticulata ENSPREG00000016764
xiphophorus_maculatus ENSXMAG00000011387
xiphophorus_couchianus ENSXCOG00000002588
gambusia_affinis ENSGAFG00000011671
cyprinodon_variegatus ENSCVAG00000018347
fundulus_heteroclitus ENSFHEG00000004019
kryptolebias_marmoratus ENSKMAG00000015364
oryzias_latipes ENSORLG00015012502
oryzias_latipes ENSORLG00020005844
oryzias_latipes ENSORLG00000005544
oryzias_melastigma ENSOMEG00000008481
gouania_willdenowi ENSGWIG00000014312
scophthalmus_maximus ENSSMAG00000005314
cynoglossus_semilaevis ENSCSEG00000017467
betta_splendens ENSBSLG00000003589
monopterus_albus ENSMALG00000020805
mastacembelus_armatus ENSMAMG00000014299
anabas_testudineus ENSATEG00000017078
seriola_lalandi ENSSLDG00000007728
seriola_dumerili ENSSDUG00000015691
lates_calcarifer ENSLCAG00010005966
amphiprion_percula ENSAPEG00000016459
amphiprion_ocellaris ENSAOCG00000018008
acanthochromis_polyacanthus ENSAPOG00000019724
stegastes_partitus ENSSPAG00000003327
parambassis_ranga ENSPRNG00000002255
astatotilapia_calliptera ENSACLG00000007879
maylandia_zebra ENSMZEG00005019626
pundamilia_nyererei ENSPNYG00000008544
haplochromis_burtoni ENSHBUG00000018578
neolamprologus_brichardi ENSNBRG00000008094
oreochromis_niloticus ENSONIG00000014963
amphilophus_citrinellus ENSACIG00000017898
larimichthys_crocea ENSLCRG00005002338
labrus_bergylta ENSLBEG00000027414
cottoperca_gobio ENSCGOG00000020768
gasterosteus_aculeatus ENSGACG00000016548
mola_mola ENSMMOG00000000217
takifugu_rubripes ENSTRUG00000008873
tetraodon_nigroviridis ENSTNIG00000018729
periophthalmus_magnuspinnatus ENSPMGG00000022865
hippocampus_comes ENSHCOG00000020003
gadus_morhua ENSGMOG00000003789
hucho_hucho ENSHHUG00000015011
hucho_hucho ENSHHUG00000000854
esox_lucius ENSELUG00000007799
paramormyrops_kingsleyae ENSPKIG00000006083
scleropages_formosus ENSSFOG00015007760
lepisosteus_oculatus ENSLOCG00000009996
erpetoichthys_calabaricus ENSECRG00000008888
sorex_araneus ENSSARG00000005510
erinaceus_europaeus ENSEEUG00000003192
carlito_syrichta ENSTSYG00000007610
prolemur_simus ENSPSMG00000014705
equus_caballus ENSECAG00000013488
equus_asinus ENSEASG00005023026
myotis_lucifugus ENSMLUG00000002636
ursus_maritimus ENSUMAG00000014088
ursus_americanus ENSUAMG00000018812
ailuropoda_melanoleuca ENSAMEG00000015226
mustela_putorius ENSMPUG00000007198
neovison_vison ENSNVIG00000006905
canis_lupus ENSCAFG00020020331
canis_lupus ENSCAFG00020020202
canis_lupus ENSCAFG00000024981
vulpes_vulpes ENSVVUG00000027339
panthera_pardus ENSPPRG00000024133
panthera_tigris ENSPTIG00000021938
felis_catus ENSFCAG00000023318
pteropus_vampyrus ENSPVAG00000008018
capra_hircus ENSCHIG00000014855
ovis_aries ENSOARG00000007249
bos_indicus ENSBIXG00005007263
bos_indicus ENSBIXG00000000093
bos_taurus ENSBTAG00000034867
bos_mutus ENSBMUG00000011169
bison_bison ENSBBBG00000023293
tursiops_truncatus ENSTTRG00000005607
vicugna_pacos ENSVPAG00000009760
sus_scrofa ENSSSCG00000039896
castor_canadensis ENSCCNG00000002698
dipodomys_ordii ENSDORG00000011779
spermophilus_dauricus ENSSDAG00000001915
marmota_marmota ENSMMMG00000003426
ictidomys_tridecemlineatus ENSSTOG00000003014
urocitellus_parryii ENSUPAG00010014556
mus_musculus ENSMUSG00000028420
mus_spicilegus ENSMSIG00000005837
mus_caroli MGP_CAROLIEiJ_G0026032
mus_pahari MGP_PahariEiJ_G0028368
rattus_norvegicus ENSRNOG00000028063
meriones_unguiculatus ENSMUGG00000026460
cricetulus_griseus ENSCGRG00001023625
cricetulus_griseus ENSCGRG00015027695
cricetulus_griseus ENSCGRG00000008054
mesocricetus_auratus ENSMAUG00000012115
microtus_ochrogaster ENSMOCG00000017340
peromyscus_maniculatus ENSPEMG00000017137
nannospalax_galili ENSNGAG00000020880
jaculus_jaculus ENSJJAG00000017610
heterocephalus_glaber ENSHGLG00000014894
heterocephalus_glaber ENSHGLG00100000201
fukomys_damarensis ENSFDAG00000013212
octodon_degus ENSODEG00000005342
chinchilla_lanigera ENSCLAG00000014738
cavia_porcellus ENSCPOG00000038487
cavia_aperea ENSCAPG00000012195
ochotona_princeps ENSOPRG00000016075
tupaia_belangeri ENSTBEG00000017658
propithecus_coquereli ENSPCOG00000009192
microcebus_murinus ENSMICG00000001721
prolemur_simus ENSPSMG00000016891
otolemur_garnettii ENSOGAG00000033320
pan_paniscus ENSPPAG00000033497
pan_troglodytes ENSPTRG00000021226
gorilla_gorilla ENSGGOG00000007210
homo_sapiens ENSG00000095209
pongo_abelii ENSPPYG00000019474
nomascus_leucogenys ENSNLEG00000017305
piliocolobus_tephrosceles ENSPTEG00000033799
rhinopithecus_roxellana ENSRROG00000043036
rhinopithecus_bieti ENSRBIG00000040378
colobus_angolensis ENSCANG00000040786
macaca_mulatta ENSMMUG00000002672
macaca_fascicularis ENSMFAG00000000411
macaca_nemestrina ENSMNEG00000031505
papio_anubis ENSPANG00000025723
theropithecus_gelada ENSTGEG00000000362
cercocebus_atys ENSCATG00000008788
mandrillus_leucophaeus ENSMLEG00000033819
chlorocebus_sabaeus ENSCSAG00000011397
cebus_capucinus ENSCCAG00000032796
saimiri_boliviensis ENSSBOG00000026808
callithrix_jacchus ENSCJAG00000058401
aotus_nancymaae ENSANAG00000019169
loxodonta_africana ENSLAFG00000032575
procavia_capensis ENSPCAG00000003700
echinops_telfairi ENSETEG00000013347
dasypus_novemcinctus ENSDNOG00000019186
choloepus_hoffmanni ENSCHOG00000002467
vombatus_ursinus ENSVURG00010003487
phascolarctos_cinereus ENSPCIG00000001911
notamacropus_eugenii ENSMEUG00000002548
sarcophilus_harrisii ENSSHAG00000015781
monodelphis_domestica ENSMODG00000014644
ornithorhynchus_anatinus ENSOANG00000029850
pogona_vitticeps ENSPVIG00000003714
anolis_carolinensis ENSACAG00000004542
notechis_scutatus ENSNSUG00000019697
salvator_merianae ENSSMRG00000020682
sphenodon_punctatus ENSSPUG00000009851
apteryx_haastii ENSAHAG00000003262
apteryx_rowi ENSARWG00000001674
apteryx_owenii ENSAOWG00000002850
nothoprocta_perdicaria ENSNPEG00000011285
dromaius_novaehollandiae ENSDNVG00000000252
lepidothrix_coronata ENSLCOG00000010786
manacus_vitellinus ENSMVIG00005018827
lonchura_striata ENSLSDG00000002601
taeniopygia_guttata ENSTGUG00000006336
serinus_canaria ENSSCAG00000014864
zonotrichia_albicollis ENSZALG00000005030
ficedula_albicollis ENSFALG00000002884
parus_major ENSPMJG00000012748
cyanistes_caeruleus ENSCCEG00000010183
melopsittacus_undulatus ENSMUNG00000011587
calidris_pugnax ENSCPUG00000009250
calidris_pygmaea ENSCPGG00000003654
gallus_gallus ENSGALG00000027472
coturnix_japonica ENSCJPG00005012717
numida_meleagris ENSNMEG00000004555
anser_brachyrhynchus ENSABRG00000009454
anas_platyrhynchos ENSAPLG00000019198
crocodylus_porosus ENSCPRG00005014795
chelonoidis_abingdonii ENSCABG00000011996
gopherus_agassizii ENSGAGG00000009382
chrysemys_picta ENSCPBG00000020256
pelodiscus_sinensis ENSPSIG00000005718
xenopus_tropicalis ENSXETG00000020688
latimeria_chalumnae ENSLACG00000022625
callorhinchus_milii ENSCMIG00000007741
ciona_savignyi ENSCSAVG00000006403
caenorhabditis_elegans WBGene00013255
caenorhabditis_elegans WBGene00013268
drosophila_melanogaster FBgn0030745
