eptatretus_burgeri ENSEBUG00000001644
rattus_norvegicus ENSRNOG00000009955
meriones_unguiculatus ENSMUGG00000022448
peromyscus_maniculatus ENSPEMG00000003317
microtus_ochrogaster ENSMOCG00000021300
cricetulus_griseus ENSCGRG00000012116
cricetulus_griseus ENSCGRG00015022428
cricetulus_griseus ENSCGRG00001000217
mesocricetus_auratus ENSMAUG00000015272
nannospalax_galili ENSNGAG00000000313
pan_troglodytes ENSPTRG00000015551
pan_paniscus ENSPPAG00000015015
homo_sapiens ENSG00000114805
gorilla_gorilla ENSGGOG00000009552
pongo_abelii ENSPPYG00000014225
nomascus_leucogenys ENSNLEG00000003776
cercocebus_atys ENSCATG00000043865
mandrillus_leucophaeus ENSMLEG00000038044
theropithecus_gelada ENSTGEG00000004238
papio_anubis ENSPANG00000020169
macaca_mulatta ENSMMUG00000018341
macaca_fascicularis ENSMFAG00000042166
macaca_nemestrina ENSMNEG00000041537
chlorocebus_sabaeus ENSCSAG00000012000
piliocolobus_tephrosceles ENSPTEG00000031247
colobus_angolensis ENSCANG00000039767
rhinopithecus_bieti ENSRBIG00000031964
rhinopithecus_roxellana ENSRROG00000031577
saimiri_boliviensis ENSSBOG00000035699
cebus_capucinus ENSCCAG00000027178
callithrix_jacchus ENSCJAG00000000917
aotus_nancymaae ENSANAG00000037829
carlito_syrichta ENSTSYG00000007326
propithecus_coquereli ENSPCOG00000028591
prolemur_simus ENSPSMG00000003152
microcebus_murinus ENSMICG00000049386
otolemur_garnettii ENSOGAG00000031120
pteropus_vampyrus ENSPVAG00000007208
myotis_lucifugus ENSMLUG00000005520
ursus_americanus ENSUAMG00000011948
ursus_maritimus ENSUMAG00000011780
ailuropoda_melanoleuca ENSAMEG00000002608
mustela_putorius ENSMPUG00000002757
neovison_vison ENSNVIG00000012209
canis_lupus ENSCAFG00000008746
canis_lupus ENSCAFG00020005412
vulpes_vulpes ENSVVUG00000024555
panthera_pardus ENSPPRG00000023905
panthera_tigris ENSPTIG00000015618
felis_catus ENSFCAG00000012834
bos_taurus ENSBTAG00000008307
bos_mutus ENSBMUG00000006875
bos_indicus ENSBIXG00005011013
bos_indicus ENSBIXG00000002106
bison_bison ENSBBBG00000015311
capra_hircus ENSCHIG00000024716
ovis_aries ENSOARG00000003304
tursiops_truncatus ENSTTRG00000014793
sus_scrofa ENSSSCG00000026718
vicugna_pacos ENSVPAG00000008474
octodon_degus ENSODEG00000004144
dipodomys_ordii ENSDORG00000009727
equus_asinus ENSEASG00005022484
equus_caballus ENSECAG00000016623
erinaceus_europaeus ENSEEUG00000010172
urocitellus_parryii ENSUPAG00010006835
ictidomys_tridecemlineatus ENSSTOG00000000090
spermophilus_dauricus ENSSDAG00000004317
marmota_marmota ENSMMMG00000015750
loxodonta_africana ENSLAFG00000001248
procavia_capensis ENSPCAG00000012034
echinops_telfairi ENSETEG00000013181
choloepus_hoffmanni ENSCHOG00000008304
dasypus_novemcinctus ENSDNOG00000008919
jaculus_jaculus ENSJJAG00000022189
vombatus_ursinus ENSVURG00010017004
phascolarctos_cinereus ENSPCIG00000000039
notamacropus_eugenii ENSMEUG00000009738
sarcophilus_harrisii ENSSHAG00000012063
monodelphis_domestica ENSMODG00000015790
xenopus_tropicalis ENSXETG00000011323
latimeria_chalumnae ENSLACG00000003777
astyanax_mexicanus ENSAMXG00005000868
astyanax_mexicanus ENSAMXG00000020205
pygocentrus_nattereri ENSPNAG00000014356
ictalurus_punctatus ENSIPUG00000014937
danio_rerio ENSDARG00000079253
denticeps_clupeoides ENSDCDG00000023888
clupea_harengus ENSCHAG00000016341
hucho_hucho ENSHHUG00000050255
hucho_hucho ENSHHUG00000006466
hucho_hucho ENSHHUG00000025600
esox_lucius ENSELUG00000008909
amphiprion_percula ENSAPEG00000005580
cynoglossus_semilaevis ENSCSEG00000016003
anabas_testudineus ENSATEG00000019554
betta_splendens ENSBSLG00000020672
mastacembelus_armatus ENSMAMG00000016301
lates_calcarifer ENSLCAG00010022657
seriola_dumerili ENSSDUG00000001231
seriola_lalandi ENSSLDG00000023091
scophthalmus_maximus ENSSMAG00000009303
amphiprion_ocellaris ENSAOCG00000002102
acanthochromis_polyacanthus ENSAPOG00000000949
stegastes_partitus ENSSPAG00000004412
gouania_willdenowi ENSGWIG00000022238
astatotilapia_calliptera ENSACLG00000009859
haplochromis_burtoni ENSHBUG00000003384
pundamilia_nyererei ENSPNYG00000014124
maylandia_zebra ENSMZEG00005004360
neolamprologus_brichardi ENSNBRG00000022647
oreochromis_niloticus ENSONIG00000011181
amphilophus_citrinellus ENSACIG00000008031
parambassis_ranga ENSPRNG00000010052
cyprinodon_variegatus ENSCVAG00000007108
fundulus_heteroclitus ENSFHEG00000005698
xiphophorus_maculatus ENSXMAG00000001650
gambusia_affinis ENSGAFG00000013985
poecilia_formosa ENSPFOG00000009930
poecilia_latipinna ENSPLAG00000003078
poecilia_mexicana ENSPMEG00000000519
poecilia_reticulata ENSPREG00000011999
kryptolebias_marmoratus ENSKMAG00000019663
oryzias_latipes ENSORLG00000005538
oryzias_latipes ENSORLG00020006792
oryzias_latipes ENSORLG00015011300
oryzias_melastigma ENSOMEG00000006810
larimichthys_crocea ENSLCRG00005000358
mola_mola ENSMMOG00000013977
labrus_bergylta ENSLBEG00000024359
cottoperca_gobio ENSCGOG00000003711
gasterosteus_aculeatus ENSGACG00000010371
monopterus_albus ENSMALG00000012594
takifugu_rubripes ENSTRUG00000007875
tetraodon_nigroviridis ENSTNIG00000003538
hippocampus_comes ENSHCOG00000002619
periophthalmus_magnuspinnatus ENSPMGG00000011175
hucho_hucho ENSHHUG00000025603
scleropages_formosus ENSSFOG00015001415
paramormyrops_kingsleyae ENSPKIG00000024765
lepisosteus_oculatus ENSLOCG00000003130
erpetoichthys_calabaricus ENSECRG00000010521
electrophorus_electricus ENSEEEG00000010057
callorhinchus_milii ENSCMIG00000000888
periophthalmus_magnuspinnatus ENSPMGG00000014191
gadus_morhua ENSGMOG00000010169
paramormyrops_kingsleyae ENSPKIG00000014315
ornithorhynchus_anatinus ENSOANG00000009822
callorhinchus_milii ENSCMIG00000004759
hucho_hucho ENSHHUG00000005180
xiphophorus_couchianus ENSXCOG00000002205
gasterosteus_aculeatus ENSGACG00000001222
gasterosteus_aculeatus ENSGACG00000001226
cottoperca_gobio ENSCGOG00000000709
labrus_bergylta ENSLBEG00000023760
stegastes_partitus ENSSPAG00000006824
amphiprion_percula ENSAPEG00000003406
neolamprologus_brichardi ENSNBRG00000020080
scophthalmus_maximus ENSSMAG00000015783
cynoglossus_semilaevis ENSCSEG00000021716
monopterus_albus ENSMALG00000003080
gadus_morhua ENSGMOG00000003355
