calidris_pugnax ENSCPUG00000017032
bison_bison_bison ENSBBBG00000007558
capra_hircus ENSCHIG00000021776
capra_hircus ENSCHIG00000025192
ovis_aries ENSOARG00000004747
tursiops_truncatus ENSTTRG00000013336
sus_scrofa ENSSSCG00000006510
vicugna_pacos ENSVPAG00000003397
pteropus_vampyrus ENSPVAG00000010318
sorex_araneus ENSSARG00000006719
ursus_americanus ENSUAMG00000013824
ursus_maritimus ENSUMAG00000018608
ailuropoda_melanoleuca ENSAMEG00000000043
neovison_vison ENSNVIG00000019964
mustela_putorius_furo ENSMPUG00000005274
canis_lupus_familiaris ENSCAFG00000016929
vulpes_vulpes ENSVVUG00000004239
panthera_pardus ENSPPRG00000008799
panthera_tigris_altaica ENSPTIG00000007985
felis_catus ENSFCAG00000012133
erinaceus_europaeus ENSEEUG00000006971
chinchilla_lanigera ENSCLAG00000006556
octodon_degus ENSODEG00000011008
cavia_porcellus ENSCPOG00000004859
fukomys_damarensis ENSFDAG00000014282
fukomys_damarensis ENSFDAG00000004451
heterocephalus_glaber_female ENSHGLG00000006556
heterocephalus_glaber_male ENSHGLG00100016870
spermophilus_dauricus ENSSDAG00000023454
urocitellus_parryii ENSUPAG00010002975
marmota_marmota_marmota ENSMMMG00000014163
ictidomys_tridecemlineatus ENSSTOG00000004664
castor_canadensis ENSCCNG00000014922
dipodomys_ordii ENSDORG00000003598
mus_musculus ENSMUSG00000054199
mus_spicilegus ENSMSIG00000007287
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026123
mus_pahari MGP_PahariEiJ_G0026624
rattus_norvegicus ENSRNOG00000020297
meriones_unguiculatus ENSMUGG00000008591
microtus_ochrogaster ENSMOCG00000021379
peromyscus_maniculatus_bairdii ENSPEMG00000017252
cricetulus_griseus_crigri-picr ENSCGRG00015001354
cricetulus_griseus_chok1gshd ENSCGRG00001023253
cricetulus_griseus_crigri-picr ENSCGRG00015000887
cricetulus_griseus_crigri ENSCGRG00000005511
nannospalax_galili ENSNGAG00000020844
oryctolagus_cuniculus ENSOCUG00000010191
ochotona_princeps ENSOPRG00000011057
tupaia_belangeri ENSTBEG00000014258
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025180
microcebus_murinus ENSMICG00000002183
prolemur_simus ENSPSMG00000008419
propithecus_coquereli ENSPCOG00000024149
otolemur_garnettii ENSOGAG00000000849
carlito_syrichta ENSTSYG00000001761
cebus_capucinus ENSCCAG00000037108
saimiri_boliviensis_boliviensis ENSSBOG00000032520
callithrix_jacchus ENSCJAG00000007977
aotus_nancymaae ENSANAG00000036572
callithrix_jacchus ENSCJAG00000042285
pan_paniscus ENSPPAG00000030169
pan_troglodytes ENSPTRG00000001433
homo_sapiens ENSG00000116580
gorilla_gorilla ENSGGOG00000000477
pongo_abelii ENSPPYG00000000739
nomascus_leucogenys ENSNLEG00000035449
colobus_angolensis_palliatus ENSCANG00000031086
piliocolobus_tephrosceles ENSPTEG00000010529
rhinopithecus_bieti ENSRBIG00000038473
rhinopithecus_roxellana ENSRROG00000002995
mandrillus_leucophaeus ENSMLEG00000039636
papio_anubis ENSPANG00000011456
cercocebus_atys ENSCATG00000031497
chlorocebus_sabaeus ENSCSAG00000002060
macaca_fascicularis ENSMFAG00000035960
macaca_mulatta ENSMMUG00000009987
macaca_nemestrina ENSMNEG00000022837
cebus_capucinus ENSCCAG00000026983
saimiri_boliviensis_boliviensis ENSSBOG00000029484
aotus_nancymaae ENSANAG00000022356
macaca_fascicularis ENSMFAG00000044446
macaca_mulatta ENSMMUG00000018075
chlorocebus_sabaeus ENSCSAG00000002031
piliocolobus_tephrosceles ENSPTEG00000009883
pongo_abelii ENSPPYG00000000743
rhinopithecus_roxellana ENSRROG00000040709
colobus_angolensis_palliatus ENSCANG00000039772
theropithecus_gelada ENSTGEG00000008218
gorilla_gorilla ENSGGOG00000026024
pan_troglodytes ENSPTRG00000001429
homo_sapiens ENSG00000163374
pan_paniscus ENSPPAG00000041804
nomascus_leucogenys ENSNLEG00000012206
papio_anubis ENSPANG00000029721
macaca_nemestrina ENSMNEG00000038421
cercocebus_atys ENSCATG00000042138
mandrillus_leucophaeus ENSMLEG00000033207
rhinopithecus_bieti ENSRBIG00000014822
rhinopithecus_bieti ENSRBIG00000031858
piliocolobus_tephrosceles ENSPTEG00000009710
rhinopithecus_roxellana ENSRROG00000014134
colobus_angolensis_palliatus ENSCANG00000028616
gorilla_gorilla ENSGGOG00000025183
theropithecus_gelada ENSTGEG00000024218
theropithecus_gelada ENSTGEG00000024448
papio_anubis ENSPANG00000029908
carlito_syrichta ENSTSYG00000036813
ursus_americanus ENSUAMG00000013830
ursus_americanus ENSUAMG00000013828
bos_taurus ENSBTAG00000045596
bos_mutus ENSBMUG00000023071
oryctolagus_cuniculus ENSOCUG00000026145
canis_lupus_dingo ENSCAFG00020006650
panthera_tigris_altaica ENSPTIG00000013227
capra_hircus ENSCHIG00000011207
mesocricetus_auratus ENSMAUG00000000631
jaculus_jaculus ENSJJAG00000013614
phascolarctos_cinereus ENSPCIG00000031923
phascolarctos_cinereus ENSPCIG00000019134
sarcophilus_harrisii ENSSHAG00000011905
sarcophilus_harrisii ENSSHAG00000011779
notamacropus_eugenii ENSMEUG00000007605
monodelphis_domestica ENSMODG00000017006
phascolarctos_cinereus ENSPCIG00000021691
sarcophilus_harrisii ENSSHAG00000011327
monodelphis_domestica ENSMODG00000025668
sphenodon_punctatus ENSSPUG00000015858
eptatretus_burgeri ENSEBUG00000013811
