paramormyrops_kingsleyae ENSPKIG00000004040
macaca_mulatta ENSMMUG00000058393
macaca_nemestrina ENSMNEG00000032776
macaca_fascicularis ENSMFAG00000037264
mandrillus_leucophaeus ENSMLEG00000033348
pan_paniscus ENSPPAG00000028080
pan_troglodytes ENSPTRG00000014776
homo_sapiens ENSG00000114784
gorilla_gorilla ENSGGOG00000008312
pongo_abelii ENSPPYG00000025897
nomascus_leucogenys ENSNLEG00000005660
papio_anubis ENSPANG00000033825
theropithecus_gelada ENSTGEG00000016183
prolemur_simus ENSPSMG00000022669
rhinopithecus_roxellana ENSRROG00000040263
rhinopithecus_bieti ENSRBIG00000006994
microcebus_murinus ENSMICG00000049308
cebus_capucinus ENSCCAG00000031083
aotus_nancymaae ENSANAG00000026979
carlito_syrichta ENSTSYG00000006338
propithecus_coquereli ENSPCOG00000020355
otolemur_garnettii ENSOGAG00000025224
tupaia_belangeri ENSTBEG00000013185
ursus_maritimus ENSUMAG00000004559
panthera_tigris ENSPTIG00000013646
saimiri_boliviensis ENSSBOG00000023951
choloepus_hoffmanni ENSCHOG00000009555
sus_scrofa ENSSSCG00000011270
pteropus_vampyrus ENSPVAG00000013911
urocitellus_parryii ENSUPAG00010010987
ictidomys_tridecemlineatus ENSSTOG00000012168
marmota_marmota ENSMMMG00000009817
spermophilus_dauricus ENSSDAG00000004386
loxodonta_africana ENSLAFG00000001140
latimeria_chalumnae ENSLACG00000004014
xenopus_tropicalis ENSXETG00000016730
erpetoichthys_calabaricus ENSECRG00000005282
vombatus_ursinus ENSVURG00010002737
vombatus_ursinus ENSVURG00010006144
vombatus_ursinus ENSVURG00010021645
phascolarctos_cinereus ENSPCIG00000016375
notamacropus_eugenii ENSMEUG00000005336
monodelphis_domestica ENSMODG00000002449
chelonoidis_abingdonii ENSCABG00000012508
gopherus_agassizii ENSGAGG00000011376
chrysemys_picta ENSCPBG00000000106
calidris_pygmaea ENSCPGG00000008252
melopsittacus_undulatus ENSMUNG00000000971
manacus_vitellinus ENSMVIG00005012541
lepidothrix_coronata ENSLCOG00000003306
lonchura_striata ENSLSDG00000006061
taeniopygia_guttata ENSTGUG00000004677
serinus_canaria ENSSCAG00000002031
zonotrichia_albicollis ENSZALG00000004029
junco_hyemalis ENSJHYG00000000900
cyanistes_caeruleus ENSCCEG00000013101
parus_major ENSPMJG00000010547
anas_platyrhynchos ENSAPLG00000001143
anser_brachyrhynchus ENSABRG00000014457
meleagris_gallopavo ENSMGAG00000011733
gallus_gallus ENSGALG00000038646
coturnix_japonica ENSCJPG00005004478
numida_meleagris ENSNMEG00000010766
apteryx_owenii ENSAOWG00000001579
apteryx_haastii ENSAHAG00000005269
apteryx_rowi ENSARWG00000010114
nothoprocta_perdicaria ENSNPEG00000002379
dromaius_novaehollandiae ENSDNVG00000001205
pogona_vitticeps ENSPVIG00000006188
anolis_carolinensis ENSACAG00000017884
notechis_scutatus ENSNSUG00000007843
salvator_merianae ENSSMRG00000016698
sphenodon_punctatus ENSSPUG00000002378
sarcophilus_harrisii ENSSHAG00000013510
ornithorhynchus_anatinus ENSOANG00000003583
calidris_pugnax ENSCPUG00000001388
ficedula_albicollis ENSFALG00000012290
crocodylus_porosus ENSCPRG00005008683
pelodiscus_sinensis ENSPSIG00000002437
sarcophilus_harrisii ENSSHAG00000012996
callorhinchus_milii ENSCMIG00000006183
amphilophus_citrinellus ENSACIG00000009618
periophthalmus_magnuspinnatus ENSPMGG00000006863
mola_mola ENSMMOG00000020133
callorhinchus_milii ENSCMIG00000000700
latimeria_chalumnae ENSLACG00000022678
clupea_harengus ENSCHAG00000021761
gadus_morhua ENSGMOG00000009623
caenorhabditis_elegans WBGene00020868
