junco_hyemalis ENSJHYG00000007871
panthera_tigris ENSPTIG00000004246
felis_catus ENSFCAG00000006569
erinaceus_europaeus ENSEEUG00000010010
erinaceus_europaeus ENSEEUG00000015616
pteropus_vampyrus ENSPVAG00000005583
myotis_lucifugus ENSMLUG00000007250
oryctolagus_cuniculus ENSOCUG00000012185
microcebus_murinus ENSMICG00000034949
propithecus_coquereli ENSPCOG00000023584
prolemur_simus ENSPSMG00000019816
otolemur_garnettii ENSOGAG00000026030
pan_paniscus ENSPPAG00000032829
pan_troglodytes ENSPTRG00000016078
homo_sapiens ENSG00000109265
gorilla_gorilla ENSGGOG00000001148
pongo_abelii ENSPPYG00000014756
nomascus_leucogenys ENSNLEG00000008674
cercocebus_atys ENSCATG00000034559
mandrillus_leucophaeus ENSMLEG00000033883
papio_anubis ENSPANG00000006883
theropithecus_gelada ENSTGEG00000022051
macaca_fascicularis ENSMFAG00000001807
macaca_mulatta ENSMMUG00000016358
macaca_nemestrina ENSMNEG00000037712
chlorocebus_sabaeus ENSCSAG00000005049
rhinopithecus_roxellana ENSRROG00000038384
rhinopithecus_bieti ENSRBIG00000032624
colobus_angolensis ENSCANG00000036137
piliocolobus_tephrosceles ENSPTEG00000027522
callithrix_jacchus ENSCJAG00000018115
saimiri_boliviensis ENSSBOG00000034674
cebus_capucinus ENSCCAG00000010758
cebus_capucinus ENSCCAG00000019307
aotus_nancymaae ENSANAG00000021913
cricetulus_griseus ENSCGRG00001023592
cricetulus_griseus ENSCGRG00000007747
cricetulus_griseus ENSCGRG00015007906
mesocricetus_auratus ENSMAUG00000021186
peromyscus_maniculatus ENSPEMG00000010216
mus_spretus MGP_SPRETEiJ_G0028313
mus_spicilegus ENSMSIG00000019982
mus_caroli MGP_CAROLIEiJ_G0027319
mus_musculus ENSMUSG00000036377
mus_pahari MGP_PahariEiJ_G0017099
rattus_norvegicus ENSRNOG00000002139
meriones_unguiculatus ENSMUGG00000024636
castor_canadensis ENSCCNG00000006224
urocitellus_parryii ENSUPAG00010021307
marmota_marmota ENSMMMG00000020998
spermophilus_dauricus ENSSDAG00000023489
tupaia_belangeri ENSTBEG00000007987
procavia_capensis ENSPCAG00000008242
echinops_telfairi ENSETEG00000015222
choloepus_hoffmanni ENSCHOG00000008449
dasypus_novemcinctus ENSDNOG00000046885
xenopus_tropicalis ENSXETG00000009019
latimeria_chalumnae ENSLACG00000000579
denticeps_clupeoides ENSDCDG00000023487
clupea_harengus ENSCHAG00000011979
astyanax_mexicanus ENSAMXG00000005490
astyanax_mexicanus ENSAMXG00005013685
pygocentrus_nattereri ENSPNAG00000009213
ictalurus_punctatus ENSIPUG00000010774
danio_rerio ENSDARG00000011602
poecilia_formosa ENSPFOG00000017030
poecilia_mexicana ENSPMEG00000008924
poecilia_latipinna ENSPLAG00000018222
poecilia_reticulata ENSPREG00000020127
xiphophorus_maculatus ENSXMAG00000000731
xiphophorus_couchianus ENSXCOG00000006668
gambusia_affinis ENSGAFG00000019390
fundulus_heteroclitus ENSFHEG00000001173
cyprinodon_variegatus ENSCVAG00000011352
kryptolebias_marmoratus ENSKMAG00000005090
oryzias_latipes ENSORLG00020008576
oryzias_latipes ENSORLG00015004726
oryzias_latipes ENSORLG00000001937
oryzias_melastigma ENSOMEG00000011089
gouania_willdenowi ENSGWIG00000012511
maylandia_zebra ENSMZEG00005020128
astatotilapia_calliptera ENSACLG00000015216
haplochromis_burtoni ENSHBUG00000015715
pundamilia_nyererei ENSPNYG00000010505
oreochromis_niloticus ENSONIG00000002929
amphilophus_citrinellus ENSACIG00000023186
parambassis_ranga ENSPRNG00000018662
mastacembelus_armatus ENSMAMG00000015302
monopterus_albus ENSMALG00000012144
lates_calcarifer ENSLCAG00010006073
cynoglossus_semilaevis ENSCSEG00000003711
seriola_lalandi ENSSLDG00000010171
seriola_dumerili ENSSDUG00000022769
scophthalmus_maximus ENSSMAG00000014713
betta_splendens ENSBSLG00000000584
larimichthys_crocea ENSLCRG00005012952
cottoperca_gobio ENSCGOG00000024045
mola_mola ENSMMOG00000006643
anabas_testudineus ENSATEG00000015339
amphiprion_percula ENSAPEG00000014714
amphiprion_ocellaris ENSAOCG00000004826
acanthochromis_polyacanthus ENSAPOG00000021474
stegastes_partitus ENSSPAG00000016215
takifugu_rubripes ENSTRUG00000015704
tetraodon_nigroviridis ENSTNIG00000017648
labrus_bergylta ENSLBEG00000019902
hippocampus_comes ENSHCOG00000016214
periophthalmus_magnuspinnatus ENSPMGG00000010800
hucho_hucho ENSHHUG00000031026
hucho_hucho ENSHHUG00000035961
esox_lucius ENSELUG00000004112
paramormyrops_kingsleyae ENSPKIG00000008665
scleropages_formosus ENSSFOG00015017079
lepisosteus_oculatus ENSLOCG00000014016
erpetoichthys_calabaricus ENSECRG00000011443
callorhinchus_milii ENSCMIG00000013263
